timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
7/21/15,67.12,67.12,3,3,1,2016,3,10,1,OwnerOccupier,Poselenie Novofedorovskoe,55.99834195
7/21/15,61.5,59.1,6,22,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
7/21/15,76.65,50.22,3,16,1,2015,2,10,1,OwnerOccupier,Krylatskoe,15.0846942
7/21/15,38.5,38.5,3,17,4,1988,1,8,1,OwnerOccupier,Solncevo,16.95715522
7/21/15,38.8,38.8,14,17,4,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
7/21/15,65.65,40.51,7,25,1,2015,2,10,1,OwnerOccupier,Mitino,18.7528432
7/21/15,59,39,9,9,1,1974,3,6.1,2,Investment,Pechatniki,9.683356154
7/21/15,57.69,57.69,6,17,1,2015,2,10.3,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
7/21/15,64.4,46.3,7,7,2,1932,4,4.4,3,Investment,Hamovniki,2.053882418
7/21/15,109.1,66.4,6,17,1,2015,3,15.9,1,OwnerOccupier,Levoberezhnoe,15.48281443
7/21/15,33.1,16.7,3,5,2,1960,1,6.1,2,Investment,Marfino,7.636543851
7/22/15,59.32,59.32,9,9,1,2015,2,10,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
7/22/15,45.9,19.1,6,25,1,2011,1,12.2,3,Investment,Poselenie Moskovskij,23.14656327
7/22/15,51.95,51.95,20,21,6,2016,1,11.3,1,OwnerOccupier,Krylatskoe,15.0846942
7/22/15,64.67,64.67,3,17,4,2015,2,10,1,OwnerOccupier,Sviblovo,10.51446841
7/22/15,35.9,19.9,5,12,5,1965,1,10.1,2,Investment,Horoshevo-Mnevniki,10.29578836
7/22/15,73.95,69.4,3,17,1,2016,3,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
7/22/15,90.9,67.12,1,1,1,2015,3,10,1,OwnerOccupier,Tverskoe,0.072896553
7/22/15,41.2,20.8,7,14,1,1985,1,8.6,2,Investment,Brateevo,14.96097438
7/22/15,53,34.9,1,8,2,1958,3,6.4,3,Investment,Gagarinskoe,6.0794303
7/22/15,41.7,26.8,3,5,1,1967,2,6,3,Investment,Severnoe Tushino,16.94136906
7/22/15,73.95,73.95,3,3,1,2016,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
7/22/15,56.1,35.8,5,9,5,1970,3,6.4,2,Investment,Obruchevskoe,10.65786319
7/22/15,73.6,60.7,10,17,1,2016,2,11,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
7/23/15,59.1,59.1,21,25,4,2015,2,10,1,OwnerOccupier,Nagornoe,8.626075639
7/23/15,69.3,69.3,9,9,4,2017,2,10,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
7/23/15,33.9,14.7,6,12,1,1999,1,10.7,3,Investment,Juzhnoe Butovo,22.22217232
7/23/15,52.33,38.5,7,9,4,2016,1,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.39881404
7/23/15,60.5,34,6,17,1,1983,2,10.1,2,Investment,Cheremushki,10.19589883
7/23/15,31.2,17.5,5,5,5,1961,1,5.9,2,Investment,Preobrazhenskoe,9.002121142
7/23/15,53.2,29.2,10,14,1,2003,2,8.6,3,Investment,Juzhnoe Butovo,23.84340146
7/23/15,69.3,46.77,14,15,6,2015,2,10.2,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
7/23/15,31.5,31.5,1,15,4,2016,1,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
7/23/15,59.1,34,16,18,1,1998,2,10.2,3,Investment,Mar'ino,13.65799623
7/23/15,84.6,64,9,17,1,2016,3,10,1,OwnerOccupier,Solncevo,16.95715522
7/23/15,51.7,51,7,17,4,2016,2,10,1,OwnerOccupier,Solncevo,16.95715522
7/24/15,64.5,30.5,24,24,1,2004,2,11,2,Investment,Fili Davydkovo,9.30279009
7/24/15,37.7,19,14,16,5,1987,1,9.8,2,Investment,Altuf'evskoe,14.03689102
7/24/15,69.3,38.78,12,17,1,2015,2,12.8,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
7/24/15,59.8,43.1,10,12,1,1970,3,5.9,3,Investment,Pokrovskoe Streshnevo,12.98368443
7/24/15,45.3,27.5,12,12,1,1971,2,6.4,3,Investment,Chertanovo Juzhnoe,16.81546801
7/24/15,47.7,29.9,5,9,1,1973,2,7.3,2,Investment,Nagatinskij Zaton,8.215013039
7/24/15,37.26,57.16,9,17,4,2016,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
7/24/15,54,32.1,10,17,1,1996,2,9.2,3,Investment,Vnukovo,27.07895254
7/24/15,57,46.8,13,17,1,2016,2,10.1,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
7/24/15,36.5,62.1,5,17,1,2017,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
7/24/15,35.2,19.5,6,12,1,1967,1,9.8,2,Investment,Zapadnoe Degunino,13.03466354
7/24/15,39.2,39.2,5,17,1,2016,1,9.1,1,OwnerOccupier,Solncevo,16.95715522
7/24/15,63.4,63.4,15,17,1,2016,2,10,1,OwnerOccupier,Solncevo,16.95715522
7/25/15,58,58,10,10,1,2016,2,11,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
7/25/15,54.2,32.2,4,17,1,1989,2,9.2,3,Investment,Novo-Peredelkino,20.25287815
7/25/15,41.9,25.5,2,5,2,1963,2,5.8,2,Investment,Ajeroport,8.24003437
7/25/15,61.9,55,13,18,4,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
7/25/15,37.88,40.54,12,18,4,2017,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
7/27/15,67.67,38.78,21,22,1,2016,1,10.3,1,OwnerOccupier,Filevskij Park,6.756765917
7/27/15,73.6,35.8,6,22,4,2009,2,15.6,1,Investment,Horoshevskoe,5.492420647
7/27/15,58.4,31.8,9,27,4,2000,2,9.5,2,Investment,Prospekt Vernadskogo,11.33632547
7/27/15,94,61.7,5,12,1,2001,4,10.1,2,Investment,Juzhnoe Butovo,22.71535183
7/27/15,78.1,78.1,21,21,1,2015,3,10.3,1,OwnerOccupier,Nagornoe,8.626075639
7/27/15,37.4,19.23,3,4,6,2016,1,9.8,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
7/27/15,68.7,34.4,3,16,1,1973,2,9.7,2,Investment,Ochakovo-Matveevskoe,10.26191173
7/27/15,85.5,58,3,8,2,1963,4,9.3,4,Investment,Timirjazevskoe,6.631895382
7/27/15,64,64,4,17,1,2016,2,10,1,OwnerOccupier,Solncevo,16.95715522
7/27/15,86.2,45.3,16,22,6,2006,5,12.9,4,Investment,Gagarinskoe,6.368069349
7/27/15,28.05,28.05,4,17,1,2017,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,26.33803491
7/27/15,32.24,15.45,17,17,4,2017,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.63285471
7/27/15,66.4,35.5,9,10,2,1955,2,7.9,2,Investment,Dorogomilovo,3.629868072
7/27/15,37.23,39.3,15,18,4,2017,1,9.8,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
7/27/15,46.7,29.3,5,9,1,1971,2,6,2,Investment,Veshnjaki,12.42223946
7/27/15,53.3,53.3,20,22,1,2015,1,10,1,OwnerOccupier,Nagornoe,8.315961321
7/27/15,54.09,54.09,10,17,1,2015,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
7/27/15,75.6,43.8,3,17,1,1983,3,10.2,2,Investment,Otradnoe,11.63407805
7/27/15,42.9,42.9,6,12,4,2017,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.52526418
7/27/15,38.9,24.2,7,12,5,1969,1,5.9,2,Investment,Gol'janovo,13.36119738
7/27/15,33.5,20.8,1,9,2,1971,2,5.7,2,Investment,Golovinskoe,13.36407162
7/28/15,40.08,40.68,1,4,6,2015,1,8.8,1,OwnerOccupier,Poselenie Filimonkovskoe,27.00081593
7/28/15,38.1,19,9,17,1,2013,1,6.9,3,Investment,Nekrasovka,20.22917049
7/28/15,65.6,45.5,1,9,1,1979,3,6,3,Investment,Jasenevo,15.42302711
7/28/15,34.8,51.2,1,3,1,2015,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
7/28/15,51.3,31,17,17,1,1987,2,8.5,2,Investment,Chertanovo Severnoe,13.54283834
7/28/15,61.4,23.6,15,25,6,2014,1,17.1,1,Investment,Mitino,18.20669035
7/28/15,44.1,28.1,2,9,1,1973,2,5.8,3,Investment,Birjulevo Zapadnoe,18.08775442
7/28/15,105.5,57,14,17,4,2001,3,16.7,4,Investment,Rostokino,8.761596138
7/28/15,45.5,27.3,7,14,5,1973,2,5.8,2,Investment,Donskoe,4.549846342
7/28/15,41.4,37.7,23,24,1,2015,1,10.1,1,OwnerOccupier,Golovinskoe,12.27286654
7/28/15,37,20,12,17,4,2016,1,10,1,OwnerOccupier,Poselenie Sosenskoe,19.52527113
7/28/15,54.05,54.05,6,15,4,2017,2,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
7/28/15,60.4,33.4,10,16,1,1998,2,11.8,2,Investment,Fili Davydkovo,8.61868958
7/28/15,60.2,50.22,3,16,1,2015,2,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
7/28/15,39.1,20.8,2,14,1,1989,1,8.6,3,Investment,Mar'ino,13.18719744
7/28/15,45.5,28.9,2,5,1,1964,2,5.4,2,Investment,Rjazanskij,10.34991862
7/28/15,62.54,58.19,2,25,6,2015,2,9,1,OwnerOccupier,Mitino,18.7528432
7/28/15,33.2,43.2,7,17,1,2016,1,8.36,1,OwnerOccupier,Sviblovo,10.51446841
7/29/15,40.3,20.7,12,14,1,2001,1,8.5,3,Investment,Juzhnoe Butovo,22.87982875
7/29/15,39.2,21,1,14,1,1976,1,8.8,2,Investment,Orehovo-Borisovo Severnoe,15.09815161
7/29/15,42.5,31.1,6,16,1,2015,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
7/29/15,57.3,32.1,10,14,1,1978,2,10.1,2,Investment,Beskudnikovskoe,11.61326164
7/29/15,71.9,68,12,12,6,2017,2,10,1,OwnerOccupier,Poselenie Sosenskoe,20.52526418
7/29/15,46.2,46.2,1,17,1,2016,1,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
7/29/15,30.4,18.4,5,5,2,1965,1,5.6,3,Investment,Perovo,9.140378014
7/29/15,33.1,21.7,4,9,5,1962,1,5.4,3,Investment,Cheremushki,8.802736427
7/29/15,79.3,46.2,22,22,1,1994,3,10.3,2,Investment,Mitino,20.01032646
7/29/15,55.4,31.6,14,14,2,1973,2,8.7,2,Investment,Akademicheskoe,6.657445741
7/29/15,41.5,20.8,11,12,1,1990,1,8.6,3,Investment,Pokrovskoe Streshnevo,12.79902725
7/29/15,32.1,19.9,6,9,2,1969,1,6.7,3,Investment,Mozhajskoe,11.28631435
7/29/15,90.9,38.8,2,2,1,2015,3,10,1,OwnerOccupier,Tverskoe,0.072896553
7/29/15,64.3,42,7,9,2,1973,3,7.9,2,Investment,Izmajlovo,10.29879462
7/29/15,39.2,39.2,11,17,1,2015,1,8.6,1,OwnerOccupier,Solncevo,16.95715522
7/30/15,45.3,29.6,3,9,1,1971,2,6.1,3,Investment,Veshnjaki,13.31004353
7/30/15,79.2,64,14,17,1,2016,3,10.6,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
7/30/15,41.7,18.6,4,12,1,2016,1,10,1,OwnerOccupier,Poselenie Voskresenskoe,25.59597356
7/30/15,41.1,41.1,2,17,1,2015,1,8.6,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
7/30/15,49.15,65.26,6,17,1,2016,2,9.6,1,OwnerOccupier,Poselenie Vnukovskoe,25.53803968
7/30/15,79.3,44.8,8,17,1,2013,3,12.8,2,Investment,Nekrasovka,19.8494535
7/30/15,31.4,42.3,16,17,1,2015,2,9.4,1,OwnerOccupier,Poselenie Sosenskoe,20.41717739
7/30/15,38.6,19,8,17,1,2006,1,7.4,3,Investment,Beskudnikovskoe,11.68456693
7/30/15,48.19,34.8,4,16,1,2017,1,10,1,OwnerOccupier,Sviblovo,11.0178752
7/30/15,50.8,30.4,4,17,1,2003,2,9.6,3,Investment,Nagornoe,11.00633454
7/30/15,26.53,17.81,12,24,6,2015,1,8,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
7/31/15,40,40,8,17,1,2016,1,10,1,OwnerOccupier,Solncevo,16.95715522
7/31/15,66.4,46.8,3,17,1,2015,2,9.2,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
7/31/15,37.4,19.1,13,16,1,1979,1,8.2,2,Investment,Lianozovo,15.92275938
7/31/15,47.39,31.1,8,10,4,2016,1,9,1,OwnerOccupier,Filevskij Park,6.514713376
7/31/15,42.1,25.7,4,5,2,1960,2,5.5,3,Investment,Lefortovo,5.945488754
7/31/15,49,49,8,8,1,2017,3,10,1,OwnerOccupier,Tverskoe,0.072896553
7/31/15,45.5,30.4,3,5,1,1962,2,5.4,2,Investment,Kuz'minki,10.33758343
7/31/15,58.14,46.2,10,17,4,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.928470233
7/31/15,84.1,52.3,10,17,1,2016,1,11,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
7/31/15,32.1,17.3,9,9,5,1973,1,7.5,3,Investment,Nagatinskij Zaton,8.087044842
7/31/15,52.7,34.3,5,9,1,1979,3,6.1,3,Investment,Strogino,15.54323659
7/31/15,35.3,19.8,9,9,1,1973,1,6.5,2,Investment,Juzhnoe Tushino,15.77303306
8/1/15,50.3,32.5,2,5,1,1960,3,5.9,2,Investment,Nizhegorodskoe,8.101316785
8/1/15,53,32.5,2,5,2,1958,2,7.3,1,Investment,Shhukino,8.681346425
8/1/15,46.19,46.8,10,14,1,2015,2,10.8,1,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
8/1/15,35.15,39.2,9,9,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.46298701
8/1/15,38.4,20,21,22,1,1998,1,10.1,2,Investment,Solncevo,16.87418193
8/1/15,37.6,19,9,17,1,1986,1,8.4,3,Investment,Kon'kovo,14.66228292
8/1/15,39.2,39.2,9,17,1,2016,1,8.5,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
8/1/15,57.2,35.6,12,12,2,1957,2,9.7,2,Investment,Danilovskoe,5.199528505
8/3/15,57.69,62.1,5,17,1,2016,2,9.6,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/3/15,83,64,16,17,1,2016,3,10.2,1,OwnerOccupier,Izmajlovo,8.22065906
8/3/15,64,64,6,17,1,2016,2,10,1,OwnerOccupier,Solncevo,16.95715522
8/3/15,34.8,51.2,1,3,1,2015,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
8/3/15,66.3,46.3,5,17,1,2016,1,9.6,1,OwnerOccupier,Jasenevo,16.26974103
8/3/15,17.2,13.1,4,5,2,1962,1,5.8,2,Investment,Izmajlovo,11.75172657
8/3/15,57.69,64,13,17,1,2016,2,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/3/15,38.5,19,13,17,1,2006,1,7.4,3,Investment,Solncevo,16.98983788
8/3/15,89.5,89.5,9,9,4,2017,3,10,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
8/3/15,46.1,29.4,4,9,1,1972,2,6,2,Investment,Veshnjaki,13.27394346
8/3/15,39.2,39.2,9,17,1,2016,1,8.5,1,OwnerOccupier,Tverskoe,0.072896553
8/3/15,39.6,19.8,7,14,5,1972,1,9.9,3,Investment,Altuf'evskoe,13.70880208
8/3/15,58.1,37.7,8,9,1,1967,3,5.9,2,Investment,Gol'janovo,13.20271041
8/3/15,52.33,41.4,3,6,4,2016,1,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.39881404
8/3/15,52.33,44.41,8,9,1,2016,1,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.39881404
8/3/15,39.2,40,13,17,1,2016,1,8.36,1,OwnerOccupier,Solncevo,16.95715522
8/3/15,44.5,28.5,10,12,5,1972,2,7.2,2,Investment,Birjulevo Vostochnoe,17.80684881
8/4/15,41.82,38.28,21,25,1,2016,1,10.1,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/4/15,37.9,17,3,10,1,2015,1,10,1,OwnerOccupier,Pokrovskoe Streshnevo,13.51527856
8/4/15,59.3,42.2,9,9,1,1974,3,5.8,3,Investment,Bibirevo,14.75226304
8/4/15,43.34,38.8,17,25,1,2016,1,10,1,OwnerOccupier,Mitino,18.7528432
8/4/15,35.69,53.73,2,18,4,2017,1,10,1,OwnerOccupier,Nagatinskij Zaton,9.009338879
8/4/15,27.86,27.86,14,17,4,2017,1,8,2,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
8/4/15,41.5,20.8,7,12,1,1982,1,8.5,2,Investment,Juzhnoe Tushino,14.82769549
8/4/15,34.8,34.8,2,3,4,2015,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
8/4/15,36.9,36.9,6,17,6,2017,1,10,1,OwnerOccupier,Horoshevo-Mnevniki,8.158155869
8/4/15,54.1,32.2,13,17,1,1996,2,9,2,Investment,Jasenevo,17.77478667
8/4/15,57.97,62.1,8,17,1,2016,2,10.8,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/4/15,54.1,22.7,3,25,1,2008,1,14.2,2,Investment,Solncevo,16.5948551
8/4/15,69.7,45.9,22,26,4,2008,2,11.3,3,Investment,Shhukino,11.74097125
8/4/15,41.7,18.6,2,10,1,2015,1,10,1,OwnerOccupier,Poselenie Voskresenskoe,26.96046256
8/4/15,85.2,51.76,16,17,1,2017,3,10.1,1,OwnerOccupier,Sviblovo,11.0178752
8/4/15,77.7,77.7,5,17,1,2016,3,12,1,OwnerOccupier,Nekrasovka,19.9766576
8/4/15,43.6,20,9,10,1,2008,1,8.4,2,Investment,Juzhnoe Butovo,27.0456314
8/4/15,39,19,8,17,1,1994,1,8.5,2,Investment,Mitino,18.79237437
8/4/15,73.1,23.6,2,8,4,2008,1,15.7,1,Investment,Hamovniki,2.35206803
8/4/15,36.8,18.9,10,16,5,1975,1,9.7,2,Investment,Sokolinaja Gora,8.389892555
8/4/15,46.5,30.8,3,5,1,1963,2,5.6,2,Investment,Jakimanka,2.223068958
8/5/15,58.78,46.19,4,13,1,2016,2,9.1,1,OwnerOccupier,Poselenie Vnukovskoe,25.53803968
8/5/15,44.2,29.4,5,9,2,1965,2,5.4,2,Investment,Donskoe,3.932916157
8/5/15,37.7,19.1,11,17,1,2002,1,7,3,Investment,Mitino,18.37397054
8/5/15,73.95,64,3,3,1,2015,3,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
8/5/15,40.9,20.9,6,9,1,2004,1,8.3,2,Investment,Kosino-Uhtomskoe,17.71299087
8/5/15,45.5,41.84,3,3,1,2015,1,8.6,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
8/5/15,43.2,26.8,3,5,2,1964,2,5.6,2,Investment,Juzhnoe Tushino,15.86706603
8/5/15,30.31,40,4,17,6,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.63285471
8/5/15,60.2,52.45,2,3,6,2015,2,8,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
8/5/15,87.8,54,6,7,2,1937,3,10.1,3,Investment,Juzhnoportovoe,4.855785331
8/5/15,39.6,17,19,19,1,2013,1,10.3,1,OwnerOccupier,Pokrovskoe Streshnevo,13.51527856
8/5/15,56.8,40.6,9,9,1,1968,3,5.9,3,Investment,Novogireevo,11.76789158
8/5/15,33.6,17.1,7,12,5,1973,1,7.9,2,Investment,Jaroslavskoe,14.87049524
8/5/15,60.2,52.45,2,2,6,2016,2,9.3,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
8/5/15,75.4,45,2,17,1,1983,3,9.4,2,Investment,Otradnoe,12.02614664
8/5/15,57.8,43.59,2,3,1,2015,2,9.3,1,OwnerOccupier,Nagornoe,8.672832386
8/5/15,29.9,17.7,3,9,2,1971,1,5.9,2,Investment,Preobrazhenskoe,8.531280814
8/5/15,35.1,16.8,19,25,4,2012,1,9.8,1,Investment,Juzhnoe Butovo,24.4888556
8/5/15,83.5,39.2,6,10,4,2004,2,12.2,3,Investment,Kurkino,21.32932674
8/5/15,43.06,40.1,6,25,1,2016,1,10,1,OwnerOccupier,Mitino,18.7528432
8/5/15,37.23,40,6,18,4,2017,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
8/5/15,82.6,82.6,9,20,1,2016,3,10.1,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
8/5/15,39.2,37.8,7,19,1,2016,1,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
8/6/15,123,39.49,12,15,6,2016,3,10.1,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
8/6/15,39.59,39.3,3,18,1,2015,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
8/6/15,45.9,27.7,9,12,1,1974,2,6.3,2,Investment,Teplyj Stan,15.77378295
8/6/15,32.24,15.45,9,12,6,2015,1,8,1,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
8/6/15,73.54,54.2,8,12,1,2015,2,10.8,1,OwnerOccupier,Poselenie Filimonkovskoe,26.09730228
8/6/15,54.09,62.1,11,17,1,2016,2,9.8,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
8/6/15,38.5,19.1,4,17,1,2008,1,7.4,3,Investment,Poselenie Moskovskij,23.15044023
8/6/15,87.7,50.1,20,20,1,2007,3,10.4,2,Investment,Nagatinskij Zaton,7.800626778
8/6/15,40.21,43.59,2,9,1,2015,1,8,1,OwnerOccupier,Sviblovo,10.51446841
8/6/15,55.2,30.3,3,12,1,2002,2,11.9,3,Investment,Juzhnoe Butovo,22.12360239
8/6/15,51.7,51.7,5,17,6,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
8/6/15,46.9,29.2,8,9,1,1972,2,6,2,Investment,Beskudnikovskoe,13.77185429
8/6/15,98.7,53.7,19,21,1,2015,3,10,1,OwnerOccupier,Pokrovskoe Streshnevo,13.15522847
8/6/15,79.2,64,14,17,1,2016,3,10.1,1,OwnerOccupier,Solncevo,16.95715522
8/7/15,52.3,30.7,7,10,1,1988,2,8.3,3,Investment,Akademicheskoe,7.61746182
8/7/15,51.4,52.3,15,17,1,2015,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
8/7/15,35.9,19.8,8,12,5,1969,1,9.8,2,Investment,Kotlovka,7.124013968
8/7/15,42.3,42.3,16,17,1,2016,1,8.7,1,OwnerOccupier,Vojkovskoe,12.15809495
8/7/15,36.2,21.1,6,9,1,1977,1,6.5,3,Investment,Juzhnoe Medvedkovo,13.1721315
8/7/15,149.5,85.7,12,13,4,2010,4,15.4,1,Investment,Obruchevskoe,12.34367566
8/7/15,62.6,38.4,4,9,1,1977,3,8.1,3,Investment,Orehovo-Borisovo Juzhnoe,17.72747637
8/7/15,55.1,32.4,6,12,1,1995,2,9.2,2,Investment,Mar'ino,13.1179843
8/7/15,41.2,19.7,6,12,2,1974,1,14.2,3,Investment,Basmannoe,4.520523563
8/7/15,64.5,44.6,4,12,5,1966,3,9.2,2,Investment,Akademicheskoe,7.567585774
8/7/15,34.8,38.5,7,7,1,2016,1,10.3,1,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
8/7/15,20.5,12.3,8,9,2,1971,1,3.2,3,Investment,Bogorodskoe,8.022196984
8/7/15,61.5,61.5,5,20,1,2016,2,10.5,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
8/7/15,67,67,6,6,2,1951,3,8.1,3,Investment,Horoshevskoe,4.904317457
8/7/15,74.4,53.6,3,5,2,1960,3,8.2,3,Investment,Butyrskoe,7.484803014
8/7/15,37.7,24.99,10,16,1,2016,1,8.6,3,OwnerOccupier,Poselenie Shherbinka,26.83346869
8/7/15,30.41,30.41,4,4,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.46298701
8/7/15,64,64,14,17,1,2016,2,10,1,OwnerOccupier,Tverskoe,0.072896553
8/7/15,81,20.3,5,5,2,1957,3,8.4,2,Investment,Mozhajskoe,11.50995887
8/8/15,30.41,30.41,8,8,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.46298701
8/8/15,60.77,46.8,13,17,1,2016,2,10.1,1,OwnerOccupier,Poselenie Shherbinka,28.7893589
8/8/15,38.5,40,7,17,1,2016,1,10.3,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
8/8/15,51.7,30.9,17,17,1,1985,2,8.5,3,Investment,Mar'ino,13.366571
8/8/15,64,64,8,22,4,2016,2,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
8/8/15,41.39,37.8,3,15,1,2017,1,10,1,OwnerOccupier,Sviblovo,10.51446841
8/8/15,60.6,42.7,9,9,1,1976,3,6,2,Investment,Jasenevo,17.5050499
8/8/15,28.05,42.3,16,17,1,2017,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.63285471
8/8/15,160.16,51.1,3,3,1,2016,1,10.2,1,OwnerOccupier,Poselenie Pervomajskoe,35.950047
8/10/15,69.3,64,5,17,6,2016,2,11.7,1,OwnerOccupier,Poselenie Sosenskoe,19.52527113
8/10/15,64.66,40,1,9,4,2016,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
8/10/15,34.8,34.8,12,15,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.46298701
8/10/15,57.97,64,16,17,1,2017,2,11.4,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/10/15,37,61.6,5,5,1,2017,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
8/10/15,61.9,36,10,24,6,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
8/10/15,63.7,28.9,24,25,4,2008,2,9,2,Investment,Levoberezhnoe,15.59198011
8/10/15,42.6,21,8,12,1,1976,1,8.6,3,Investment,Lianozovo,16.65034045
8/10/15,58.2,43,5,9,1,1974,3,6.1,3,Investment,Orehovo-Borisovo Severnoe,15.69634072
8/10/15,74.4,45.1,4,10,1,1988,3,10.3,3,Investment,Kon'kovo,14.09121704
8/10/15,65.4,40.5,9,16,1,1982,3,8.5,1,Investment,Juzhnoe Medvedkovo,12.48684842
8/10/15,51.1,20,2,3,4,2013,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
8/10/15,55,34.1,2,5,2,1960,2,7.8,2,Investment,Izmajlovo,11.88534902
8/11/15,31.4,19,5,5,5,1961,1,5.2,2,Investment,Marfino,7.766617348
8/11/15,44.9,28.5,4,12,5,1970,2,6,2,Investment,Horoshevo-Mnevniki,9.023732323
8/11/15,57.69,57.69,14,17,1,2016,2,10.6,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
8/11/15,84.9,54.09,3,3,1,2016,3,10.2,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
8/11/15,42.2,25.8,3,5,2,1959,2,5.8,2,Investment,Presnenskoe,4.585984884
8/11/15,73.2,39.6,4,12,2,2003,2,13,3,Investment,Poselenie Shherbinka,27.36161548
8/11/15,61.5,45.2,3,9,1,1966,3,6.6,2,Investment,Golovinskoe,12.96217631
8/11/15,64,64,11,17,1,2016,2,9.8,1,OwnerOccupier,Solncevo,16.95715522
8/11/15,48.4,31.3,4,5,2,1933,2,6.9,3,Investment,Danilovskoe,3.45121307
