id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district,price_full,quarter
233,2011-10-28,5360000,15.89174636,41.0,21.8888888889,7.52670565302,9.0,17.0,Vyhino-Zhulebino,South Eastern ,130731.707317,Q4-11
235,2011-10-29,7500000,4.614483892,38.0,23.0,5.11111111111,4.0,5.0,Presnenskoe,Central ,197368.421053,Q4-11
237,2011-10-29,9000000,9.584910172,52.0,30.0,6.68944099379,9.0,10.0,Perovo,Eastern ,173076.923077,Q4-11
238,2011-10-29,2000000,13.04253144,48.0,10.0,2.94117647059,9.0,17.0,Mar'ino,South Eastern ,41666.6666667,Q4-11
239,2011-10-29,6350000,16.00610427,44.0,22.7764705882,7.34724857685,3.0,12.0,Jasenevo,South Western ,144318.181818,Q4-11
240,2011-10-29,5400000,10.19081305,30.0,17.5862068966,3.38196286472,6.0,9.0,Vojkovskoe,Central ,180000.0,Q4-11
241,2011-10-29,6000000,38.63293067,60.0,33.0,11.9473684211,11.0,12.0,Krjukovo,Zelenograd ,100000.0,Q4-11
242,2011-10-29,6400000,13.24439158,50.0,34.0,7.55555555556,6.0,9.0,Veshnjaki,Eastern ,128000.0,Q4-11
243,2011-10-29,5500000,18.80546221,43.0,19.4634146341,6.82150776053,10.0,12.0,Birjulevo Vostochnoe,Southern ,127906.976744,Q4-11
244,2011-10-29,7000000,20.75609694,54.0,32.0,8.6303030303,3.0,5.0,Novo-Peredelkino,Western ,129629.62963,Q4-11
245,2011-10-29,3100000,12.91920844,39.0,19.987804878,7.99512195122,3.0,4.0,Ivanovskoe,Eastern ,79487.1794872,Q4-11
246,2011-10-29,5000000,12.70799787,76.0,45.0,9.5,4.0,17.0,Krylatskoe,Western ,65789.4736842,Q4-11
247,2011-10-31,6170000,15.23694192,45.0,28.0714285714,5.90977443609,2.0,3.0,Orehovo-Borisovo Severnoe,Southern ,137111.111111,Q4-11
248,2011-10-31,5500000,11.04529509,38.0,20.8142857143,4.76690809191,2.0,5.0,Rjazanskij,South Eastern ,144736.842105,Q4-11
249,2011-10-31,7400000,5.761176759,60.0,34.5,9.55028735632,3.0,5.0,Lefortovo,South Eastern ,123333.333333,Q4-11
251,2011-10-31,4930000,17.06679632,38.0,18.0,6.6,3.0,17.0,Kosino-Uhtomskoe,Eastern ,129736.842105,Q4-11
252,2011-10-31,14000000,10.19589883,75.0,43.4210526316,12.7708978328,12.0,14.0,Cheremushki,South Western ,186666.666667,Q4-11
253,2011-10-31,8600000,11.27085255,57.0,37.5483870968,9.38709677419,7.0,9.0,Sviblovo,North Eastern ,150877.192982,Q4-11
254,2011-10-31,5750000,11.2084912,35.0,20.6164383562,4.79452054795,2.0,12.0,Prospekt Vernadskogo,Western ,164285.714286,Q4-11
255,2011-10-31,5400000,9.591579512,34.0,19.0,4.75,10.0,12.0,Ochakovo-Matveevskoe,Western ,158823.529412,Q4-11
256,2011-11-01,5425000,11.79247609,41.0,26.0,6.19047619048,2.0,17.0,Kuz'minki,South Eastern ,132317.073171,Q4-11
257,2011-11-01,5450000,10.15362992,43.0,27.6781609195,6.15070242656,5.0,12.0,Koptevo,Northern ,126744.186047,Q4-11
258,2011-11-01,6200000,9.255590411,44.0,20.0,12.0,8.0,9.0,Pechatniki,South Eastern ,140909.090909,Q4-11
259,2011-11-01,7400000,12.81569479,52.0,29.4339622642,6.62264150943,8.0,9.0,Gol'janovo,Eastern ,142307.692308,Q4-11
260,2011-11-01,4300000,16.73086326,39.0,22.56,6.016,11.0,14.0,Kapotnja,South Eastern ,110256.410256,Q4-11
261,2011-11-01,5000000,7.014271382,30.0,17.0,3.77777777778,4.0,5.0,Alekseevskoe,North Eastern ,166666.666667,Q4-11
262,2011-11-01,4000000,10.68823318,45.0,30.0,7.14285714286,2.0,5.0,Kuz'minki,South Eastern ,88888.8888889,Q4-11
263,2011-11-01,17300000,8.393806879,102.0,63.9813084112,10.8276060388,4.0,17.0,Ajeroport,Northern ,169607.843137,Q4-11
264,2011-11-01,5200000,14.57192882,36.0,22.0,3.23529411765,5.0,9.0,Caricyno,Southern ,144444.444444,Q4-11
265,2011-11-01,6500000,21.85037241,99.0,77.0,19.25,8.0,9.0,Kurkino,North Western ,65656.5656566,Q4-11
266,2011-11-01,5300000,14.10883515,44.0,29.0,6.82447397564,5.0,12.0,Babushkinskoe,North Eastern ,120454.545455,Q4-11
267,2011-11-02,5200000,11.03720075,32.0,18.0,4.12237762238,6.0,9.0,Rjazanskij,South Eastern ,162500.0,Q4-11
268,2011-11-02,4950000,20.48691395,38.0,21.0,5.95,2.0,14.0,Severnoe Butovo,South Western ,130263.157895,Q4-11
269,2011-11-02,5400000,19.95267739,37.0,20.25,4.5,4.0,9.0,Severnoe Butovo,South Western ,145945.945946,Q4-11
270,2011-11-02,4700000,16.08384452,32.0,18.0,4.96551724138,3.0,4.0,Chertanovo Juzhnoe,Southern ,146875.0,Q4-11
271,2011-11-02,7200000,2.760010737,39.0,20.0,3.41463414634,2.0,5.0,Krasnosel'skoe,Central ,184615.384615,Q4-11
272,2011-11-02,1600000,18.26120876,41.0,18.0,6.6,20.0,22.0,Kosino-Uhtomskoe,Eastern ,39024.3902439,Q4-11
273,2011-11-02,5750000,13.90351433,38.0,20.6379310345,6.06997971602,7.0,12.0,Mar'ino,South Eastern ,151315.789474,Q4-11
274,2011-11-02,4700000,17.16275653,39.0,20.0,5.33333333333,1.0,5.0,Orehovo-Borisovo Juzhnoe,Southern ,120512.820513,Q4-11
275,2011-11-02,6150000,7.873160291,37.0,22.0,5.40517241379,5.0,9.0,Kotlovka,South Western ,166216.216216,Q4-11
276,2011-11-03,2000000,15.22965816,38.0,21.1764705882,5.64705882353,2.0,5.0,Strogino,North Western ,52631.5789474,Q4-11
277,2011-11-03,6579000,12.95012319,38.0,22.0,4.72969187675,3.0,17.0,Kon'kovo,South Western ,173131.578947,Q4-11
278,2011-11-03,6225000,15.89234255,50.0,30.2027027027,8.05405405405,1.0,9.0,Zapadnoe Degunino,Northern ,124500.0,Q4-11
279,2011-11-03,5817420,20.84981963,144.0,81.7627118644,14.2196020634,1.0,17.0,Kurkino,North Western ,40398.75,Q4-11
280,2011-11-03,13000000,19.77570994,80.0,46.0,12.6896551724,3.0,12.0,Severnoe Butovo,South Western ,162500.0,Q4-11
281,2011-11-03,11380040,9.021121359,83.0,83.0,20.75,18.0,22.0,Bogorodskoe,Eastern ,137108.915663,Q4-11
282,2011-11-03,4700000,12.73961373,33.0,20.9,4.64444444444,7.0,9.0,Ivanovskoe,Eastern ,142424.242424,Q4-11
283,2011-11-03,4500000,9.929203937,34.0,19.0,8.19444444444,8.0,9.0,Pechatniki,South Eastern ,132352.941176,Q4-11
284,2011-11-03,5800000,9.77457264,44.0,26.375,7.75735294118,5.0,9.0,Pechatniki,South Eastern ,131818.181818,Q4-11
285,2011-11-03,3000000,3.536953341,40.0,22.0,4.66666666667,1.0,5.0,Danilovskoe,Southern ,75000.0,Q4-11
286,2011-11-03,4650000,13.64636462,41.0,20.0,5.55555555556,10.0,14.0,Ljublino,South Eastern ,113414.634146,Q4-11
287,2011-11-03,8800000,5.021743424,49.0,27.0,7.2,4.0,5.0,Horoshevskoe,Northern ,179591.836735,Q4-11
288,2011-11-03,5220000,8.927901339,43.0,28.8333333333,6.86507936508,1.0,2.0,Nagornoe,Southern ,121395.348837,Q4-11
289,2011-11-05,4650000,9.010471977,31.0,19.0227272727,3.30374692875,4.0,5.0,Nagornoe,Southern ,150000.0,Q4-11
290,2011-11-05,7100000,10.37272595,44.0,27.7702702703,6.07474662162,5.0,9.0,Horoshevo-Mnevniki,North Western ,161363.636364,Q4-11
291,2011-11-05,5550000,13.78840376,39.0,22.5,6.0,4.0,5.0,Mar'ino,South Eastern ,142307.692308,Q4-11
292,2011-11-05,4000000,9.289596466,20.0,12.0,3.07894736842,2.0,5.0,Nagornoe,Southern ,200000.0,Q4-11
293,2011-11-05,4430000,16.71829075,37.0,18.75,6.90789473684,1.0,17.0,Kosino-Uhtomskoe,Eastern ,119729.72973,Q4-11
296,2011-11-05,6150000,11.03180155,44.0,26.8292682927,8.94308943089,9.0,14.0,Otradnoe,North Eastern ,139772.727273,Q4-11
297,2011-11-05,7400000,8.608324828,44.0,28.0,7.46666666667,6.0,9.0,Nagatinskij Zaton,Southern ,168181.818182,Q4-11
298,2011-11-07,23300000,13.20179138,154.0,96.0430107527,16.9487666034,16.0,17.0,Kuncevo,Western ,151298.701299,Q4-11
299,2011-11-07,8750000,7.517079916,43.0,28.0,5.76470588235,5.0,9.0,Ajeroport,Northern ,203488.372093,Q4-11
300,2011-11-07,5200000,10.16468023,32.0,18.0,4.92857142857,3.0,5.0,Zjuzino,South Western ,162500.0,Q4-11
302,2011-11-07,5500000,9.298884413,38.0,20.0,4.7619047619,3.0,5.0,Kuz'minki,South Eastern ,144736.842105,Q4-11
304,2011-11-07,4650000,10.38925611,30.0,18.0,4.5,2.0,5.0,Koptevo,Northern ,155000.0,Q4-11
305,2011-11-07,7150000,8.481575236,45.0,26.8783783784,7.30903271693,2.0,5.0,Preobrazhenskoe,Eastern ,158888.888889,Q4-11
306,2011-11-07,5850000,9.583537142,40.0,27.0,6.42857142857,2.0,5.0,Nagornoe,Southern ,146250.0,Q4-11
307,2011-11-07,8700000,37.50413331,77.0,42.0,15.4,9.0,17.0,Krjukovo,Zelenograd ,112987.012987,Q4-11
308,2011-11-07,8000000,11.11315885,55.0,34.8240740741,8.4336894935,5.0,9.0,Izmajlovo,Eastern ,145454.545455,Q4-11
309,2011-11-07,6000000,7.843684814,77.0,45.9148148148,13.7744444444,17.0,18.0,Ostankinskoe,North Eastern ,77922.0779221,Q4-11
310,2011-11-07,6000000,13.19013673,35.0,19.0,4.97619047619,11.0,12.0,Kuncevo,Western ,171428.571429,Q4-11
311,2011-11-07,4118916,15.28914217,38.0,22.9,4.24074074074,6.0,7.0,Severnoe Medvedkovo,North Eastern ,108392.526316,Q4-11
312,2011-11-07,10600000,3.573943539,79.0,47.0,9.9696969697,6.0,17.0,Danilovskoe,Southern ,134177.21519,Q4-11
313,2011-11-07,2000000,15.00886455,46.0,30.0,7.5,5.0,9.0,Chertanovo Central'noe,Southern ,43478.2608696,Q4-11
314,2011-11-08,6300000,0.072896553,38.0,38.0,8.44444444444,5.0,9.0,Tverskoe,Central ,165789.473684,Q4-11
315,2011-11-08,6100000,13.64911901,38.0,19.2567567568,7.09459459459,8.0,9.0,Severnoe Izmajlovo,Eastern ,160526.315789,Q4-11
316,2011-11-08,5300000,10.79255334,36.0,20.16,4.61706293706,7.0,9.0,Rjazanskij,South Eastern ,147222.222222,Q4-11
317,2011-11-08,3000000,8.602199535,56.0,55.0,10.5265567766,7.0,9.0,Sokol,Northern ,53571.4285714,Q4-11
320,2011-11-08,6400000,7.52960281,34.0,19.0,5.06666666667,6.0,9.0,Horoshevskoe,Northern ,188235.294118,Q4-11
321,2011-11-08,4400000,10.77388631,33.0,21.673126615,5.48382538343,1.0,5.0,Severnoe Izmajlovo,Eastern ,133333.333333,Q4-11
322,2011-11-09,5870000,16.74253587,50.0,32.0,22.8571428571,9.0,12.0,Orehovo-Borisovo Juzhnoe,Southern ,117400.0,Q4-11
324,2011-11-09,6300000,13.1785793,43.0,26.0,6.11849390919,2.0,5.0,Babushkinskoe,North Eastern ,146511.627907,Q4-11
325,2011-11-09,5800000,14.45583669,46.0,27.4166666667,5.875,8.0,9.0,Severnoe Izmajlovo,Eastern ,126086.956522,Q4-11
326,2011-11-09,12500000,12.06117083,74.0,42.5753424658,12.9113193944,12.0,14.0,Chertanovo Severnoe,Southern ,168918.918919,Q4-11
327,2011-11-09,7500000,15.62499711,49.0,34.109375,4.44904891304,8.0,9.0,Jasenevo,South Western ,153061.22449,Q4-11
328,2011-11-09,7245900,13.34173469,74.0,43.3793103448,10.3733133433,24.0,25.0,Otradnoe,North Eastern ,97917.5675676,Q4-11
329,2011-11-10,20500000,3.120580924,71.0,41.8,7.80266666667,2.0,17.0,Tverskoe,Central ,288732.394366,Q4-11
330,2011-11-10,2000000,12.91920844,41.0,21.0128205128,8.40512820513,10.0,12.0,Ivanovskoe,Eastern ,48780.4878049,Q4-11
331,2011-11-10,6500000,9.551023808,45.0,28.6363636364,4.09090909091,8.0,9.0,Ochakovo-Matveevskoe,Western ,144444.444444,Q4-11
332,2011-11-10,2000000,8.421213314,58.0,42.0,8.84210526316,8.0,9.0,Preobrazhenskoe,Eastern ,34482.7586207,Q4-11
333,2011-11-10,2000000,12.03429972,45.0,29.0,7.73333333333,3.0,9.0,Severnoe Izmajlovo,Eastern ,44444.4444444,Q4-11
334,2011-11-10,5800000,14.28102934,38.0,23.0,5.11111111111,3.0,12.0,Losinoostrovskoe,North Eastern ,152631.578947,Q4-11
335,2011-11-10,2200000,8.970822884,72.0,46.0,9.68421052632,4.0,9.0,Preobrazhenskoe,Eastern ,30555.5555556,Q4-11
336,2011-11-11,7538000,18.93333859,61.0,33.1911764706,11.0928405573,5.0,17.0,Novo-Peredelkino,Western ,123573.770492,Q4-11
337,2011-11-11,5100000,10.18809038,44.0,28.0,6.24347826087,1.0,5.0,Perovo,Eastern ,115909.090909,Q4-11
338,2011-11-11,8750000,7.602671276,42.0,27.0,6.0,3.0,9.0,Akademicheskoe,South Western ,208333.333333,Q4-11
339,2011-11-11,5928000,36.67581982,54.0,28.0,11.2931034483,3.0,17.0,Staroe Krjukovo,Zelenograd ,109777.777778,Q4-11
340,2011-11-11,6400000,15.38584192,47.0,29.6222222222,8.88666666667,12.0,14.0,Orehovo-Borisovo Severnoe,Southern ,136170.212766,Q4-11
341,2011-11-11,6500000,15.47167186,50.0,29.0,10.6333333333,7.0,9.0,Kosino-Uhtomskoe,Eastern ,130000.0,Q4-11
342,2011-11-11,5300000,6.570976463,35.0,20.3205128205,4.41750278707,8.0,9.0,Butyrskoe,North Eastern ,151428.571429,Q4-11
343,2011-11-11,6000000,9.711222263,36.0,18.4864864865,6.81081081081,15.0,17.0,Perovo,Eastern ,166666.666667,Q4-11
344,2011-11-11,3750000,38.03219078,34.0,22.6216216216,4.6573926868,5.0,17.0,Krjukovo,Zelenograd ,110294.117647,Q4-11
345,2011-11-11,5600000,9.079348478,37.0,23.7578947368,5.93947368421,3.0,5.0,Rjazanskij,South Eastern ,151351.351351,Q4-11
346,2011-11-11,4600000,14.95761371,32.0,19.0465116279,3.52713178295,9.0,12.0,Losinoostrovskoe,North Eastern ,143750.0,Q4-11
347,2011-11-11,7950000,38.0523665,76.0,43.0,13.8214285714,7.0,9.0,Matushkino,Zelenograd ,104605.263158,Q4-11
348,2011-11-12,5156678,20.25088505,54.0,32.6037735849,9.16981132075,11.0,17.0,Novo-Peredelkino,Western ,95494.037037,Q4-11
350,2011-11-12,6500000,16.36853592,52.0,25.3953488372,10.1581395349,2.0,9.0,Lianozovo,North Eastern ,125000.0,Q4-11
351,2011-11-12,5216843,17.94890404,80.0,61.3953488372,17.2674418605,14.0,17.0,Mitino,North Western ,65210.5375,Q4-11
352,2011-11-12,10500000,9.784548702,75.0,51.0,9.76098901099,2.0,5.0,Sokol,Northern ,140000.0,Q4-11
353,2011-11-14,900000,13.18454149,27.0,12.0,2.57983193277,1.0,9.0,Kon'kovo,South Western ,33333.3333333,Q4-11
354,2011-11-14,5500000,13.46079508,38.0,20.0,4.7065337763,12.0,14.0,Babushkinskoe,North Eastern ,144736.842105,Q4-11
355,2011-11-14,7500000,9.187339789,39.0,18.0,3.85714285714,23.0,24.0,Fili Davydkovo,Western ,192307.692308,Q4-11
356,2011-11-14,8400000,12.83678675,37.0,19.0583333333,7.37741935484,7.0,8.0,Troparevo-Nikulino,Western ,227027.027027,Q4-11
357,2011-11-14,9150000,3.355976485,50.0,33.0,7.0,5.0,9.0,Danilovskoe,Southern ,183000.0,Q4-11
358,2011-11-14,5700000,19.16046913,38.0,20.0,2.85714285714,14.0,17.0,Severnoe Butovo,South Western ,150000.0,Q4-11
359,2011-11-14,8500000,19.87131084,57.0,33.6,8.96,3.0,9.0,Mitino,North Western ,149122.807018,Q4-11
361,2011-11-14,4650000,13.12888565,35.0,20.0,4.54545454545,1.0,5.0,Gol'janovo,Eastern ,132857.142857,Q4-11
363,2011-11-14,11500000,9.137184966,99.0,59.6637931034,18.0799373041,16.0,17.0,Perovo,Eastern ,116161.616162,Q4-11
364,2011-11-14,5000000,16.73086326,50.0,28.9230769231,7.71282051282,1.0,9.0,Kapotnja,South Eastern ,100000.0,Q4-11
367,2011-11-15,7600000,15.51047488,63.0,43.9561298077,5.86081730769,2.0,9.0,Bibirevo,North Eastern ,120634.920635,Q4-11
368,2011-11-15,7200000,12.51594113,38.0,20.5,5.46666666667,19.0,22.0,Krylatskoe,Western ,189473.684211,Q4-11
369,2011-11-15,5500000,19.16046913,39.0,20.5263157895,2.93233082707,10.0,12.0,Severnoe Butovo,South Western ,141025.641026,Q4-11
370,2011-11-15,4500000,12.48732875,31.0,20.0,5.33333333333,1.0,9.0,Severnoe Izmajlovo,Eastern ,145161.290323,Q4-11
372,2011-11-15,8300000,23.16866512,58.0,31.8918918919,13.4281650071,2.0,9.0,Juzhnoe Butovo,South Western ,143103.448276,Q4-11
373,2011-11-16,10000000,6.495142657,63.0,32.5076923077,6.09519230769,2.0,5.0,Sokolinaja Gora,Eastern ,158730.15873,Q4-11
375,2011-11-16,1000000,12.00296489,28.0,17.0,3.79406130268,4.0,5.0,Pokrovskoe Streshnevo,North Western ,35714.2857143,Q4-11
376,2011-11-16,5250000,11.1111242,34.0,19.0,5.27777777778,8.0,9.0,Ljublino,South Eastern ,154411.764706,Q4-11
377,2011-11-16,4300000,11.76967204,31.0,19.0,4.6369047619,5.0,9.0,Metrogorodok,Eastern ,138709.677419,Q4-11
378,2011-11-16,11500000,13.47975193,80.0,42.5,20.1315789474,22.0,25.0,Losinoostrovskoe,North Eastern ,143750.0,Q4-11
379,2011-11-16,11413900,15.79775257,76.0,45.6444444444,9.23262626263,22.0,25.0,Severnoe Tushino,North Western ,150182.894737,Q4-11
380,2011-11-16,5700000,13.14469699,38.0,20.0,5.88235294118,7.0,9.0,Mar'ino,South Eastern ,150000.0,Q4-11
381,2011-11-17,4200000,10.22366752,30.0,18.6774193548,4.66935483871,1.0,5.0,Perovo,Eastern ,140000.0,Q4-11
382,2011-11-17,8000000,16.64515765,53.0,31.2786885246,6.95081967213,7.0,9.0,Lianozovo,North Eastern ,150943.396226,Q4-11
383,2011-11-17,6730000,11.37146528,39.0,18.0,4.35923753666,9.0,17.0,Izmajlovo,Eastern ,172564.102564,Q4-11
384,2011-11-17,4700000,20.32797575,36.0,18.5,5.32215073529,1.0,9.0,Severnoe Butovo,South Western ,130555.555556,Q4-11
387,2011-11-17,5900000,14.5292077,46.0,29.3333333333,5.2380952381,5.0,9.0,Hovrino,Northern ,128260.869565,Q4-11
389,2011-11-17,5200000,16.85832428,38.0,20.7972972973,5.67199017199,6.0,14.0,Chertanovo Juzhnoe,Southern ,136842.105263,Q4-11
390,2011-11-17,5900000,15.49323963,38.0,21.1917808219,5.65114155251,2.0,5.0,Strogino,North Western ,155263.157895,Q4-11
391,2011-11-17,5650000,16.48563386,43.0,27.0,7.07142857143,2.0,5.0,Kuncevo,Western ,131395.348837,Q4-11
392,2011-11-17,5500000,12.43190502,37.0,18.5,9.73684210526,2.0,5.0,Ochakovo-Matveevskoe,Western ,148648.648649,Q4-11
393,2011-11-17,5500000,14.1175912,36.0,14.0,4.11764705882,8.0,9.0,Mar'ino,South Eastern ,152777.777778,Q4-11
394,2011-11-17,12100000,14.20234033,75.0,42.801660365,12.6402564236,5.0,17.0,Severnoe Medvedkovo,North Eastern ,161333.333333,Q4-11
395,2011-11-17,11500000,6.241313977,54.0,29.0882352941,6.46405228758,12.0,17.0,Alekseevskoe,North Eastern ,212962.962963,Q4-11
396,2011-11-17,5500000,12.52661599,37.0,20.1203703704,5.19235364397,6.0,9.0,Juzhnoe Medvedkovo,North Eastern ,148648.648649,Q4-11
397,2011-11-18,7400000,13.37053009,63.0,37.9,10.8285714286,4.0,9.0,Juzhnoe Medvedkovo,North Eastern ,117460.31746,Q4-11
398,2011-11-18,4500000,37.69630575,40.0,20.5512820513,3.49809056192,8.0,14.0,Krjukovo,Zelenograd ,112500.0,Q4-11
399,2011-11-18,5150000,13.6151506,34.0,20.0777777778,4.30238095238,7.0,9.0,Veshnjaki,Eastern ,151470.588235,Q4-11
400,2011-11-18,7000000,13.5708389,70.0,45.0,10.0,12.0,16.0,Veshnjaki,Eastern ,100000.0,Q4-11
401,2011-11-18,7200000,12.99151802,38.0,20.7394366197,4.93796109993,3.0,5.0,Krylatskoe,Western ,189473.684211,Q4-11
402,2011-11-18,3900000,10.02282572,31.0,20.0,4.45962732919,1.0,5.0,Perovo,Eastern ,125806.451613,Q4-11
403,2011-11-18,5100000,13.8125838,34.0,21.0,4.66666666667,4.0,5.0,Ivanovskoe,Eastern ,150000.0,Q4-11
404,2011-11-18,3700000,36.76464565,32.0,18.6666666667,3.76923076923,4.0,5.0,Matushkino,Zelenograd ,115625.0,Q4-11
405,2011-11-19,3000000,8.491454473,38.0,23.0,5.81117021277,12.0,16.0,Tekstil'shhiki,South Eastern ,78947.3684211,Q4-11
406,2011-11-19,2000000,17.56417115,44.0,28.0,5.89473684211,1.0,9.0,Orehovo-Borisovo Juzhnoe,Southern ,45454.5454545,Q4-11
407,2011-11-19,5500000,17.28416713,79.0,43.7756410256,13.795959596,3.0,17.0,Kosino-Uhtomskoe,Eastern ,69620.2531646,Q4-11
408,2011-11-19,5800000,17.26200639,55.0,26.0526315789,11.5789473684,2.0,4.0,Kosino-Uhtomskoe,Eastern ,105454.545455,Q4-11
409,2011-11-19,5700000,6.027611344,37.0,23.525,3.61923076923,2.0,5.0,Juzhnoportovoe,South Eastern ,154054.054054,Q4-11
410,2011-11-19,10900000,2.260133587,32.0,16.4142857143,2.94615384615,6.0,12.0,Hamovniki,Central ,340625.0,Q4-11
411,2011-11-19,5000000,18.08775442,43.0,29.4396551724,4.10785886127,7.0,9.0,Birjulevo Zapadnoe,Southern ,116279.069767,Q4-11
412,2011-11-19,8600000,12.28845165,59.0,40.0,6.0,4.0,9.0,Babushkinskoe,North Eastern ,145762.711864,Q4-11
413,2011-11-19,10200000,14.72627864,67.0,45.0,14.6578947368,12.0,16.0,Losinoostrovskoe,North Eastern ,152238.80597,Q4-11
414,2011-11-19,5300000,9.13322902,37.0,23.140625,5.50967261905,4.0,9.0,Bogorodskoe,Eastern ,143243.243243,Q4-11
416,2011-11-19,4900000,17.06679632,38.0,18.0,6.6,11.0,12.0,Kosino-Uhtomskoe,Eastern ,128947.368421,Q4-11
417,2011-11-21,4400000,37.98895771,34.0,18.0,5.78571428571,8.0,17.0,Matushkino,Zelenograd ,129411.764706,Q4-11
418,2011-11-21,6300000,11.96005586,41.0,25.0,7.19209558824,2.0,5.0,Moskvorech'e-Saburovo,Southern ,153658.536585,Q4-11
419,2011-11-21,3000000,10.40638764,43.0,29.0,7.38425925926,3.0,5.0,Zjuzino,South Western ,69767.4418605,Q4-11
420,2011-11-21,10400000,2.025224686,41.0,23.9307692308,4.08574108818,3.0,12.0,Krasnosel'skoe,Central ,253658.536585,Q4-11
421,2011-11-21,4800000,17.01795664,34.0,20.9193548387,4.40407470289,8.0,9.0,Orehovo-Borisovo Juzhnoe,Southern ,141176.470588,Q4-11
422,2011-11-21,990000,15.12615574,23.0,16.0,3.69230769231,4.0,9.0,Jaroslavskoe,North Eastern ,43043.4782609,Q4-11
423,2011-11-21,9000000,11.74158663,63.0,33.0,12.1578947368,13.0,14.0,Beskudnikovskoe,Northern ,142857.142857,Q4-11
424,2011-11-22,7150000,17.27048218,37.0,20.4971590909,6.83238636364,9.0,12.0,Chertanovo Juzhnoe,Southern ,193243.243243,Q4-11
425,2011-11-22,11800000,23.05048525,90.0,45.0,18.0,8.0,17.0,Juzhnoe Butovo,South Western ,131111.111111,Q4-11
426,2011-11-22,6000000,10.4170729,35.0,21.2745098039,4.65379901961,7.0,9.0,Horoshevo-Mnevniki,North Western ,171428.571429,Q4-11
427,2011-11-22,4170000,37.55212239,39.0,19.0465116279,7.43720930233,2.0,17.0,Krjukovo,Zelenograd ,106923.076923,Q4-11
428,2011-11-22,2500000,2.532246116,57.0,56.0,12.4444444444,8.0,12.0,Presnenskoe,Central ,43859.6491228,Q4-11
431,2011-11-22,12000000,15.9395694,66.0,39.0,10.4,9.0,17.0,Lianozovo,North Eastern ,181818.181818,Q4-11
432,2011-11-22,6800000,10.65699902,53.0,31.5135135135,7.52027027027,2.0,9.0,Ljublino,South Eastern ,128301.886792,Q4-11
433,2011-11-22,3900000,9.013268996,30.0,17.0,4.25,1.0,5.0,Bogorodskoe,Eastern ,130000.0,Q4-11
434,2011-11-22,2000000,20.09295671,35.0,17.8223684211,4.80663875598,5.0,9.0,Novo-Peredelkino,Western ,57142.8571429,Q4-11
435,2011-11-22,8800000,5.048867488,74.0,41.2459016393,12.8076923077,1.0,12.0,Donskoe,Southern ,118918.918919,Q4-11
436,2011-11-23,14000000,11.85408783,100.0,72.0,17.4369501466,3.0,17.0,Izmajlovo,Eastern ,140000.0,Q4-11
437,2011-11-23,4900000,12.89475294,34.0,19.2285714286,6.07218045113,9.0,12.0,Otradnoe,North Eastern ,144117.647059,Q4-11
438,2011-11-23,10500000,15.451093,79.0,44.0,11.4782608696,2.0,17.0,Hovrino,Northern ,132911.392405,Q4-11
439,2011-11-23,11500000,11.2632748,60.0,34.0,7.72727272727,17.0,22.0,Cheremushki,South Western ,191666.666667,Q4-11
440,2011-11-23,9344000,13.30903487,63.0,43.0,9.2443977591,7.0,22.0,Kon'kovo,South Western ,148317.460317,Q4-11
441,2011-11-23,5800000,14.12532864,34.0,20.0,5.0,3.0,9.0,Caricyno,Southern ,170588.235294,Q4-11
442,2011-11-23,25500000,8.793717489,129.0,80.0,17.0212765957,3.0,6.0,Lomonosovskoe,South Western ,197674.418605,Q4-11
443,2011-11-23,4950000,13.58244252,34.0,21.5609756098,4.14634146341,4.0,5.0,Juzhnoe Medvedkovo,North Eastern ,145588.235294,Q4-11
444,2011-11-23,6000000,14.90243674,44.0,27.0,4.82142857143,1.0,5.0,Severnoe Medvedkovo,North Eastern ,136363.636364,Q4-11
445,2011-11-24,5300000,14.42199517,40.0,20.7564102564,5.53504273504,6.0,12.0,Jaroslavskoe,North Eastern ,132500.0,Q4-11
446,2011-11-24,5500000,8.079792432,36.0,19.0,9.0,2.0,9.0,Kotlovka,South Western ,152777.777778,Q4-11
448,2011-11-24,5344000,12.22779559,39.0,21.0,5.83333333333,12.0,17.0,Ljublino,South Eastern ,137025.641026,Q4-11
449,2011-11-24,2000000,15.49931644,34.0,19.0,4.32041343669,16.0,17.0,Teplyj Stan,South Western ,58823.5294118,Q4-11
451,2011-11-24,7700000,8.863793079,54.0,33.0,8.64645308924,6.0,9.0,Nagatino-Sadovniki,Southern ,142592.592593,Q4-11
452,2011-11-24,5380000,11.97538268,43.0,27.8555555556,4.80268199234,2.0,12.0,Ljublino,South Eastern ,125116.27907,Q4-11
453,2011-11-24,2000000,10.58440779,30.0,18.0,4.01366459627,5.0,9.0,Perovo,Eastern ,66666.6666667,Q4-11
