image,imdb_score,link,X,Film,Year,Director.Filmmaker.Name,Location.Display.Text,LATITUDE,LONGITUDE,Borough,Neighborhood,Media,IMDB.LINK,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,imdb_score
https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_.jpg,7.3,http://imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,112,Men in Black,1997,Barry Sonnenfeld,Guggenheim Museum<br>E. 88th St. and Fifth Ave.<br>Manhattan,40.78257241,-73.95934939,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0119654/,Barry Sonnenfeld,98,Rip Torn,250147615,Sci-Fi,Will Smith,Men in Blackâ_,403014,Linda Fiorentino,0,alien|box office hit|flying saucer|laser gun|wisecrack humor,9.00E+07,1997,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_.jpg,7.3,http://imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,109,Men in Black,1997,Barry Sonnenfeld,Battery Park<br>Lower Manhattan,40.70435915,-74.01472628,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0119654/,Barry Sonnenfeld,98,Rip Torn,250147615,Sci-Fi,Will Smith,Men in Blackâ_,403014,Linda Fiorentino,0,alien|box office hit|flying saucer|laser gun|wisecrack humor,9.00E+07,1997,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7.7,http://imdb.com/title/tt0119822/?ref_=fn_tt_tt_1,20,As Good As It Gets,1997,James L. Brooks,Sixth Ave. between 11th St. and 12th St.<br>West Village<br>Manhattan,40.7354051,-73.99831653,Manhattan,West Village,Film,http://imdb.com/title/tt0119822/,James L. Brooks,139,Yeardley Smith,147637474,Romance,Lupe Ontiveros,As Good as It Getsâ_,224671,Shirley Knight,0,dog|friendship|neighbor|unlikely friendship|writer,5.00E+07,1997,7.7
"https://images-na.ssl-images-amazon.com/images/M/MV5BN2E4ZDgxN2YtZjExMS00MWE5LTg3NjQtNTkxMzJhOTA3MDQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,675,1000_AL_.jpg",6.4,http://imdb.com/title/tt0120685/?ref_=fn_tt_tt_1,69,Godzilla,1988,Roland Emmerich,Madison Square Garden<br>Midtown<br>Manhattan,40.75034558,-73.99149835,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0120685/,NA,NA,NA,NA,Sci-Fi,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODQxNTEyN15BMl5BanBnXkFtZTYwNTE3NzI3._V1_.jpg,6.5,http://imdb.com/title/tt0120787/?ref_=fn_tt_tt_1,7,A Perfect Murder,1998,Andrew Davis,Long Island City,40.74607025,-73.95038009,Queens,Queens,Film,http://www.imdb.com/title/tt0120787/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,674,1000_AL_.jpg",6.5,http://imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,232,You've Got Mail,1998,Nora Ephron,Verdi Square<br>W. 73rd St.  & Broadway<br>Manhattan,40.77925782,-73.98153663,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0128853/,Nora Ephron,119,Jean Stapleton,115731542,Romance,Tom Hanks,You've Got Mailâ_,151812,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,6.50E+07,1998,6.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,674,1000_AL_.jpg",6.5,http://imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,233,You've Got Mail,1998,Nora Ephron,91st Street Community Garden<br>Riverside Park<br>Manhattan,40.79282387,-73.97741675,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0128853/,Nora Ephron,119,Jean Stapleton,115731542,Comedy,Tom Hanks,You've Got Mailâ_,151812,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,6.50E+07,1998,6.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFiOTFkNTYtMmUyNy00OTVjLTlhMjItN2QyZGMzNzY1NTZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY1000_CR0,0,734,1000_AL_.jpg",6.3,http://imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,203,The Siege,1998,Edward Zwick,Greenpoint<br>Brooklyn,40.73025075,-73.95436049,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0133952/,Edward Zwick,116,Bruce Willis,40932372,Action,Denzel Washington,The Siegeâ_,58023,Mark Valley,0,abduction|martial law|military|new york city|terrorist,7.00E+07,1998,6.3
https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMjc4NTA2Nl5BMl5BanBnXkFtZTYwNTU2MzU5._V1_.jpg,9.2,http://imdb.com/title/tt0141842/?ref_=fn_tt_tt_1,204,The Sopranos,1999,"David Chase,(more)","Empire Stores Park<br>Brooklyn Bridge
",40.704089,-73.993617,Brooklyn,Brooklyn,TV,http://www.imdb.com/title/tt0141842/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMTYwMTI0N15BMl5BanBnXkFtZTgwNTU2NTYxMTE@._V1_.jpg,7.6,http://imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,12,American Psycho,2000,Mary Harron,Chinatown<br>Manhattan,40.71621654,-73.99808049,Manhattan,Chinatown,Film,http://www.imdb.com/title/tt0144084/,Mary Harron,102,Justin Theroux,15047419,Crime,Christian Bale,American Psychoâ_,357275,Samantha Mathis,1,1980s|business card|male rear nudity|materialism|narcissism,7.00E+06,2000,7.6
https://images-na.ssl-images-amazon.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_.jpg,7.3,http://imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,157,Spider-Man,2002,Sam Raimi,Midtown<br>Manhattan,40.75668492,-73.97855401,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0145487/,Sam Raimi,121,James Franco,403706375,Action,J.K. Simmons,Spider-Manâ_,544665,Kirsten Dunst,0,evil|goblin|spider|spider man|superhero,1.39E+08,2002,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_.jpg,7.3,http://imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,156,Spider-Man,2002,Sam Raimi,Midtown<br>Manhattan,40.7525888,-73.97975564,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0145487/,Sam Raimi,121,James Franco,403706375,Action,J.K. Simmons,Spider-Manâ_,544665,Kirsten Dunst,0,evil|goblin|spider|spider man|superhero,1.39E+08,2002,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_.jpg,7.3,http://imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,158,Spider-Man,2002,Sam Raimi,Sunnyside<br>Queens,40.74823233,-73.9139986,Queens,Queens,Film,http://www.imdb.com/title/tt0145487/,Sam Raimi,121,James Franco,403706375,Action,J.K. Simmons,Spider-Manâ_,544665,Kirsten Dunst,0,evil|goblin|spider|spider man|superhero,1.39E+08,2002,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNDUyNzAwNF5BMl5BanBnXkFtZTcwODcyNzM2MQ@@._V1_.jpg,7,http://imdb.com/title/tt0159206/?ref_=fn_tt_tt_1,143,Sex and the City,1998,"Darren Star,(more)",Magnolia Bakery<br>401 Bleecker St.<br>Manhattan,40.73580345,-74.00501668,Manhattan,West Village,TV,http://www.imdb.com/title/tt0159206/,,30,Kristin Davis,NA,Comedy,Chris Noth,Sex and the Cityâ_            ,80025,Cynthia Nixon,0,casual sex|friendship|friendship between women|gay|singles,NA,NA,7
"https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDFlMTAtODU3NS00MDkxLThiMTItMTBlMDliNmMwOGQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SY1000_CR0,0,690,1000_AL_.jpg",5.9,http://imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,146,Shaft,2000,John Singleton,New York County Courthouse<br>60 Centre St.<br>Lower Manhattan,40.714451,-74.002329,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0162650/,John Singleton,99,Vanessa Williams,70327868,Action,Christian Bale,Shaftâ_,58416,Daniel von Bargen,0,blaxploitation|detective|drugs|shaft|trial,4.60E+07,2000,5.9
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjdjMDQ4ZjctYmQzNS00NjYwLWFhNTQtMGM0YmJjMmE5YmE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,608,1000_AL_.jpg",6.6,http://imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,162,Summer of Sam,1999,Spike Lee,"CBGB's <br>315 Bowery (at Bleecker)<br>East Village, Manhattan",40.725034,-73.992067,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0162677/,Spike Lee,142,Jennifer Esposito,19283782,Crim,Mira Sorvino,Summer of Samâ_,31227,Mike Starr,0,distrust|fear|murder|neighborhood|new york city,2.20E+07,1999,6.6
https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_.jpg,6.1,http://imdb.com/title/tt0179626/?ref_=fn_tt_tt_1,4,15 Minutes,2001,John Herzfeld,E. 60-66th St. and Madison Ave.<br>Upper East Side<br>Manhattan,40.7661,-73.9696,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0179626/,John Herzfeld,120,Charlize Theron,24375436,Action,Robert De Niro,15 Minutesâ_,42547,Kelsey Grammer,1,criminal|detective|fire|homicide|media,4.20E+07,2001,6.1
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_CR0,0,666,1000_AL_.jpg",8.4,http://imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,134,Requiem for a Dream,2000,Darren Aronofsky,Coney Island Boardwalk<br>Brooklyn,40.57223197,-73.98395598,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0180093/,Darren Aronofsky,102,Mark Margolis,3609278,Drama,Ellen Burstyn,Requiem for a Dreamâ_,573541,Louise Lasser,0,addiction|diet pill|drug addiction|fast motion scene|heroin,4500000,2000,8.4
https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTIyNzQ1M15BMl5BanBnXkFtZTcwNDc1ODQyMQ@@._V1_.jpg,7.2,http://imdb.com/title/tt0208993/?ref_=fn_tt_tt_1,52,Downtown 81 / New York Beat Movie,1981,Edo Bertoglio,Guggenheim Museum<br>Upper East Side<br>Manhattan,40.782972,-73.959376,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0208993/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTIyNzQ1M15BMl5BanBnXkFtZTcwNDc1ODQyMQ@@._V1_.jpg,7.2,http://imdb.com/title/tt0208993/?ref_=fn_tt_tt_1,51,Downtown 81 / New York Beat Movie,1981,Edo Bertoglio,The Empire State Building<br>Midtown<br>Manhattan,40.74834612,-73.98488402,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0208993/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BODk2MjYwNDQ4MV5BMl5BanBnXkFtZTYwNzc1NDY2._V1_.jpg,6.7,http://imdb.com/title/tt0210616/?ref_=fn_tt_tt_1,32,Center Stage,2000,Nicholas Hytner,American Ballet Theater<br>890 Broadway<br>Manhattan,40.738641,-73.989774,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0210616/,Nicholas Hytner,115,Susan May Pratt,17174870,Romance,Amanda Schull,Center Stageâ_,15817,Ethan Stiefel,2,ballet|dance|dancer|dancing|love,1.80E+07,2000,6.7
https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MDQ3OTA1NV5BMl5BanBnXkFtZTcwOTA1NDgxMQ@@._V1_.jpg,5.1,http://imdb.com/title/tt0226935/?ref_=fn_tt_tt_1,34,Chelsea Walls,2001,Ethan Hawke,Chelsea Hotel on W. 23rd St.<br>Chelsea<br>Manhattan,40.744287,-73.996497,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0226935/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_.jpg,6.1,http://imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,163,Sweet Home Alabama,2002,Andy Tennant,Tiffany & Co.<br>727 Fifth Ave.<br>Manhattan,40.76279612,-73.97387624,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0256415/,Andy Tennant,108,Mary Lynn Rajskub,127214072,Romance,Ethan Embry,Sweet Home Alabamaâ_,83786,Courtney Gains,1,alabama|divorce|divorce papers|husband wife relationship|new york city,3.80E+07,2002,6.1
https://images-na.ssl-images-amazon.com/images/M/MV5BYzFlMTJjYzUtMWFjYy00NjkyLTg1Y2EtYmZkMjdlOGQ1ZGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.9,http://imdb.com/title/tt0259711/?ref_=fn_tt_tt_1,219,Vanilla Sky,2001,Cameron Crowe,W. 45th St. and Seventh Ave.<br>Times Square<br>Manhattan,40.75787145,-73.98539901,Manhattan,Times Square,Film,http://www.imdb.com/title/tt0259711/,Cameron Crowe,141,Ivana Milicevic,100614858,Sci-Fi,Tom Cruise,Vanilla Skyâ_,206776,Noah Taylor,1,death|dream|love|lynchian|reality,6.80E+07,2001,6.9
"https://images-na.ssl-images-amazon.com/images/M/MV5BODk0ODI2MTk1N15BMl5BanBnXkFtZTcwODg3Mjg3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",6.1,http://imdb.com/title/tt0263757/?ref_=fn_tt_tt_1,218,Uptown Girls,2003,Boaz Yakin,Astroland<br>Coney Island <br>Brooklyn,40.57402483,-73.97888124,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0263757/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMGZkYWY5NzEtZmYwYi00NGMyLWEyZjAtMjQ4NTZjNzQ3NGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,677,1000_AL_.jpg",6.7,http://imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,91,Kissing Jessica Stein,2001,Charles Herman-Wurmfeld,E. 6th St.<br>East Village<br>Manhattan,40.7255,-73.984,Manhattan,East Village,Film,http://www.imdb.com/title/tt0264761/,Charles Herman-Wurmfeld,97,Jennifer Westfeldt,7022940,Romance,Scott Cohen,Kissing Jessica Steinâ_,14018,Brian Stepanek,1,friend|friendship|journalist|new york city|personal ad,1.00E+06,2001,6.7
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzc3ODYwNDUtNmJmMC00OWJjLWIzYzctNTJjMzY0Mzc4ZDI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,620,1000_AL_.jpg",7.6,http://imdb.com/title/tt0265666/?ref_=fn_tt_tt_1,201,The Royal Tenenbaums,2001,Wes Anderson,Convent Ave. and 144th St.<br>Hamilton Heights<br>Manhattan,40.824,-73.9467,Manhattan,Harlem,Film,http://www.imdb.com/title/tt0265666/,Wes Anderson,110,Anjelica Huston,52353636,Comedy,Bill Murray,The Royal Tenenbaumsâ_,209133,Seymour Cassel,1,brother brother relationship|family relationships|father daughter relationship|genius|thrown through a window,2.10E+07,2001,7.6
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzlmZTQ1YzUtOGZjMi00YmVhLTg0ZDQtMmUyMjVlZDZhOTIwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SY1000_CR0,0,666,1000_AL_.jpg",6.4,http://imdb.com/title/tt0266452/?ref_=fn_tt_tt_1,44,Death to Smoochy,2002,Danny DeVito,Seventh Ave. and 48th St.<br>Times Square<br>Manhattan,40.7598,-73.9842,Manhattan,Times Square,Film,http://www.imdb.com/title/tt0266452/,Danny DeVito,109,Vincent Schiavelli,8355815,Comedy,Robin Williams,Death to Smoochyâ_,34730,Danny Woodburn,2,children|children's tv show|money|revenge|scandal,5.50E+07,2002,6.4
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MDQyNjM2OF5BMl5BanBnXkFtZTcwMjQxOTAzMw@@._V1_SY1000_CR0,0,638,1000_AL_.jpg",7.6,http://imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,183,The Hours,2002,Stephen Daldry,W. 14th St. and Hudson St.<br>West Village<br>Manhattan,40.74059157,-74.00546193,Manhattan ,West Village,Film,http://imdb.com/title/tt0274558/,Stephen Daldry,114,Stephen Dillane,41597830,Romance,Meryl Streep,The Hoursâ_,102123,Miranda Richardson,3,housewife|lesbian|novel|party|reading,2.50E+07,2002,7.6
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_CR0,0,710,1000_AL_.jpg",7.7,http://imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,6,25th Hour,2002,Spike Lee,Carl Schurz Park<br>Upper East Side<br>Manhattan,40.77506559,-73.94312739,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0307901/,Spike Lee,108,Rosario Dawson,13060843,Drama,Philip Seymour Hoffman,25th Hourâ_,149528,Aaron Stanford,0,bar|dream|drug dealing|nightclub|widower,1.50E+07,2002,7.7
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_CR0,0,710,1000_AL_.jpg",7.7,http://imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,5,25th Hour,2002,Spike Lee,World Trade Center<br>Lower Manhattan,40.71179263,-74.01232839,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0307901/,Spike Lee,108,Rosario Dawson,13060843,Drama,Philip Seymour Hoffman,25th Hourâ_,149528,Aaron Stanford,0,bar|dream|drug dealing|nightclub|widower,1.50E+07,2002,7.7
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQyMDM3MzIyMl5BMl5BanBnXkFtZTcwMzUwMDU2NA@@._V1_SY1000_CR0,0,675,1000_AL_.jpg",7.1,http://imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,129,Pieces of April,2003,Peter Hedges,Lower East Side<br>Manhattan,40.72057,-73.985953,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0311648/,Peter Hedges,80,Adrian Martinez,2360184,Comedy,Oliver Platt,Pieces of Aprilâ_,18035,Derek Luke,3,apartment|oven|stove|thanksgiving|thanksgiving dinner,3.00E+05,2003,7.1
https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MTI3ODEwNF5BMl5BanBnXkFtZTcwOTA4NDUyMQ@@._V1_.jpg,6.1,http://imdb.com/title/tt0337563/?ref_=fn_tt_tt_1,3,13 Going on 30,2004,Gary Winick,W. 47th St. and Seventh Ave.<br>Times Square<br>Manhattan,40.75922049,-73.98462117,Manhattan,Times Square,Film,http://www.imdb.com/title/tt0337563/,Gary Winick,98,Judy Greer,56044241,Romance,Jennifer Garner,13 Going on 30â_,122187,Christa B. Allen,1,13 year old|13th birthday|30 year old|wish|year 1987,3.70E+07,2004,6.1
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY1000_CR0,0,674,1000_AL_.jpg",8.3,http://imdb.com/title/tt0338013/?ref_=fn_tt_tt_1,53,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,Orchard St. and Rivington St.<br>Lower East Side<br>Manhattan,40.7203,-73.9891,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0338013/,Michel Gondry,108,Kirsten Dunst,34126138,Sci-Fi,Kate Winslet,Eternal Sunshine of the Spotless Mindâ_,666937,Tom Wilkinson,1,borderline personality disorder|loneliness|memory|playing against type|retrograde narrative,2.00E+07,2004,8.3
https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNzQ1MTU5MF5BMl5BanBnXkFtZTgwNzc5ODEwMDE@._V1_.jpg,7.8,http://imdb.com/title/tt0363607/?ref_=fn_tt_tt_1,56,Ferry Tales,2003,Katja Esson,St. George Station<br>Staten Island,40.64456836,-74.072721,Staten Island,Staten Island,Film,http://www.imdb.com/title/tt0363607/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTE4NTc3NV5BMl5BanBnXkFtZTgwNDA1NDI1MDE@._V1_.jpg,7.4,http://imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,205,The Squid and the Whale,2005,Noah Baumbach,Museum of Natural History<br>W. 79th St. and Central Park West<br>Manhattan,40.78099638,-73.97245467,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0367089/,Noah Baumbach,88,Elizabeth Meriwether,7362100,Comedy,William Baldwin,The Squid and the Whaleâ_,60295,Owen Kline,0,boy|divorce|tennis|tennis coach|writer,1500000,2005,7.4
https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MjMxNDUzNV5BMl5BanBnXkFtZTcwNTM2NzgyMQ@@._V1_.jpg,6.4,http://imdb.com/title/tt0373926/?ref_=fn_tt_tt_1,184,The Interpreter,2005,Sydney Pollack,United Nations<br>First Ave. and E. 45th St.<br>Manhattan,40.75067069,-73.96795392,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0373926/,Sydney Pollack,128,George Harris,72515360,Crime,Curtiss Cook,The Interpreterâ_,86152,Michael Wright,1,african|assassination|dialect|interpreter|threat,8.00E+07,2005,6.4
https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTgxMDA2MV5BMl5BanBnXkFtZTcwNTAxMDAzMQ@@._V1_.jpg,7,http://imdb.com/title/tt0382073/?ref_=fn_tt_tt_1,77,Heights,2005,Chris Terrio,Municipal Building<br>1 Centre St.<br>Lower Manhattan,40.71302062,-74.00337517,Manhattan,Lower Manhattan,Film,http://imdb.com/title/tt0382073/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzYyNzM2NzM2NF5BMl5BanBnXkFtZTcwNjg5NTQzMw@@._V1_SY1000_CR0,0,659,1000_AL_.jpg",6.6,http://imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,78,Hitch,2005,Andy Tennant,Spring St. and Greene St.<br>SoHo<br>Manhattan,40.7238,-74.0004,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0386588/,Andy Tennant,118,Michael Rapaport,177575142,Comedy,Will Smith,Hitchâ_,244840,Kevin Sussman,1,advice|friendship|gossip|newspaper|quitting a job,7.00E+07,2005,6.6
https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzM2NTE3OF5BMl5BanBnXkFtZTcwMTgyMjQzMQ@@._V1_.jpg,6.2,http://imdb.com/title/tt0387514/?ref_=fn_tt_tt_1,131,Prime,2005,Ben Younger,Dean and Deluca<br>SoHo<br>Manhattan,40.725367,-73.999702,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0387514/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjAyNzg2OF5BMl5BanBnXkFtZTcwOTIyMDUzMQ@@._V1_.jpg,6.4,http://imdb.com/title/tt0395251/?ref_=fn_tt_tt_1,199,The Producers,2005,Susan Stroman,Lincoln Center Plaza<br>Upper West Side<br>Manhattan,40.77214875,-73.98319423,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0395251/,Susan Stroman,134,Will Ferrell,19377727,Comedy,Jon Lovitz,The Producersâ_,35140,Matthew Broderick,3,accountant|money|opening night|scheme|swedish,4.50E+07,2005,6.4
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NzEzNzE0N15BMl5BanBnXkFtZTcwNjMxMjEzMQ@@._V1_SY1000_CR0,0,675,1000_AL_.jpg",7.6,http://imdb.com/title/tt0412922/?ref_=fn_tt_tt_1,100,Little Manhattan,2005,Mark Levin,Christopher St. Station<br>Sheridan Square<br>Manhattan,40.73360844,-74.00279582,Manhattan,West Village,Film,http://www.imdb.com/title/tt0412922/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmI4NTdiYjYtMTk2OS00ZTliLTkyMjMtYTNkMzJhZTM2MTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,674,1000_AL_.jpg",7.5,http://imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,102,Mad Hot Ballroom,2005,Marilyn Agrelo,Washington Heights<br>Harlem<br>Manhattan,40.83228774,-73.94633532,Manhattan,Harlem,Film,http://www.imdb.com/title/tt0438205/,Marilyn Agrelo,105,Eva Carrozza,8044906,Documentary,Heather Berman,Mad Hot Ballroomâ_,3156,Paul Daggett,2,ballroom dancing|new york city|poise|self confidence|teacher,NA,2005,7.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,675,1000_AL_.jpg",7.6,http://imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,82,Inside Man,2006,Spike Lee,William St. and Wall St.<br>Lower Manhattan,40.7064,-74.0095,Manhattan,Lower Manhattan,Film,http://imdb.com/title/tt0454848/,Spike Lee,129,James Ransone,88504640,Crime,Denzel Washington,Inside Manâ_,273108,Peter Gerety,2,bank|detective|negotiation|police|robber,4.50E+07,2006,7.6
