id,quarter,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district
223,Q4-11,2011-10-28,11640000,20.40611928,93.0,52.4615384615,18.2925101215,5.0,17.0,Kurkino,North Western 
224,Q4-11,2011-10-28,1000000,17.44122363,45.0,30.0,6.0,4.0,12.0,Birjulevo Zapadnoe,Southern 
225,Q4-11,2011-10-28,5700000,4.612864516,32.0,17.0,3.60606060606,3.0,5.0,Danilovskoe,Southern 
226,Q4-11,2011-10-28,6800000,16.49344275,57.0,38.9886363636,8.66414141414,1.0,9.0,Severnoe Tushino,North Western 
227,Q4-11,2011-10-28,7500000,4.599239955,37.0,19.0,5.02941176471,16.0,17.0,Taganskoe,Central 
228,Q4-11,2011-10-28,1030000,20.58034215,39.0,17.0,8.0,13.0,16.0,Nekrasovka,South Eastern 
229,Q4-11,2011-10-28,1100000,26.94301606,42.0,19.4634146341,8.19512195122,9.0,12.0,Juzhnoe Butovo,South Western 
230,Q4-11,2011-10-28,4700000,14.51475522,41.0,27.0,7.5,7.0,12.0,Ljublino,South Eastern 
231,Q4-11,2011-10-28,5000000,8.762555819,34.0,19.0,5.06666666667,4.0,5.0,Nagatinskij Zaton,Southern 
232,Q4-11,2011-10-28,6090000,14.94421039,44.0,27.0,6.55147058824,9.0,17.0,Chertanovo Central'noe,Southern 
233,Q4-11,2011-10-28,5360000,15.89174636,41.0,21.8888888889,7.52670565302,9.0,17.0,Vyhino-Zhulebino,South Eastern 
234,Q4-11,2011-10-28,1000000,16.43531782,52.0,30.0,9.0,9.0,12.0,Orehovo-Borisovo Severnoe,Southern 
235,Q4-11,2011-10-29,7500000,4.614483892,38.0,23.0,5.11111111111,4.0,5.0,Presnenskoe,Central 
236,Q4-11,2011-10-29,1000000,3.928807659,38.0,20.5,6.85131578947,16.0,17.0,Taganskoe,Central 
237,Q4-11,2011-10-29,9000000,9.584910172,52.0,30.0,6.50411280846,9.0,10.0,Perovo,Eastern 
238,Q4-11,2011-10-29,2000000,13.04253144,48.0,16.1219512195,4.74175035868,9.0,17.0,Mar'ino,South Eastern 
239,Q4-11,2011-10-29,6350000,16.00610427,44.0,22.7764705882,7.34724857685,3.0,12.0,Jasenevo,South Western 
240,Q4-11,2011-10-29,5400000,10.19081305,30.0,17.5862068966,3.38196286472,6.0,9.0,Vojkovskoe,Central 
241,Q4-11,2011-10-29,6000000,38.63293067,60.0,33.8684210526,10.2631578947,11.0,12.0,Krjukovo,Zelenograd 
242,Q4-11,2011-10-29,6400000,13.24439158,50.0,34.0,7.33850931677,6.0,9.0,Veshnjaki,Eastern 
243,Q4-11,2011-10-29,5500000,18.80546221,43.0,19.4634146341,6.82150776053,10.0,12.0,Birjulevo Vostochnoe,Southern 
244,Q4-11,2011-10-29,7000000,20.75609694,54.0,32.0,9.0,3.0,5.0,Novo-Peredelkino,Western 
245,Q4-11,2011-10-29,3100000,12.91920844,39.0,19.987804878,7.99512195122,3.0,4.0,Ivanovskoe,Eastern 
246,Q4-11,2011-10-29,5000000,12.70799787,76.0,45.0,9.5,4.0,17.0,Krylatskoe,Western 
247,Q4-11,2011-10-31,6170000,15.23694192,45.0,28.0714285714,5.90977443609,2.0,3.0,Orehovo-Borisovo Severnoe,Southern 
248,Q4-11,2011-10-31,5500000,11.04529509,38.0,20.8142857143,4.73051948052,2.0,5.0,Rjazanskij,South Eastern 
249,Q4-11,2011-10-31,7400000,5.761176759,60.0,34.5,9.55028735632,3.0,5.0,Lefortovo,South Eastern 
250,Q4-11,2011-10-31,990000,15.97998824,38.0,20.0,5.33333333333,3.0,16.0,Dmitrovskoe,Northern 
251,Q4-11,2011-10-31,4930000,17.06679632,38.0,18.0,6.6,3.0,17.0,Kosino-Uhtomskoe,Eastern 
252,Q4-11,2011-10-31,14000000,10.19589883,75.0,43.4210526316,12.7708978328,12.0,14.0,Cheremushki,South Western 
253,Q4-11,2011-10-31,8600000,11.27085255,57.0,37.5483870968,9.38709677419,7.0,9.0,Sviblovo,North Eastern 
254,Q4-11,2011-10-31,5750000,11.2084912,35.0,20.6164383562,4.79452054795,2.0,12.0,Prospekt Vernadskogo,Western 
255,Q4-11,2011-10-31,5400000,9.591579512,34.0,19.0,4.75,10.0,12.0,Ochakovo-Matveevskoe,Western 
256,Q4-11,2011-11-01,5425000,11.79247609,41.0,26.0,6.19047619048,2.0,17.0,Kuz'minki,South Eastern 
257,Q4-11,2011-11-01,5450000,10.15362992,43.0,27.6781609195,6.15070242656,5.0,12.0,Koptevo,Northern 
258,Q4-11,2011-11-01,6200000,9.255590411,44.0,20.0,12.0,8.0,9.0,Pechatniki,South Eastern 
259,Q4-11,2011-11-01,7400000,12.81569479,52.0,29.1614255765,6.56132075472,8.0,9.0,Gol'janovo,Eastern 
260,Q4-11,2011-11-01,4300000,16.73086326,39.0,22.56,6.016,11.0,14.0,Kapotnja,South Eastern 
261,Q4-11,2011-11-01,5000000,7.014271382,30.0,17.0,3.83174603175,4.0,5.0,Alekseevskoe,North Eastern 
262,Q4-11,2011-11-01,4000000,10.68823318,45.0,30.0,7.14285714286,2.0,5.0,Kuz'minki,South Eastern 
263,Q4-11,2011-11-01,17300000,8.393806879,102.0,63.9813084112,10.8276060388,4.0,17.0,Ajeroport,Northern 
264,Q4-11,2011-11-01,5200000,14.57192882,36.0,22.0,3.23529411765,5.0,9.0,Caricyno,Southern 
265,Q4-11,2011-11-01,6500000,21.85037241,99.0,77.0,18.725,8.0,9.0,Kurkino,North Western 
266,Q4-11,2011-11-01,5300000,14.10883515,44.0,29.0,6.74418604651,5.0,12.0,Babushkinskoe,North Eastern 
267,Q4-11,2011-11-02,5200000,11.03720075,32.0,18.0,4.09090909091,6.0,9.0,Rjazanskij,South Eastern 
268,Q4-11,2011-11-02,4950000,20.48691395,38.0,21.0,5.95,2.0,14.0,Severnoe Butovo,South Western 
269,Q4-11,2011-11-02,5400000,19.95267739,37.0,20.25,4.5,4.0,9.0,Severnoe Butovo,South Western 
270,Q4-11,2011-11-02,4700000,16.08384452,32.0,18.0,4.96551724138,3.0,4.0,Chertanovo Juzhnoe,Southern 
271,Q4-11,2011-11-02,7200000,2.760010737,39.0,20.0,3.41463414634,2.0,5.0,Krasnosel'skoe,Central 
272,Q4-11,2011-11-02,1600000,18.26120876,41.0,18.0,6.6,20.0,22.0,Kosino-Uhtomskoe,Eastern 
273,Q4-11,2011-11-02,5750000,13.90351433,38.0,20.6379310345,6.06997971602,7.0,12.0,Mar'ino,South Eastern 
274,Q4-11,2011-11-02,4700000,17.16275653,39.0,20.0,5.3137254902,1.0,5.0,Orehovo-Borisovo Juzhnoe,Southern 
275,Q4-11,2011-11-02,6150000,7.873160291,37.0,22.0,5.2380952381,5.0,9.0,Kotlovka,South Western 
276,Q4-11,2011-11-03,2000000,15.22965816,38.0,21.1764705882,5.64705882353,2.0,5.0,Strogino,North Western 
277,Q4-11,2011-11-03,6579000,12.95012319,38.0,22.0,4.75092739799,3.0,17.0,Kon'kovo,South Western 
278,Q4-11,2011-11-03,6225000,15.89234255,50.0,30.2027027027,8.05405405405,1.0,9.0,Zapadnoe Degunino,Northern 
279,Q4-11,2011-11-03,5817420,20.84981963,144.0,81.7627118644,14.2196020634,1.0,17.0,Kurkino,North Western 
280,Q4-11,2011-11-03,13000000,19.77570994,80.0,46.0,12.6896551724,3.0,12.0,Severnoe Butovo,South Western 
281,Q4-11,2011-11-03,11380040,9.021121359,83.0,83.0,20.75,18.0,22.0,Bogorodskoe,Eastern 
282,Q4-11,2011-11-03,4700000,12.73961373,33.0,20.9,4.64444444444,7.0,9.0,Ivanovskoe,Eastern 
283,Q4-11,2011-11-03,4500000,9.929203937,34.0,19.0,8.19444444444,8.0,9.0,Pechatniki,South Eastern 
284,Q4-11,2011-11-03,5800000,9.77457264,44.0,26.375,7.69270833333,5.0,9.0,Pechatniki,South Eastern 
285,Q4-11,2011-11-03,3000000,3.536953341,40.0,22.0,4.66666666667,1.0,5.0,Danilovskoe,Southern 
286,Q4-11,2011-11-03,4650000,13.64636462,41.0,20.6034482759,5.72318007663,10.0,14.0,Ljublino,South Eastern 
287,Q4-11,2011-11-03,8800000,5.021743424,49.0,27.0,7.2,4.0,5.0,Horoshevskoe,Northern 
288,Q4-11,2011-11-03,5220000,8.927901339,43.0,28.8333333333,6.86507936508,1.0,2.0,Nagornoe,Southern 
289,Q4-11,2011-11-05,4650000,9.010471977,31.0,19.0227272727,3.30374692875,4.0,5.0,Nagornoe,Southern 
290,Q4-11,2011-11-05,7100000,10.37272595,44.0,27.7702702703,6.17117117117,5.0,9.0,Horoshevo-Mnevniki,North Western 
291,Q4-11,2011-11-05,5550000,13.78840376,39.0,22.5,6.0,4.0,5.0,Mar'ino,South Eastern 
292,Q4-11,2011-11-05,4000000,9.289596466,20.0,12.0,3.07894736842,2.0,5.0,Nagornoe,Southern 
293,Q4-11,2011-11-05,4430000,16.71829075,37.0,18.75,6.90789473684,1.0,17.0,Kosino-Uhtomskoe,Eastern 
294,Q4-11,2011-11-05,1115000,7.067103354,75.0,43.7368421053,11.6631578947,10.0,12.0,Horoshevskoe,Northern 
296,Q4-11,2011-11-05,6150000,11.03180155,44.0,26.9146341463,6.88886469222,9.0,14.0,Otradnoe,North Eastern 
297,Q4-11,2011-11-05,7400000,8.608324828,44.0,28.0,7.46666666667,6.0,9.0,Nagatinskij Zaton,Southern 
298,Q4-11,2011-11-07,23300000,13.20179138,154.0,96.0430107527,16.9487666034,16.0,17.0,Kuncevo,Western 
299,Q4-11,2011-11-07,8750000,7.517079916,43.0,28.0,5.76470588235,5.0,9.0,Ajeroport,Northern 
300,Q4-11,2011-11-07,5200000,10.16468023,32.0,18.0,4.92857142857,3.0,5.0,Zjuzino,South Western 
301,Q4-11,2011-11-07,1000000,10.07467262,36.0,22.0,5.2380952381,1.0,12.0,Kuz'minki,South Eastern 
302,Q4-11,2011-11-07,5500000,9.298884413,38.0,20.0,4.7619047619,3.0,5.0,Kuz'minki,South Eastern 
303,Q4-11,2011-11-07,1000000,11.61326164,54.0,30.5921052632,6.55545112782,10.0,16.0,Beskudnikovskoe,Northern 
304,Q4-11,2011-11-07,4650000,10.38925611,30.0,18.0,4.5,2.0,5.0,Koptevo,Northern 
305,Q4-11,2011-11-07,7150000,8.481575236,45.0,27.0,5.68421052632,2.0,5.0,Preobrazhenskoe,Eastern 
306,Q4-11,2011-11-07,5850000,9.583537142,40.0,27.0,6.42857142857,2.0,5.0,Nagornoe,Southern 
307,Q4-11,2011-11-07,8700000,37.50413331,77.0,42.0,15.4,9.0,17.0,Krjukovo,Zelenograd 
308,Q4-11,2011-11-07,8000000,11.11315885,55.0,34.8240740741,8.39147849462,5.0,9.0,Izmajlovo,Eastern 
309,Q4-11,2011-11-07,6000000,7.843684814,77.0,45.9148148148,13.7744444444,17.0,18.0,Ostankinskoe,North Eastern 
310,Q4-11,2011-11-07,6000000,13.19013673,35.0,19.0,4.97619047619,11.0,12.0,Kuncevo,Western 
311,Q4-11,2011-11-07,4118916,15.28914217,38.0,22.9,4.24074074074,6.0,7.0,Severnoe Medvedkovo,North Eastern 
312,Q4-11,2011-11-07,10600000,3.573943539,79.0,47.0,9.9696969697,6.0,17.0,Danilovskoe,Southern 
313,Q4-11,2011-11-07,2000000,15.00886455,46.0,30.0,7.27941176471,5.0,9.0,Chertanovo Central'noe,Southern 
314,Q4-11,2011-11-08,6300000,0.072896553,38.0,38.0,8.23333333333,5.0,9.0,Tverskoe,Central 
315,Q4-11,2011-11-08,6100000,13.64911901,38.0,19.2567567568,7.09459459459,8.0,9.0,Severnoe Izmajlovo,Eastern 
316,Q4-11,2011-11-08,5300000,10.79255334,36.0,20.16,4.58181818182,7.0,9.0,Rjazanskij,South Eastern 
317,Q4-11,2011-11-08,3000000,8.602199535,56.0,55.0,10.5769230769,7.0,9.0,Sokol,Northern 
318,Q4-11,2011-11-08,1000000,11.87530826,48.0,30.0263157895,7.83295194508,4.0,5.0,Ochakovo-Matveevskoe,Western 
319,Q4-11,2011-11-08,1000000,11.55239128,55.0,18.0,3.79281183932,5.0,9.0,Shhukino,North Western 
320,Q4-11,2011-11-08,6400000,7.52960281,34.0,19.0,5.06666666667,6.0,9.0,Horoshevskoe,Northern 
321,Q4-11,2011-11-08,4400000,10.77388631,33.0,21.673126615,5.48382538343,1.0,5.0,Severnoe Izmajlovo,Eastern 
322,Q4-11,2011-11-09,5870000,16.74253587,50.0,32.0,22.8571428571,9.0,12.0,Orehovo-Borisovo Juzhnoe,Southern 
323,Q4-11,2011-11-09,990000,8.830599983,51.0,30.0,8.75,4.0,5.0,Pechatniki,South Eastern 
324,Q4-11,2011-11-09,6300000,13.1785793,43.0,26.0,6.04651162791,2.0,5.0,Babushkinskoe,North Eastern 
325,Q4-11,2011-11-09,5800000,14.45583669,46.0,27.4166666667,5.875,8.0,9.0,Severnoe Izmajlovo,Eastern 
326,Q4-11,2011-11-09,12500000,12.06117083,74.0,42.5753424658,12.9113193944,12.0,14.0,Chertanovo Severnoe,Southern 
327,Q4-11,2011-11-09,7500000,15.62499711,49.0,33.0,5.81884057971,8.0,9.0,Jasenevo,South Western 
328,Q4-11,2011-11-09,7245900,13.34173469,74.0,43.3793103448,10.3733133433,24.0,25.0,Otradnoe,North Eastern 
329,Q4-11,2011-11-10,20500000,3.120580924,71.0,41.8,7.80266666667,2.0,17.0,Tverskoe,Central 
330,Q4-11,2011-11-10,2000000,12.91920844,41.0,21.0128205128,8.40512820513,10.0,12.0,Ivanovskoe,Eastern 
331,Q4-11,2011-11-10,6500000,9.551023808,45.0,28.3181818182,4.04545454545,8.0,9.0,Ochakovo-Matveevskoe,Western 
332,Q4-11,2011-11-10,2000000,8.421213314,58.0,42.0,8.92105263158,8.0,9.0,Preobrazhenskoe,Eastern 
333,Q4-11,2011-11-10,2000000,12.03429972,45.0,29.0,7.68245614035,3.0,9.0,Severnoe Izmajlovo,Eastern 
334,Q4-11,2011-11-10,5800000,14.28102934,38.0,23.0,5.08555555556,3.0,12.0,Losinoostrovskoe,North Eastern 
335,Q4-11,2011-11-10,2200000,8.970822884,72.0,46.0,9.77067669173,4.0,9.0,Preobrazhenskoe,Eastern 
336,Q4-11,2011-11-11,7538000,18.93333859,61.0,33.1911764706,11.0928405573,5.0,17.0,Novo-Peredelkino,Western 
337,Q4-11,2011-11-11,5100000,10.18809038,44.0,28.0,6.0705052879,1.0,5.0,Perovo,Eastern 
338,Q4-11,2011-11-11,8750000,7.602671276,42.0,27.0,6.0,3.0,9.0,Akademicheskoe,South Western 
339,Q4-11,2011-11-11,5928000,36.67581982,54.0,28.0,11.2931034483,3.0,17.0,Staroe Krjukovo,Zelenograd 
340,Q4-11,2011-11-11,6400000,15.38584192,47.0,29.6222222222,8.88666666667,12.0,14.0,Orehovo-Borisovo Severnoe,Southern 
341,Q4-11,2011-11-11,6500000,15.47167186,50.0,29.0,10.6333333333,7.0,9.0,Kosino-Uhtomskoe,Eastern 
342,Q4-11,2011-11-11,5300000,6.570976463,35.0,20.3205128205,4.41750278707,8.0,9.0,Butyrskoe,North Eastern 
343,Q4-11,2011-11-11,6000000,9.711222263,36.0,18.4864864865,6.81081081081,15.0,17.0,Perovo,Eastern 
344,Q4-11,2011-11-11,3750000,38.03219078,34.0,22.6216216216,4.6573926868,5.0,17.0,Krjukovo,Zelenograd 
345,Q4-11,2011-11-11,5600000,9.079348478,37.0,22.3789473684,9.01374269006,3.0,5.0,Rjazanskij,South Eastern 
346,Q4-11,2011-11-11,4600000,14.95761371,32.0,19.0465116279,3.52713178295,9.0,12.0,Losinoostrovskoe,North Eastern 
347,Q4-11,2011-11-11,7950000,38.0523665,76.0,43.0,13.8214285714,7.0,9.0,Matushkino,Zelenograd 
348,Q4-11,2011-11-12,5156678,20.25088505,54.0,32.6037735849,9.16981132075,11.0,17.0,Novo-Peredelkino,Western 
349,Q4-11,2011-11-12,990000,12.54427119,52.0,29.0,7.73333333333,9.0,12.0,Mar'ino,South Eastern 
350,Q4-11,2011-11-12,6500000,16.36853592,52.0,25.3953488372,10.1581395349,2.0,9.0,Lianozovo,North Eastern 
351,Q4-11,2011-11-12,5216843,17.94890404,80.0,61.3953488372,17.2674418605,14.0,17.0,Mitino,North Western 
352,Q4-11,2011-11-12,10500000,9.784548702,75.0,51.0,9.80769230769,2.0,5.0,Sokol,Northern 
353,Q4-11,2011-11-14,900000,13.18454149,27.0,12.0,2.59141494436,1.0,5.0,Kon'kovo,South Western 
354,Q4-11,2011-11-14,5500000,13.46079508,38.0,20.0,4.6511627907,12.0,14.0,Babushkinskoe,North Eastern 
355,Q4-11,2011-11-14,7500000,9.187339789,39.0,18.0,3.85714285714,23.0,24.0,Fili Davydkovo,Western 
356,Q4-11,2011-11-14,8400000,12.83678675,37.0,19.0583333333,7.37741935484,7.0,8.0,Troparevo-Nikulino,Western 
357,Q4-11,2011-11-14,9150000,3.355976485,50.0,33.0,7.0,5.0,9.0,Danilovskoe,Southern 
358,Q4-11,2011-11-14,5700000,19.16046913,38.0,20.0,2.85714285714,14.0,17.0,Severnoe Butovo,South Western 
359,Q4-11,2011-11-14,8500000,19.87131084,57.0,33.6,8.96,3.0,9.0,Mitino,North Western 
360,Q4-11,2011-11-14,1000000,14.41942418,40.0,20.0,8.5,9.0,14.0,Gol'janovo,Eastern 
361,Q4-11,2011-11-14,4650000,13.12888565,35.0,20.0,4.65891472868,1.0,5.0,Gol'janovo,Eastern 
362,Q4-11,2011-11-14,1000000,10.45978994,44.0,29.906779661,3.39849768875,8.0,9.0,Gol'janovo,Eastern 
363,Q4-11,2011-11-14,11500000,9.137184966,99.0,59.6637931034,18.0799373041,16.0,17.0,Perovo,Eastern 
364,Q4-11,2011-11-14,5000000,16.73086326,50.0,28.9230769231,7.71282051282,1.0,9.0,Kapotnja,South Eastern 
365,Q4-11,2011-11-15,700000,10.62124492,76.0,43.5733333333,13.3663492063,10.0,17.0,Horoshevo-Mnevniki,North Western 
366,Q4-11,2011-11-15,1000000,9.086466196,72.0,49.0,12.25,5.0,9.0,Koptevo,Northern 
367,Q4-11,2011-11-15,7600000,15.51047488,63.0,43.9561298077,5.86081730769,2.0,9.0,Bibirevo,North Eastern 
368,Q4-11,2011-11-15,7200000,12.51594113,38.0,20.5,5.46666666667,19.0,22.0,Krylatskoe,Western 
369,Q4-11,2011-11-15,5500000,19.16046913,39.0,20.5263157895,2.93233082707,10.0,12.0,Severnoe Butovo,South Western 
370,Q4-11,2011-11-15,4500000,12.48732875,31.0,20.0,5.29824561404,1.0,9.0,Severnoe Izmajlovo,Eastern 
371,Q4-11,2011-11-15,1000000,9.027906676,35.0,20.8953488372,4.47757475083,3.0,12.0,Horoshevo-Mnevniki,North Western 
372,Q4-11,2011-11-15,8300000,23.16866512,58.0,31.8918918919,13.4281650071,2.0,9.0,Juzhnoe Butovo,South Western 
373,Q4-11,2011-11-16,10000000,6.495142657,63.0,32.5076923077,6.09519230769,2.0,5.0,Sokolinaja Gora,Eastern 
374,Q4-11,2011-11-16,999000,12.94891947,54.0,36.8181818182,5.60276679842,1.0,5.0,Ivanovskoe,Eastern 
375,Q4-11,2011-11-16,1000000,12.00296489,28.0,17.0,3.81034482759,4.0,5.0,Pokrovskoe Streshnevo,North Western 
376,Q4-11,2011-11-16,5250000,11.1111242,34.0,19.0,5.27777777778,8.0,9.0,Ljublino,South Eastern 
377,Q4-11,2011-11-16,4300000,11.76967204,31.0,19.0,4.75,5.0,9.0,Metrogorodok,Eastern 
378,Q4-11,2011-11-16,11500000,13.47975193,80.0,42.5,20.1315789474,22.0,25.0,Losinoostrovskoe,North Eastern 
379,Q4-11,2011-11-16,11413900,15.79775257,76.0,47.2888888889,9.45777777778,22.0,25.0,Severnoe Tushino,North Western 
380,Q4-11,2011-11-16,5700000,13.14469699,38.0,20.0,5.88235294118,7.0,9.0,Mar'ino,South Eastern 
381,Q4-11,2011-11-17,4200000,10.22366752,30.0,18.6774193548,4.66935483871,1.0,5.0,Perovo,Eastern 
382,Q4-11,2011-11-17,8000000,16.64515765,53.0,31.2786885246,6.95081967213,7.0,9.0,Lianozovo,North Eastern 
383,Q4-11,2011-11-17,6730000,11.37146528,39.0,18.0,4.33741935484,9.0,17.0,Izmajlovo,Eastern 
384,Q4-11,2011-11-17,4700000,20.32797575,36.0,18.5,5.32215073529,1.0,9.0,Severnoe Butovo,South Western 
385,Q4-11,2011-11-17,1000000,36.98297332,72.0,37.3333333333,12.0,11.0,17.0,Krjukovo,Zelenograd 
386,Q4-11,2011-11-17,1000000,8.417979686,36.0,18.6428571429,6.21428571429,7.0,9.0,Bogorodskoe,Eastern 
387,Q4-11,2011-11-17,5900000,14.5292077,46.0,29.3333333333,5.2380952381,5.0,9.0,Hovrino,Northern 
389,Q4-11,2011-11-17,5200000,16.85832428,38.0,20.7972972973,5.67199017199,6.0,14.0,Chertanovo Juzhnoe,Southern 
390,Q4-11,2011-11-17,5900000,15.49323963,38.0,21.1917808219,5.65114155251,2.0,5.0,Strogino,North Western 
391,Q4-11,2011-11-17,5650000,16.48563386,43.0,27.0,7.07142857143,2.0,5.0,Kuncevo,Western 
392,Q4-11,2011-11-17,5500000,12.43190502,37.0,18.5,9.73684210526,2.0,5.0,Ochakovo-Matveevskoe,Western 
393,Q4-11,2011-11-17,5500000,14.1175912,36.0,14.0,4.11764705882,8.0,9.0,Mar'ino,South Eastern 
394,Q4-11,2011-11-17,12100000,14.20234033,75.0,42.801660365,12.6402564236,5.0,17.0,Severnoe Medvedkovo,North Eastern 
395,Q4-11,2011-11-17,11500000,6.241313977,54.0,29.0882352941,6.55639589169,12.0,17.0,Alekseevskoe,North Eastern 
396,Q4-11,2011-11-17,5500000,12.52661599,37.0,20.1203703704,5.19235364397,6.0,9.0,Juzhnoe Medvedkovo,North Eastern 
397,Q4-11,2011-11-18,7400000,13.37053009,63.0,37.9,10.8285714286,4.0,9.0,Juzhnoe Medvedkovo,North Eastern 
398,Q4-11,2011-11-18,4500000,37.69630575,40.0,20.5512820513,3.49809056192,8.0,14.0,Krjukovo,Zelenograd 
399,Q4-11,2011-11-18,5150000,13.6151506,34.0,20.0777777778,4.30238095238,7.0,9.0,Veshnjaki,Eastern 
400,Q4-11,2011-11-18,7000000,13.5708389,70.0,45.0,9.71273291925,12.0,16.0,Veshnjaki,Eastern 
401,Q4-11,2011-11-18,7200000,12.99151802,38.0,20.7394366197,4.93796109993,3.0,5.0,Krylatskoe,Western 
402,Q4-11,2011-11-18,3900000,10.02282572,31.0,20.0,4.33607520564,1.0,5.0,Perovo,Eastern 
403,Q4-11,2011-11-18,5100000,13.8125838,34.0,21.0,4.66666666667,4.0,5.0,Ivanovskoe,Eastern 
404,Q4-11,2011-11-18,3700000,36.76464565,32.0,18.6666666667,3.76923076923,4.0,5.0,Matushkino,Zelenograd 
405,Q4-11,2011-11-19,3000000,8.491454473,38.0,23.0,5.81117021277,12.0,16.0,Tekstil'shhiki,South Eastern 
406,Q4-11,2011-11-19,2000000,17.56417115,44.0,28.0,5.89473684211,1.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
407,Q4-11,2011-11-19,5500000,17.28416713,79.0,43.7756410256,13.795959596,3.0,17.0,Kosino-Uhtomskoe,Eastern 
408,Q4-11,2011-11-19,5800000,17.26200639,55.0,26.0526315789,11.5789473684,2.0,4.0,Kosino-Uhtomskoe,Eastern 
409,Q4-11,2011-11-19,5700000,6.027611344,37.0,23.525,3.61923076923,2.0,5.0,Juzhnoportovoe,South Eastern 
410,Q4-11,2011-11-19,10900000,2.260133587,32.0,16.4142857143,2.94615384615,6.0,12.0,Hamovniki,Central 
411,Q4-11,2011-11-19,5000000,18.08775442,43.0,31.8793103448,4.44827586207,7.0,9.0,Birjulevo Zapadnoe,Southern 
412,Q4-11,2011-11-19,8600000,12.28845165,59.0,40.0,6.0,4.0,9.0,Babushkinskoe,North Eastern 
413,Q4-11,2011-11-19,10200000,14.72627864,67.0,45.0,14.6578947368,12.0,16.0,Losinoostrovskoe,North Eastern 
414,Q4-11,2011-11-19,5300000,9.13322902,37.0,22.0,6.11904761905,4.0,9.0,Bogorodskoe,Eastern 
415,Q4-11,2011-11-19,1000000,8.650906181,55.0,37.0,8.02173913043,4.0,5.0,Perovo,Eastern 
416,Q4-11,2011-11-19,4900000,17.06679632,38.0,18.0,6.6,11.0,12.0,Kosino-Uhtomskoe,Eastern 
417,Q4-11,2011-11-21,4400000,37.98895771,34.0,18.0,5.78571428571,8.0,17.0,Matushkino,Zelenograd 
418,Q4-11,2011-11-21,6300000,11.96005586,41.0,25.0,7.03125,2.0,5.0,Moskvorech'e-Saburovo,Southern 
419,Q4-11,2011-11-21,3000000,10.40638764,43.0,29.0,7.25,3.0,5.0,Zjuzino,South Western 
420,Q4-11,2011-11-21,10400000,2.025224686,41.0,23.9307692308,4.08574108818,3.0,12.0,Krasnosel'skoe,Central 
421,Q4-11,2011-11-21,4800000,17.01795664,34.0,20.9193548387,4.40407470289,8.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
422,Q4-11,2011-11-21,990000,15.12615574,23.0,16.0,3.69230769231,4.0,9.0,Jaroslavskoe,North Eastern 
423,Q4-11,2011-11-21,9000000,11.74158663,63.0,33.0,12.1578947368,13.0,14.0,Beskudnikovskoe,Northern 
424,Q4-11,2011-11-22,7150000,17.27048218,37.0,20.4971590909,6.83238636364,9.0,12.0,Chertanovo Juzhnoe,Southern 
425,Q4-11,2011-11-22,11800000,23.05048525,90.0,45.0,18.0,8.0,17.0,Juzhnoe Butovo,South Western 
426,Q4-11,2011-11-22,6000000,10.4170729,35.0,21.2745098039,4.72766884532,7.0,9.0,Horoshevo-Mnevniki,North Western 
427,Q4-11,2011-11-22,4170000,37.55212239,39.0,19.511060692,7.43278502552,2.0,17.0,Krjukovo,Zelenograd 
428,Q4-11,2011-11-22,2500000,2.532246116,57.0,56.0,12.4444444444,8.0,12.0,Presnenskoe,Central 
430,Q4-11,2011-11-22,1000000,13.61435956,59.0,37.0,8.22222222222,4.0,9.0,Ivanovskoe,Eastern 
431,Q4-11,2011-11-22,12000000,15.9395694,66.0,39.0,10.96875,9.0,17.0,Lianozovo,North Eastern 
432,Q4-11,2011-11-22,6800000,10.65699902,53.0,31.5135135135,7.52027027027,2.0,9.0,Ljublino,South Eastern 
433,Q4-11,2011-11-22,3900000,9.013268996,30.0,17.0,4.25,1.0,5.0,Bogorodskoe,Eastern 
434,Q4-11,2011-11-22,2000000,20.09295671,35.0,17.8223684211,4.80663875598,5.0,9.0,Novo-Peredelkino,Western 
435,Q4-11,2011-11-22,8800000,5.048867488,74.0,42.8421052632,12.600619195,1.0,12.0,Donskoe,Southern 
436,Q4-11,2011-11-23,14000000,11.85408783,100.0,72.0,17.3496774194,3.0,17.0,Izmajlovo,Eastern 
437,Q4-11,2011-11-23,4900000,12.89475294,34.0,19.2285714286,6.07218045113,9.0,12.0,Otradnoe,North Eastern 
438,Q4-11,2011-11-23,10500000,15.451093,79.0,44.0,11.4782608696,2.0,17.0,Hovrino,Northern 
439,Q4-11,2011-11-23,11500000,11.2632748,60.0,34.0,7.72727272727,17.0,22.0,Cheremushki,South Western 
440,Q4-11,2011-11-23,9344000,13.30903487,63.0,43.0,9.28590355061,7.0,22.0,Kon'kovo,South Western 
441,Q4-11,2011-11-23,5800000,14.12532864,34.0,20.0,5.0,3.0,9.0,Caricyno,Southern 
442,Q4-11,2011-11-23,25500000,8.793717489,129.0,80.0,16.9954867827,3.0,6.0,Lomonosovskoe,South Western 
443,Q4-11,2011-11-23,4950000,13.58244252,34.0,21.5609756098,4.14634146341,4.0,5.0,Juzhnoe Medvedkovo,North Eastern 
