id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,build_year,num_room,state,material,sub_area,okurg_district,life_to_full,kitch_to_life
223,2011-10-28,11640000,20.40611928,93.0,54.0,,5.0,17.0,,,,,Kurkino,North Western ,0.58064516129,
224,2011-10-28,1000000,17.44122363,45.0,32.0,,4.0,12.0,,,,,Birjulevo Zapadnoe,Southern ,0.711111111111,
225,2011-10-28,5700000,4.612864516,32.0,17.0,,3.0,5.0,,,,,Danilovskoe,Southern ,0.53125,
226,2011-10-28,6800000,16.49344275,57.0,43.0,,1.0,9.0,,,,,Severnoe Tushino,North Western ,0.754385964912,
227,2011-10-28,7500000,4.599239955,37.0,19.0,,16.0,17.0,,,,,Taganskoe,Central ,0.513513513514,
228,2011-10-28,1030000,20.58034215,39.0,17.0,,13.0,16.0,,,,,Nekrasovka,South Eastern ,0.435897435897,
229,2011-10-28,1100000,26.94301606,42.0,19.0,,9.0,12.0,,,,,Juzhnoe Butovo,South Western ,0.452380952381,
230,2011-10-28,4700000,14.51475522,41.0,27.0,,7.0,12.0,,,,,Ljublino,South Eastern ,0.658536585366,
231,2011-10-28,5000000,8.762555819,34.0,19.0,,4.0,5.0,,,,,Nagatinskij Zaton,Southern ,0.558823529412,
232,2011-10-28,6090000,14.94421039,44.0,27.0,,9.0,17.0,,,,,Chertanovo Central'noe,Southern ,0.613636363636,
233,2011-10-28,5360000,15.89174636,41.0,21.0,,9.0,17.0,,,,,Vyhino-Zhulebino,South Eastern ,0.512195121951,
234,2011-10-28,1000000,16.43531782,52.0,30.0,,9.0,12.0,,,,,Orehovo-Borisovo Severnoe,Southern ,0.576923076923,
235,2011-10-29,7500000,4.614483892,38.0,23.0,,4.0,5.0,,,,,Presnenskoe,Central ,0.605263157895,
236,2011-10-29,1000000,3.928807659,38.0,19.0,,16.0,17.0,,,,,Taganskoe,Central ,0.5,
237,2011-10-29,9000000,9.584910172,52.0,30.0,,9.0,10.0,,,,,Perovo,Eastern ,0.576923076923,
238,2011-10-29,2000000,13.04253144,48.0,10.0,,9.0,17.0,,,,,Mar'ino,South Eastern ,0.208333333333,
239,2011-10-29,6350000,16.00610427,44.0,28.0,,3.0,12.0,,,,,Jasenevo,South Western ,0.636363636364,
240,2011-10-29,5400000,10.19081305,30.0,17.0,,6.0,9.0,,,,,Vojkovskoe,Central ,0.566666666667,
241,2011-10-29,6000000,38.63293067,60.0,33.0,,11.0,12.0,,,,,Krjukovo,Zelenograd ,0.55,
242,2011-10-29,6400000,13.24439158,50.0,34.0,,6.0,9.0,,,,,Veshnjaki,Eastern ,0.68,
243,2011-10-29,5500000,18.80546221,43.0,19.0,,10.0,12.0,,,,,Birjulevo Vostochnoe,Southern ,0.441860465116,
244,2011-10-29,7000000,20.75609694,54.0,32.0,,3.0,5.0,,,,,Novo-Peredelkino,Western ,0.592592592593,
245,2011-10-29,3100000,12.91920844,39.0,21.0,,3.0,4.0,,,,,Ivanovskoe,Eastern ,0.538461538462,
246,2011-10-29,5000000,12.70799787,76.0,45.0,,4.0,17.0,,,,,Krylatskoe,Western ,0.592105263158,
247,2011-10-31,6170000,15.23694192,45.0,29.0,,2.0,3.0,,,,,Orehovo-Borisovo Severnoe,Southern ,0.644444444444,
248,2011-10-31,5500000,11.04529509,38.0,21.0,,2.0,5.0,,,,,Rjazanskij,South Eastern ,0.552631578947,
249,2011-10-31,7400000,5.761176759,60.0,34.0,,3.0,5.0,,,,,Lefortovo,South Eastern ,0.566666666667,
250,2011-10-31,990000,15.97998824,38.0,20.0,,3.0,16.0,,,,,Dmitrovskoe,Northern ,0.526315789474,
251,2011-10-31,4930000,17.06679632,38.0,18.0,,3.0,17.0,,,,,Kosino-Uhtomskoe,Eastern ,0.473684210526,
252,2011-10-31,14000000,10.19589883,75.0,45.0,,12.0,14.0,,,,,Cheremushki,South Western ,0.6,
253,2011-10-31,8600000,11.27085255,57.0,42.0,,7.0,9.0,,,,,Sviblovo,North Eastern ,0.736842105263,
254,2011-10-31,5750000,11.2084912,35.0,14.0,,2.0,12.0,,,,,Prospekt Vernadskogo,Western ,0.4,
255,2011-10-31,5400000,9.591579512,34.0,19.0,,10.0,12.0,,,,,Ochakovo-Matveevskoe,Western ,0.558823529412,
256,2011-11-01,5425000,11.79247609,41.0,26.0,,2.0,17.0,,,,,Kuz'minki,South Eastern ,0.634146341463,
257,2011-11-01,5450000,10.15362992,43.0,29.0,,5.0,12.0,,,,,Koptevo,Northern ,0.674418604651,
258,2011-11-01,6200000,9.255590411,44.0,20.0,,8.0,9.0,,,,,Pechatniki,South Eastern ,0.454545454545,
259,2011-11-01,7400000,12.81569479,52.0,30.0,,8.0,9.0,,,,,Gol'janovo,Eastern ,0.576923076923,
260,2011-11-01,4300000,16.73086326,39.0,20.0,,11.0,14.0,,,,,Kapotnja,South Eastern ,0.512820512821,
261,2011-11-01,5000000,7.014271382,30.0,17.0,,4.0,5.0,,,,,Alekseevskoe,North Eastern ,0.566666666667,
262,2011-11-01,4000000,10.68823318,45.0,30.0,,2.0,5.0,,,,,Kuz'minki,South Eastern ,0.666666666667,
263,2011-11-01,17300000,8.393806879,102.0,66.0,,4.0,17.0,,,,,Ajeroport,Northern ,0.647058823529,
264,2011-11-01,5200000,14.57192882,36.0,22.0,,5.0,9.0,,,,,Caricyno,Southern ,0.611111111111,
265,2011-11-01,6500000,21.85037241,99.0,77.0,,8.0,9.0,,,,,Kurkino,North Western ,0.777777777778,
266,2011-11-01,5300000,14.10883515,44.0,29.0,,5.0,12.0,,,,,Babushkinskoe,North Eastern ,0.659090909091,
267,2011-11-02,5200000,11.03720075,32.0,18.0,,6.0,9.0,,,,,Rjazanskij,South Eastern ,0.5625,
268,2011-11-02,4950000,20.48691395,38.0,21.0,,2.0,14.0,,,,,Severnoe Butovo,South Western ,0.552631578947,
269,2011-11-02,5400000,19.95267739,37.0,18.0,,4.0,9.0,,,,,Severnoe Butovo,South Western ,0.486486486486,
270,2011-11-02,4700000,16.08384452,32.0,18.0,,3.0,4.0,,,,,Chertanovo Juzhnoe,Southern ,0.5625,
271,2011-11-02,7200000,2.760010737,39.0,20.0,,2.0,5.0,,,,,Krasnosel'skoe,Central ,0.512820512821,
272,2011-11-02,1600000,18.26120876,41.0,18.0,,20.0,22.0,,,,,Kosino-Uhtomskoe,Eastern ,0.439024390244,
273,2011-11-02,5750000,13.90351433,38.0,19.0,,7.0,12.0,,,,,Mar'ino,South Eastern ,0.5,
274,2011-11-02,4700000,17.16275653,39.0,20.0,,1.0,5.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.512820512821,
275,2011-11-02,6150000,7.873160291,37.0,22.0,,5.0,9.0,,,,,Kotlovka,South Western ,0.594594594595,
276,2011-11-03,2000000,15.22965816,38.0,20.0,,2.0,5.0,,,,,Strogino,North Western ,0.526315789474,
277,2011-11-03,6579000,12.95012319,38.0,22.0,,3.0,17.0,,,,,Kon'kovo,South Western ,0.578947368421,
278,2011-11-03,6225000,15.89234255,50.0,30.0,,1.0,9.0,,,,,Zapadnoe Degunino,Northern ,0.6,
279,2011-11-03,5817420,20.84981963,144.0,68.0,,1.0,17.0,,,,,Kurkino,North Western ,0.472222222222,
280,2011-11-03,13000000,19.77570994,80.0,46.0,,3.0,12.0,,,,,Severnoe Butovo,South Western ,0.575,
281,2011-11-03,11380040,9.021121359,83.0,83.0,,18.0,22.0,,,,,Bogorodskoe,Eastern ,1.0,
282,2011-11-03,4700000,12.73961373,33.0,32.0,,7.0,9.0,,,,,Ivanovskoe,Eastern ,0.969696969697,
283,2011-11-03,4500000,9.929203937,34.0,19.0,,8.0,9.0,,,,,Pechatniki,South Eastern ,0.558823529412,
284,2011-11-03,5800000,9.77457264,44.0,28.0,,5.0,9.0,,,,,Pechatniki,South Eastern ,0.636363636364,
285,2011-11-03,3000000,3.536953341,40.0,22.0,,1.0,5.0,,,,,Danilovskoe,Southern ,0.55,
286,2011-11-03,4650000,13.64636462,41.0,20.0,,10.0,14.0,,,,,Ljublino,South Eastern ,0.487804878049,
287,2011-11-03,8800000,5.021743424,49.0,27.0,,4.0,5.0,,,,,Horoshevskoe,Northern ,0.551020408163,
288,2011-11-03,5220000,8.927901339,43.0,29.0,,1.0,2.0,,,,,Nagornoe,Southern ,0.674418604651,
289,2011-11-05,4650000,9.010471977,31.0,19.0,,4.0,5.0,,,,,Nagornoe,Southern ,0.612903225806,
290,2011-11-05,7100000,10.37272595,44.0,27.0,,5.0,9.0,,,,,Horoshevo-Mnevniki,North Western ,0.613636363636,
291,2011-11-05,5550000,13.78840376,39.0,20.0,,4.0,5.0,,,,,Mar'ino,South Eastern ,0.512820512821,
292,2011-11-05,4000000,9.289596466,20.0,12.0,,2.0,5.0,,,,,Nagornoe,Southern ,0.6,
293,2011-11-05,4430000,16.71829075,37.0,19.0,,1.0,17.0,,,,,Kosino-Uhtomskoe,Eastern ,0.513513513514,
294,2011-11-05,1115000,7.067103354,75.0,48.0,,10.0,12.0,,,,,Horoshevskoe,Northern ,0.64,
295,2011-11-05,1000000,12.40824481,33.0,20.0,,,,,,,,Novogireevo,Eastern ,0.606060606061,
296,2011-11-05,6150000,11.03180155,44.0,27.0,,9.0,14.0,,,,,Otradnoe,North Eastern ,0.613636363636,
297,2011-11-05,7400000,8.608324828,44.0,28.0,,6.0,9.0,,,,,Nagatinskij Zaton,Southern ,0.636363636364,
298,2011-11-07,23300000,13.20179138,154.0,101.0,,16.0,17.0,,,,,Kuncevo,Western ,0.655844155844,
299,2011-11-07,8750000,7.517079916,43.0,28.0,,5.0,9.0,,,,,Ajeroport,Northern ,0.651162790698,
300,2011-11-07,5200000,10.16468023,32.0,18.0,,3.0,5.0,,,,,Zjuzino,South Western ,0.5625,
301,2011-11-07,1000000,10.07467262,36.0,22.0,,1.0,12.0,,,,,Kuz'minki,South Eastern ,0.611111111111,
302,2011-11-07,5500000,9.298884413,38.0,20.0,,3.0,5.0,,,,,Kuz'minki,South Eastern ,0.526315789474,
303,2011-11-07,1000000,11.61326164,54.0,28.0,,10.0,16.0,,,,,Beskudnikovskoe,Northern ,0.518518518519,
304,2011-11-07,4650000,10.38925611,30.0,18.0,,2.0,5.0,,,,,Koptevo,Northern ,0.6,
305,2011-11-07,7150000,8.481575236,45.0,28.0,,2.0,5.0,,,,,Preobrazhenskoe,Eastern ,0.622222222222,
306,2011-11-07,5850000,9.583537142,40.0,27.0,,2.0,5.0,,,,,Nagornoe,Southern ,0.675,
307,2011-11-07,8700000,37.50413331,77.0,47.0,,9.0,17.0,,,,,Krjukovo,Zelenograd ,0.61038961039,
308,2011-11-07,8000000,11.11315885,55.0,34.0,,5.0,9.0,,,,,Izmajlovo,Eastern ,0.618181818182,
309,2011-11-07,6000000,7.843684814,77.0,47.0,,17.0,18.0,,,,,Ostankinskoe,North Eastern ,0.61038961039,
310,2011-11-07,6000000,13.19013673,35.0,19.0,,11.0,12.0,,,,,Kuncevo,Western ,0.542857142857,
311,2011-11-07,4118916,15.28914217,38.0,23.0,,6.0,7.0,,,,,Severnoe Medvedkovo,North Eastern ,0.605263157895,
312,2011-11-07,10600000,3.573943539,79.0,47.0,,6.0,17.0,,,,,Danilovskoe,Southern ,0.594936708861,
313,2011-11-07,2000000,15.00886455,46.0,30.0,,5.0,9.0,,,,,Chertanovo Central'noe,Southern ,0.652173913043,
314,2011-11-08,6300000,0.072896553,38.0,19.0,,5.0,9.0,,,,,Tverskoe,Central ,0.5,
315,2011-11-08,6100000,13.64911901,38.0,38.0,,8.0,9.0,,,,,Severnoe Izmajlovo,Eastern ,1.0,
316,2011-11-08,5300000,10.79255334,36.0,35.0,,7.0,9.0,,,,,Rjazanskij,South Eastern ,0.972222222222,
317,2011-11-08,3000000,8.602199535,56.0,55.0,,7.0,9.0,,,,,Sokol,Northern ,0.982142857143,
318,2011-11-08,1000000,11.87530826,48.0,31.0,,4.0,5.0,,,,,Ochakovo-Matveevskoe,Western ,0.645833333333,
319,2011-11-08,1000000,11.55239128,55.0,18.0,,5.0,9.0,,,,,Shhukino,North Western ,0.327272727273,
320,2011-11-08,6400000,7.52960281,34.0,19.0,,6.0,9.0,,,,,Horoshevskoe,Northern ,0.558823529412,
321,2011-11-08,4400000,10.77388631,33.0,18.0,,1.0,5.0,,,,,Severnoe Izmajlovo,Eastern ,0.545454545455,
322,2011-11-09,5870000,16.74253587,50.0,32.0,,9.0,12.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.64,
323,2011-11-09,990000,8.830599983,51.0,30.0,,4.0,5.0,,,,,Pechatniki,South Eastern ,0.588235294118,
324,2011-11-09,6300000,13.1785793,43.0,26.0,,2.0,5.0,,,,,Babushkinskoe,North Eastern ,0.604651162791,
325,2011-11-09,5800000,14.45583669,46.0,28.0,,8.0,9.0,,,,,Severnoe Izmajlovo,Eastern ,0.608695652174,
326,2011-11-09,12500000,12.06117083,74.0,45.0,,12.0,14.0,,,,,Chertanovo Severnoe,Southern ,0.608108108108,
327,2011-11-09,7500000,15.62499711,49.0,33.0,,8.0,9.0,,,,,Jasenevo,South Western ,0.673469387755,
328,2011-11-09,7245900,13.34173469,74.0,45.0,,24.0,25.0,,,,,Otradnoe,North Eastern ,0.608108108108,
329,2011-11-10,20500000,3.120580924,71.0,41.0,,2.0,17.0,,,,,Tverskoe,Central ,0.577464788732,
330,2011-11-10,2000000,12.91920844,41.0,21.0,,10.0,12.0,,,,,Ivanovskoe,Eastern ,0.512195121951,
331,2011-11-10,6500000,9.551023808,45.0,28.0,,8.0,9.0,,,,,Ochakovo-Matveevskoe,Western ,0.622222222222,
332,2011-11-10,2000000,8.421213314,58.0,42.0,,8.0,9.0,,,,,Preobrazhenskoe,Eastern ,0.724137931034,
333,2011-11-10,2000000,12.03429972,45.0,29.0,,3.0,9.0,,,,,Severnoe Izmajlovo,Eastern ,0.644444444444,
334,2011-11-10,5800000,14.28102934,38.0,23.0,,3.0,12.0,,,,,Losinoostrovskoe,North Eastern ,0.605263157895,
335,2011-11-10,2200000,8.970822884,72.0,46.0,,4.0,9.0,,,,,Preobrazhenskoe,Eastern ,0.638888888889,
336,2011-11-11,7538000,18.93333859,61.0,38.0,,5.0,17.0,,,,,Novo-Peredelkino,Western ,0.622950819672,
337,2011-11-11,5100000,10.18809038,44.0,28.0,,1.0,5.0,,,,,Perovo,Eastern ,0.636363636364,
338,2011-11-11,8750000,7.602671276,42.0,27.0,,3.0,9.0,,,,,Akademicheskoe,South Western ,0.642857142857,
339,2011-11-11,5928000,36.67581982,54.0,28.0,,3.0,17.0,,,,,Staroe Krjukovo,Zelenograd ,0.518518518519,
340,2011-11-11,6400000,15.38584192,47.0,30.0,,12.0,14.0,,,,,Orehovo-Borisovo Severnoe,Southern ,0.63829787234,
341,2011-11-11,6500000,15.47167186,50.0,29.0,,7.0,9.0,,,,,Kosino-Uhtomskoe,Eastern ,0.58,
342,2011-11-11,5300000,6.570976463,35.0,20.0,,8.0,9.0,,,,,Butyrskoe,North Eastern ,0.571428571429,
343,2011-11-11,6000000,9.711222263,36.0,19.0,,15.0,17.0,,,,,Perovo,Eastern ,0.527777777778,
344,2011-11-11,3750000,38.03219078,34.0,14.0,,5.0,17.0,,,,,Krjukovo,Zelenograd ,0.411764705882,
345,2011-11-11,5600000,9.079348478,37.0,21.0,,3.0,5.0,,,,,Rjazanskij,South Eastern ,0.567567567568,
346,2011-11-11,4600000,14.95761371,32.0,18.0,,9.0,12.0,,,,,Losinoostrovskoe,North Eastern ,0.5625,
347,2011-11-11,7950000,38.0523665,76.0,43.0,,7.0,9.0,,,,,Matushkino,Zelenograd ,0.565789473684,
348,2011-11-12,5156678,20.25088505,54.0,32.0,,11.0,17.0,,,,,Novo-Peredelkino,Western ,0.592592592593,
349,2011-11-12,990000,12.54427119,52.0,30.0,,9.0,12.0,,,,,Mar'ino,South Eastern ,0.576923076923,
350,2011-11-12,6500000,16.36853592,52.0,30.0,,2.0,9.0,,,,,Lianozovo,North Eastern ,0.576923076923,
351,2011-11-12,5216843,17.94890404,80.0,43.0,,14.0,17.0,,,,,Mitino,North Western ,0.5375,
352,2011-11-12,10500000,9.784548702,75.0,51.0,,2.0,5.0,,,,,Sokol,Northern ,0.68,
353,2011-11-14,900000,13.18454149,27.0,12.0,,1.0,5.0,,,,,Kon'kovo,South Western ,0.444444444444,
354,2011-11-14,5500000,13.46079508,38.0,20.0,,12.0,14.0,,,,,Babushkinskoe,North Eastern ,0.526315789474,
355,2011-11-14,7500000,9.187339789,39.0,18.0,,23.0,24.0,,,,,Fili Davydkovo,Western ,0.461538461538,
356,2011-11-14,8400000,12.83678675,37.0,19.0,,7.0,8.0,,,,,Troparevo-Nikulino,Western ,0.513513513514,
357,2011-11-14,9150000,3.355976485,50.0,33.0,,5.0,9.0,,,,,Danilovskoe,Southern ,0.66,
358,2011-11-14,5700000,19.16046913,38.0,20.0,,14.0,17.0,,,,,Severnoe Butovo,South Western ,0.526315789474,
359,2011-11-14,8500000,19.87131084,57.0,33.0,,3.0,9.0,,,,,Mitino,North Western ,0.578947368421,
360,2011-11-14,1000000,14.41942418,40.0,20.0,,9.0,14.0,,,,,Gol'janovo,Eastern ,0.5,
361,2011-11-14,4650000,13.12888565,35.0,20.0,,1.0,5.0,,,,,Gol'janovo,Eastern ,0.571428571429,
362,2011-11-14,1000000,10.45978994,44.0,27.0,,8.0,9.0,,,,,Gol'janovo,Eastern ,0.613636363636,
363,2011-11-14,11500000,9.137184966,99.0,63.0,,16.0,17.0,,,,,Perovo,Eastern ,0.636363636364,
364,2011-11-14,5000000,16.73086326,50.0,29.0,,1.0,9.0,,,,,Kapotnja,South Eastern ,0.58,
365,2011-11-15,700000,10.62124492,76.0,44.0,,10.0,17.0,,,,,Horoshevo-Mnevniki,North Western ,0.578947368421,
366,2011-11-15,1000000,9.086466196,72.0,49.0,,5.0,9.0,,,,,Koptevo,Northern ,0.680555555556,
367,2011-11-15,7600000,15.51047488,63.0,45.0,,2.0,9.0,,,,,Bibirevo,North Eastern ,0.714285714286,
368,2011-11-15,7200000,12.51594113,38.0,19.0,,19.0,22.0,,,,,Krylatskoe,Western ,0.5,
369,2011-11-15,5500000,19.16046913,39.0,20.0,,10.0,12.0,,,,,Severnoe Butovo,South Western ,0.512820512821,
370,2011-11-15,4500000,12.48732875,31.0,20.0,,1.0,9.0,,,,,Severnoe Izmajlovo,Eastern ,0.645161290323,
371,2011-11-15,1000000,9.027906676,35.0,19.0,,3.0,12.0,,,,,Horoshevo-Mnevniki,North Western ,0.542857142857,
372,2011-11-15,8300000,23.16866512,58.0,34.0,,2.0,9.0,,,,,Juzhnoe Butovo,South Western ,0.586206896552,
373,2011-11-16,10000000,6.495142657,63.0,34.0,,2.0,5.0,,,,,Sokolinaja Gora,Eastern ,0.539682539683,
374,2011-11-16,999000,12.94891947,54.0,36.0,,1.0,5.0,,,,,Ivanovskoe,Eastern ,0.666666666667,
375,2011-11-16,1000000,12.00296489,28.0,17.0,,4.0,5.0,,,,,Pokrovskoe Streshnevo,North Western ,0.607142857143,
376,2011-11-16,5250000,11.1111242,34.0,19.0,,8.0,9.0,,,,,Ljublino,South Eastern ,0.558823529412,
377,2011-11-16,4300000,11.76967204,31.0,19.0,,5.0,9.0,,,,,Metrogorodok,Eastern ,0.612903225806,
378,2011-11-16,11500000,13.47975193,80.0,45.0,,22.0,25.0,,,,,Losinoostrovskoe,North Eastern ,0.5625,
379,2011-11-16,11413900,15.79775257,76.0,44.0,,22.0,25.0,,,,,Severnoe Tushino,North Western ,0.578947368421,
380,2011-11-16,5700000,13.14469699,38.0,20.0,,7.0,9.0,,,,,Mar'ino,South Eastern ,0.526315789474,
381,2011-11-17,4200000,10.22366752,30.0,18.0,,1.0,5.0,,,,,Perovo,Eastern ,0.6,
382,2011-11-17,8000000,16.64515765,53.0,30.0,,7.0,9.0,,,,,Lianozovo,North Eastern ,0.566037735849,
383,2011-11-17,6730000,11.37146528,39.0,18.0,,9.0,17.0,,,,,Izmajlovo,Eastern ,0.461538461538,
384,2011-11-17,4700000,20.32797575,36.0,19.0,,1.0,9.0,,,,,Severnoe Butovo,South Western ,0.527777777778,
385,2011-11-17,1000000,36.98297332,72.0,43.0,,11.0,17.0,,,,,Krjukovo,Zelenograd ,0.597222222222,
386,2011-11-17,1000000,8.417979686,36.0,18.0,,7.0,9.0,,,,,Bogorodskoe,Eastern ,0.5,
387,2011-11-17,5900000,14.5292077,46.0,28.0,,5.0,9.0,,,,,Hovrino,Northern ,0.608695652174,
388,2011-11-17,9300000,24.37188729,76.0,44.0,,,,,,,,Juzhnoe Butovo,South Western ,0.578947368421,
389,2011-11-17,5200000,16.85832428,38.0,19.0,,6.0,14.0,,,,,Chertanovo Juzhnoe,Southern ,0.5,
390,2011-11-17,5900000,15.49323963,38.0,20.0,,2.0,5.0,,,,,Strogino,North Western ,0.526315789474,
391,2011-11-17,5650000,16.48563386,43.0,27.0,,2.0,5.0,,,,,Kuncevo,Western ,0.627906976744,
392,2011-11-17,5500000,12.43190502,37.0,19.0,,2.0,5.0,,,,,Ochakovo-Matveevskoe,Western ,0.513513513514,
393,2011-11-17,5500000,14.1175912,36.0,14.0,,8.0,9.0,,,,,Mar'ino,South Eastern ,0.388888888889,
394,2011-11-17,12100000,14.20234033,75.0,44.0,,5.0,17.0,,,,,Severnoe Medvedkovo,North Eastern ,0.586666666667,
395,2011-11-17,11500000,6.241313977,54.0,28.0,,12.0,17.0,,,,,Alekseevskoe,North Eastern ,0.518518518519,
396,2011-11-17,5500000,12.52661599,37.0,19.0,,6.0,9.0,,,,,Juzhnoe Medvedkovo,North Eastern ,0.513513513514,
397,2011-11-18,7400000,13.37053009,63.0,38.0,,4.0,9.0,,,,,Juzhnoe Medvedkovo,North Eastern ,0.603174603175,
398,2011-11-18,4500000,37.69630575,40.0,17.0,,8.0,14.0,,,,,Krjukovo,Zelenograd ,0.425,
399,2011-11-18,5150000,13.6151506,34.0,19.0,,7.0,9.0,,,,,Veshnjaki,Eastern ,0.558823529412,
400,2011-11-18,7000000,13.5708389,70.0,45.0,,12.0,16.0,,,,,Veshnjaki,Eastern ,0.642857142857,
401,2011-11-18,7200000,12.99151802,38.0,19.0,,3.0,5.0,,,,,Krylatskoe,Western ,0.5,
402,2011-11-18,3900000,10.02282572,31.0,20.0,,1.0,5.0,,,,,Perovo,Eastern ,0.645161290323,
403,2011-11-18,5100000,13.8125838,34.0,21.0,,4.0,5.0,,,,,Ivanovskoe,Eastern ,0.617647058824,
404,2011-11-18,3700000,36.76464565,32.0,17.0,,4.0,5.0,,,,,Matushkino,Zelenograd ,0.53125,
405,2011-11-19,3000000,8.491454473,38.0,23.0,,12.0,16.0,,,,,Tekstil'shhiki,South Eastern ,0.605263157895,
406,2011-11-19,2000000,17.56417115,44.0,28.0,,1.0,9.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.636363636364,
407,2011-11-19,5500000,17.28416713,79.0,44.0,,3.0,17.0,,,,,Kosino-Uhtomskoe,Eastern ,0.556962025316,
408,2011-11-19,5800000,17.26200639,55.0,26.0,,2.0,4.0,,,,,Kosino-Uhtomskoe,Eastern ,0.472727272727,
409,2011-11-19,5700000,6.027611344,37.0,23.0,,2.0,5.0,,,,,Juzhnoportovoe,South Eastern ,0.621621621622,
410,2011-11-19,10900000,2.260133587,32.0,15.0,,6.0,12.0,,,,,Hamovniki,Central ,0.46875,
411,2011-11-19,5000000,18.08775442,43.0,27.0,,7.0,9.0,,,,,Birjulevo Zapadnoe,Southern ,0.627906976744,
412,2011-11-19,8600000,12.28845165,59.0,40.0,,4.0,9.0,,,,,Babushkinskoe,North Eastern ,0.677966101695,
413,2011-11-19,10200000,14.72627864,67.0,46.0,,12.0,16.0,,,,,Losinoostrovskoe,North Eastern ,0.686567164179,
414,2011-11-19,5300000,9.13322902,37.0,22.0,,4.0,9.0,,,,,Bogorodskoe,Eastern ,0.594594594595,
415,2011-11-19,1000000,8.650906181,55.0,37.0,,4.0,5.0,,,,,Perovo,Eastern ,0.672727272727,
416,2011-11-19,4900000,17.06679632,38.0,18.0,,11.0,12.0,,,,,Kosino-Uhtomskoe,Eastern ,0.473684210526,
417,2011-11-21,4400000,37.98895771,34.0,18.0,,8.0,17.0,,,,,Matushkino,Zelenograd ,0.529411764706,
418,2011-11-21,6300000,11.96005586,41.0,25.0,,2.0,5.0,,,,,Moskvorech'e-Saburovo,Southern ,0.609756097561,
419,2011-11-21,3000000,10.40638764,43.0,29.0,,3.0,5.0,,,,,Zjuzino,South Western ,0.674418604651,
420,2011-11-21,10400000,2.025224686,41.0,22.0,,3.0,12.0,,,,,Krasnosel'skoe,Central ,0.536585365854,
421,2011-11-21,4800000,17.01795664,34.0,21.0,,8.0,9.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.617647058824,
422,2011-11-21,990000,15.12615574,23.0,16.0,,4.0,9.0,,,,,Jaroslavskoe,North Eastern ,0.695652173913,
423,2011-11-21,9000000,11.74158663,63.0,33.0,,13.0,14.0,,,,,Beskudnikovskoe,Northern ,0.52380952381,
424,2011-11-22,7150000,17.27048218,37.0,19.0,,9.0,12.0,,,,,Chertanovo Juzhnoe,Southern ,0.513513513514,
425,2011-11-22,11800000,23.05048525,90.0,55.0,,8.0,17.0,,,,,Juzhnoe Butovo,South Western ,0.611111111111,
426,2011-11-22,6000000,10.4170729,35.0,18.0,,7.0,9.0,,,,,Horoshevo-Mnevniki,North Western ,0.514285714286,
427,2011-11-22,4170000,37.55212239,39.0,20.0,,2.0,17.0,,,,,Krjukovo,Zelenograd ,0.512820512821,
428,2011-11-22,2500000,2.532246116,57.0,56.0,,8.0,12.0,,,,,Presnenskoe,Central ,0.982456140351,
429,2011-11-22,4480000,10.82869828,34.0,19.0,,,,,,,,Izmajlovo,Eastern ,0.558823529412,
430,2011-11-22,1000000,13.61435956,59.0,37.0,,4.0,9.0,,,,,Ivanovskoe,Eastern ,0.627118644068,
431,2011-11-22,12000000,15.9395694,66.0,39.0,,9.0,17.0,,,,,Lianozovo,North Eastern ,0.590909090909,
432,2011-11-22,6800000,10.65699902,53.0,28.0,,2.0,9.0,,,,,Ljublino,South Eastern ,0.528301886792,
433,2011-11-22,3900000,9.013268996,30.0,17.0,,1.0,5.0,,,,,Bogorodskoe,Eastern ,0.566666666667,
434,2011-11-22,2000000,20.09295671,35.0,14.0,,5.0,9.0,,,,,Novo-Peredelkino,Western ,0.4,
435,2011-11-22,8800000,5.048867488,74.0,45.0,,1.0,12.0,,,,,Donskoe,Southern ,0.608108108108,
436,2011-11-23,14000000,11.85408783,100.0,72.0,,3.0,17.0,,,,,Izmajlovo,Eastern ,0.72,
437,2011-11-23,4900000,12.89475294,34.0,20.0,,9.0,12.0,,,,,Otradnoe,North Eastern ,0.588235294118,
438,2011-11-23,10500000,15.451093,79.0,44.0,,2.0,17.0,,,,,Hovrino,Northern ,0.556962025316,
439,2011-11-23,11500000,11.2632748,60.0,34.0,,17.0,22.0,,,,,Cheremushki,South Western ,0.566666666667,
440,2011-11-23,9344000,13.30903487,63.0,43.0,,7.0,22.0,,,,,Kon'kovo,South Western ,0.68253968254,
441,2011-11-23,5800000,14.12532864,34.0,20.0,,3.0,9.0,,,,,Caricyno,Southern ,0.588235294118,
442,2011-11-23,25500000,8.793717489,129.0,80.0,,3.0,6.0,,,,,Lomonosovskoe,South Western ,0.62015503876,
443,2011-11-23,4950000,13.58244252,34.0,22.0,,4.0,5.0,,,,,Juzhnoe Medvedkovo,North Eastern ,0.647058823529,
444,2011-11-23,6000000,14.90243674,44.0,27.0,,1.0,5.0,,,,,Severnoe Medvedkovo,North Eastern ,0.613636363636,
