subfolder,thumbnail,teamname,nmembers
/team/dota2canadacup,/theme/images/avatar.png,BEAT Invitational,1 members
/team/testingteam69,/theme/images/avatar.png,ayy lmao,1 members
/team/zemnmez,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zemnmez-team_logo_image-2ccdc09407c5cce5-300x300.png,zemnmez,1 members
/team/tckt,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tckt-team_logo_image-e6526652d5e5e975-300x300.png,The Cool Kids Table,1 members
/team/coolkids,https://static-cdn.jtvnw.net/jtv_user_pictures/team-coolkids-team_logo_image-018554d810740194-300x300.png,The Cool Kids Table,1 members
/team/progunmilitia,/theme/images/avatar.png,The Progun Militia,1 members
/team/chinesecheaters,https://static-cdn.jtvnw.net/jtv_user_pictures/team-chinesecheaters-team_logo_image-f37501a692738a37-300x300.jpeg,Chinese Cheaters,1 members
/team/epiclan,https://static-cdn.jtvnw.net/jtv_user_pictures/team-epiclan-team_logo_image-1cca7b4dbf966113-300x300.jpeg,epicLAN,1 members
/team/infiniscene,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infiniscene-team_logo_image-914d8fdeb9d8e553-300x300.jpeg,Team Lightstream,1 members
/team/thefriendzone9000,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thefriendzone9000-team_logo_image-1f2070161685edac-300x300.png,TheFriendZone9000,1 members
/team/watchl4d,/theme/images/avatar.png,Watch L4D,1 members
/team/melpharia,https://static-cdn.jtvnw.net/jtv_user_pictures/team-melpharia-team_logo_image-6f538762940c8732-300x300.png,Melpharia,1 members
/team/alphacollective,https://static-cdn.jtvnw.net/jtv_user_pictures/team-alphacollective-team_logo_image-d6750e4da819617c-300x300.png,Alpha Collective,1 members
/team/1848,/theme/images/avatar.png,1848,1 members
/team/holdmypurse,/theme/images/avatar.png,Hold My Purse,1 members
/team/powerhaus,/theme/images/avatar.png,Power Haus,1 members
/team/guyren,/theme/images/avatar.png,Guyren,1 members
/team/likeapauvresquad,/theme/images/avatar.png,Likeapauvre Squad,1 members
/team/wearecommunity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wearecommunity-team_logo_image-053571756df7b363-300x300.png,SmiteCommunity,1 members
/team/streamteamnl,/theme/images/avatar.png,#STREAMTEAM,1 members
/team/zsg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zsg-team_logo_image-4f976035405f90f9-300x300.png,Zombie Slayers Germany,1 members
/team/cls,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cls-team_logo_image-70bcdadac98499eb-300x300.png,CLStv,1 members
/team/vikingnation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-vikingnation-team_logo_image-91c0772d8e5852bd-300x300.jpeg,Viking Nation,1 members
/team/syncesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-syncesports-team_logo_image-37e8b0c1f1889111-300x300.jpeg,Sync eSports,1 members
/team/apstacks,/theme/images/avatar.png,AP Stacks,1 members
/team/vaulthunters,/theme/images/avatar.png,The Vault Hunters,1 members
/team/extralifeomaha,/theme/images/avatar.png,Extra Life Omaha,1 members
/team/excel_esports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-excel_esports-team_logo_image-0949b4cd419e6212-300x300.png,exceL eSports,1 members
/team/under_dogs,/theme/images/avatar.png,Under Dogs,1 members
/team/92percent,https://static-cdn.jtvnw.net/jtv_user_pictures/team-92percent-team_logo_image-3e149cc66bbb87c6-300x300.png,92% Pure Awesomeness,1 members
/team/goodoldboys,https://static-cdn.jtvnw.net/jtv_user_pictures/team-goodoldboys-team_logo_image-94c1b8ed136245d3-300x300.png,Good Old Boys,1 members
/team/monstersacademy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-monstersacademy-team_logo_image-f30a5f771ef884b2-300x300.png,Monsters Academy,1 members
/team/legendshs,https://static-cdn.jtvnw.net/jtv_user_pictures/team-legendshs-team_logo_image-0f57fe895011eea7-300x300.png,LegendaryHS,1 members
/team/wse,/theme/images/avatar.png,World Streaming Entertainment,1 members
/team/t_as,/theme/images/avatar.png,Team Ascension,1 members
/team/ar12gaming,/theme/images/avatar.png,AR12 Crew,1 members
/team/theheronetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theheronetwork-team_logo_image-2d3f1ddcf8fb5c7b-300x300.png,The Hero Network,1 members
/team/mineski,/theme/images/avatar.png,Mineski,1 members
/team/lgb,/theme/images/avatar.png,LGB,1 members
/team/ogamingtv,/theme/images/avatar.png,OGamingTV,1 members
/team/reesesistance,/theme/images/avatar.png,Boosted,1 members
/team/reckless,https://static-cdn.jtvnw.net/jtv_user_pictures/team-reckless-team_logo_image-c87803392b59a2b5-300x300.jpeg,RecKLesS,1 members
/team/purpose,/theme/images/avatar.png,Purpose,1 members
/team/justified,https://static-cdn.jtvnw.net/jtv_user_pictures/team-justified-team_logo_image-62851aaeaf29109c-300x300.jpeg,Team Justified,1 members
/team/thegnbtv,/theme/images/avatar.png,CSTRY.ru - Самая честная рулетка,1 members
/team/gstv,/theme/images/avatar.png,GamerStudioTV,1 members
/team/metanetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-metanetwork-team_logo_image-f44fb1d1b473035f-300x300.png,The MetaNetwork,1 members
/team/thebigboystreamers,/theme/images/avatar.png,The Big Boy Streamers,1 members
/team/honeybadgers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-honeybadgers-team_logo_image-4a8e683b211b2721-300x300.png,Honey Badgers,1 members
/team/dingusbrigade,/theme/images/avatar.png,Dingus Brigade,1 members
/team/team_gripsed,https://static-cdn.jtvnw.net/jtv_user_pictures/team-team_gripsed-team_logo_image-c0d5936636dbb08c-300x300.png,Team Gripsed,1 members
/team/mlp,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mlp-team_logo_image-68c49029582d2863-300x300.png,Major League Pinball,1 members
/team/gamesvsautism,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamesvsautism-team_logo_image-ee55c16f3dbd6d4e-300x300.png,Games vs Autism,1 members
/team/1337,https://static-cdn.jtvnw.net/jtv_user_pictures/team-1337-team_logo_image-376d3ac69a03da3a-300x300.jpeg,1337,1 members
/team/teamvalidus,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamvalidus-team_logo_image-8d09922ec0e87638-300x300.jpeg,Team Validus,1 members
/team/blgamingnet,/theme/images/avatar.png,Blood Legion Gaming,1 members
/team/jigsawslair,/theme/images/avatar.png,Jigzaw's Lair,1 members
/team/hammersofslough,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hammersofslough-team_logo_image-9b0784cb3f43cf2b-300x300.png,Hammers Of Slough,1 members
/team/pipe,/theme/images/avatar.png,PIPe Test,1 members
/team/horsemen,https://static-cdn.jtvnw.net/jtv_user_pictures/team-horsemen-team_logo_image-437e1f300e127572-300x300.jpeg,Horsemen,1 members
/team/lanfest,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lanfest-team_logo_image-1bff8da1a4c6d5b6-300x300.jpeg,LANFest Community,1 members
/team/raredrop,/theme/images/avatar.png,Rare Drop,1 members
/team/lyongaming,/theme/images/avatar.png,Lyon Gaming,1 members
/team/skillesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-skillesports-team_logo_image-51e52a3af9761bc7-300x300.png,Skill eSports,1 members
/team/hunstreams,/theme/images/avatar.png,Magyar Stream-erek,1 members
/team/luckydraw,https://static-cdn.jtvnw.net/jtv_user_pictures/team-luckydraw-team_logo_image-f52628a9c881c467-300x300.png,Bolster Boys,1 members
/team/lotusesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lotusesports-team_logo_image-3f0844665ffa0e93-300x300.png,The Stream Team - Australia,1 members
/team/darkpassage,https://static-cdn.jtvnw.net/jtv_user_pictures/team-darkpassage-team_logo_image-dd3849080b5438f8-300x300.png,Dark Passage eSports Club,1 members
/team/lacomarca,/theme/images/avatar.png,La Comarca,1 members
/team/giupdates,https://static-cdn.jtvnw.net/jtv_user_pictures/team-giupdates-team_logo_image-9b37eedec7b80a2a-300x300.png,Gaming Illuminaughty,1 members
/team/thesarcastics,/theme/images/avatar.png,The Sarcastics,1 members
/team/boludos,/theme/images/avatar.png,Boludos,1 members
/team/artifactsmp,/theme/images/avatar.png,ArtifactSMP,1 members
/team/thechaosvanguard,/theme/images/avatar.png,The Chaos Vanguard,1 members
/team/cyberrev,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cyberrev-team_logo_image-6a4ead6ff7c8325c-300x300.jpeg,CyberRev,1 members
/team/astralis,https://static-cdn.jtvnw.net/jtv_user_pictures/team-astralis-team_logo_image-4f62b8170de2dcd1-300x300.png,Astralis,1 members
/team/theavahq,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theavahq-team_logo_image-dc87eb1e90000f1a-300x300.png,The AVA HQ,1 members
/team/zpod,/theme/images/avatar.png,a Chair,1 members
/team/teamstyxa,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamstyxa-team_logo_image-e3080e243f41aa18-300x300.png,TeamStyxa,1 members
/team/esportsarena,https://static-cdn.jtvnw.net/jtv_user_pictures/team-esportsarena-team_logo_image-886c31b05449dfa1-300x300.png,eSports Arena,1 members
/team/schwiftysquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-schwiftysquad-team_logo_image-38d35f7e767ab142-300x300.png,Schwifty Squad,1 members
/team/zeveron,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zeveron-team_logo_image-9447679eebd686fe-300x300.png,Zeveron,1 members
/team/lavateam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lavateam-team_logo_image-44e443d1d1b62637-300x300.png,LAVAteam,1 members
/team/ntv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ntv-team_logo_image-c6ba0d20355502b6-300x300.jpeg,ReferralSkins.com,1 members
/team/miku,https://static-cdn.jtvnw.net/jtv_user_pictures/team-miku-team_logo_image-7c91c32df389605a-300x300.png,Miku no Hitotachi,1 members
/team/dinosower,/theme/images/avatar.png,DINOSOWER,1 members
/team/havenfam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-havenfam-team_logo_image-0f2b3b9b46eb186f-300x300.jpeg,The Haven Fam,1 members
/team/mobasla,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mobasla-team_logo_image-95d2aecdea17f181-300x300.jpeg,SABER,1 members
/team/aaa,https://static-cdn.jtvnw.net/jtv_user_pictures/team-aaa-team_logo_image-361ffda5f575566a-300x300.png,Team-aAa.com,1 members
/team/preclezyoutube,/theme/images/avatar.png,Precle z Youtube,1 members
/team/huzznation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-huzznation-team_logo_image-927a164b0e65dcad-300x300.png,HuzzNATION,1 members
/team/perunacrew,https://static-cdn.jtvnw.net/jtv_user_pictures/team-perunacrew-team_logo_image-1be8b240778b7ee5-300x300.png,PerunaCrew,1 members
/team/matchmakingheroes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-matchmakingheroes-team_logo_image-e1415850835579ab-300x300.png,Matchmaking Heroes,1 members
/team/mafia,/theme/images/avatar.png,LordKaT Mafia,1 members
/team/pixelpipeline,https://static-cdn.jtvnw.net/jtv_user_pictures/team-pixelpipeline-team_logo_image-9cecd271e42e4214-300x300.png,PixelPipeline,1 members
/team/betweentwobeards,/theme/images/avatar.png,Between Two Beards,1 members
/team/acer,https://static-cdn.jtvnw.net/jtv_user_pictures/team-acer-team_logo_image-319884260c3ad15a-300x300.jpeg,Team Acer,1 members
/team/nocturnal,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nocturnal-team_logo_image-e56a2bcbff4740d9-300x300.png,Nocturnal Kreatures,1 members
/team/dotakorea,/theme/images/avatar.png,DOTA Korea,1 members
/team/lazytown,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lazytown-team_logo_image-c5a8070a8161b48b-300x300.png,Team Lazy Town,1 members
/team/ligagraczy,/theme/images/avatar.png,LigaGraczy,1 members
/team/savage,https://static-cdn.jtvnw.net/jtv_user_pictures/team-savage-team_logo_image-7278aa57264a738d-300x300.,Savage,1 members
/team/savagegaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-savagegaming-team_logo_image-90fd4b2b2e6cdbd8-300x300.png,Savage Gaming - svggaming.com,1 members
/team/ninety9lives,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ninety9lives-team_logo_image-6057483081978eed-300x300.png,Ninety9Lives,1 members
/team/axiom,/theme/images/avatar.png,Axiom eSports,1 members
/team/fullspectrum,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fullspectrum-team_logo_image-be753971b87e65d2-300x300.png,Full Spectrum,1 members
/team/cutecumbers,/theme/images/avatar.png,Cutecumbers,1 members
/team/godsofaelion,https://static-cdn.jtvnw.net/jtv_user_pictures/team-godsofaelion-team_logo_image-c91a7b30eb48acaa-300x300.png,Gods of Aelion,1 members
/team/heroicempire,/theme/images/avatar.png,Heroic Empire,1 members
/team/dnt,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dnt-team_logo_image-12962b1e01b67dcb-300x300.png,Death and Taxes,1 members
/team/griptv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-griptv-team_logo_image-067f1af1ac0829e3-300x300.png,GripTV,1 members
/team/majorenterntainmentnetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-majorenterntainmentnetwork-team_logo_image-2006d891549a8f6c-300x300.png,Major League Entertainment Netwo,1 members
/team/worldgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-worldgaming-team_logo_image-2a650f11ed1a48b6-300x300.png,WorldGaming,1 members
/team/memeteam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-memeteam-team_logo_image-0cc6da3c07ee4b9f-300x300.jpeg,the Nintendo GameCube,1 members
/team/m-t,https://static-cdn.jtvnw.net/jtv_user_pictures/team-m-t-team_logo_image-1e9cf84f18c9fc72-300x300.png,Missile-Teigneux,1 members
/team/wagglers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wagglers-team_logo_image-c31ae20cbccd0512-300x300.jpeg,The Wagglers,1 members
/team/hogwarts,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hogwarts-team_logo_image-855924010ea68a2d-300x300.png,Hogwarts School of Witchcraft an,1 members
/team/thewolfpack,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thewolfpack-team_logo_image-d5cc7e851ceefde6-300x300.jpeg,The Wolfpack,1 members
/team/ludophiles,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ludophiles-team_logo_image-4f63a9db05171c20-300x300.png,Ludophiles,1 members
/team/bencheados,https://static-cdn.jtvnw.net/jtv_user_pictures/team-bencheados-team_logo_image-6ddac91a0db8f58d-300x300.png,Bencheados,1 members
/team/preachgaming,/theme/images/avatar.png,Preach Gaming,1 members
/team/euroadtoblizzconwarcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/team-euroadtoblizzconwarcraft-team_logo_image-87e6319a54caecc9-300x300.jpeg,EURoadtoBlizzConWarcraft,1 members
/team/traphouse,https://static-cdn.jtvnw.net/jtv_user_pictures/team-traphouse-team_logo_image-20bd854e5e48e2b5-300x300.png,Trap House,1 members
/team/htv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-htv-team_logo_image-bb30304fc1f69e1b-300x300.png,keeNN Community,1 members
/team/auno,https://static-cdn.jtvnw.net/jtv_user_pictures/team-auno-team_logo_image-4c747591f92133cb-300x300.png,AUNO,1 members
/team/arenagaming,/theme/images/avatar.png,Arena Gaming Team,1 members
/team/avalanche,https://static-cdn.jtvnw.net/jtv_user_pictures/team-avalanche-team_logo_image-61d1b372127aa811-300x300.jpeg,AVALANCHE,1 members
/team/gec,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gec-team_logo_image-2e4ede685ee72dd5-300x300.jpeg,GEC,1 members
/team/computex,/theme/images/avatar.png,COMPUTEX,1 members
/team/gamersunited,/theme/images/avatar.png,Gamers United,1 members
/team/theagency,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theagency-team_logo_image-4ca6ca194cc17151-300x300.png,The Agency,1 members
/team/indiegamestand,/theme/images/avatar.png,IndieGameStand,1 members
/team/teameviltv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teameviltv-team_logo_image-499fff0f53a26f63-300x300.png,TeamEvilTV,1 members
/team/mortalityesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mortalityesports-team_logo_image-f385a1e875a1b3a6-300x300.png,Mortality eSports,1 members
/team/tripleg,/theme/images/avatar.png,Triple G,1 members
/team/stopgame,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stopgame-team_logo_image-1d3bd10674f743b9-300x300.png,StopGame Team,1 members
/team/willoffire,https://static-cdn.jtvnw.net/jtv_user_pictures/team-willoffire-team_logo_image-2c3dcaa618cee7f8-300x300.jpeg,Twitch Storm Community,1 members
/team/gamerhuset,/theme/images/avatar.png,GamerHuset,1 members
/team/sharethelove,/theme/images/avatar.png,ShareTheLove,1 members
/team/paingaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-paingaming-team_logo_image-b222fc80706f4552-300x300.jpeg,paiN Gaming,1 members
/team/endgame,/theme/images/avatar.png,End Game Network,1 members
/team/epicenter,/theme/images/avatar.png,Epicenter,1 members
/team/dvp,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dvp-team_logo_image-7cab6a63f2897457-300x300.png,dvp online,1 members
/team/espdota,https://static-cdn.jtvnw.net/jtv_user_pictures/team-espdota-team_logo_image-43530d1ba0747d91-300x300.jpeg,Dota en Español,1 members
/team/njp,/theme/images/avatar.png,Non-Judicial Punishment,1 members
/team/grotv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-grotv-team_logo_image-5ad4d3fcfdd9bd3b-300x300.jpeg,Ghost Recon Online TV,1 members
/team/paradigmgg,/theme/images/avatar.png,Paradigm,1 members
/team/2old2play,https://static-cdn.jtvnw.net/jtv_user_pictures/team-2old2play-team_logo_image-e489edb650b8c58b-300x300.jpeg,2old2play,1 members
/team/lolzinho,/theme/images/avatar.png,LoLzinho,1 members
/team/noplaynogainacademy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-noplaynogainacademy-team_logo_image-3d99f5b17a18194b-300x300.png,No Play No Gain Academy,1 members
/team/winterfox,https://static-cdn.jtvnw.net/jtv_user_pictures/team-winterfox-team_logo_image-0b6a41a3f6ec1ac5-300x300.jpeg,Winterfox,1 members
/team/undersprawl,https://static-cdn.jtvnw.net/jtv_user_pictures/team-undersprawl-team_logo_image-95de042c59caa968-300x300.jpeg,TheUndersprawl,1 members
/team/devreanetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-devreanetwork-team_logo_image-07d949432c89824d-300x300.png,The Core,1 members
/team/bfig,/theme/images/avatar.png,Boston Festival of Indie Games,1 members
/team/abandonedjerks,/theme/images/avatar.png,Abandoned Jerks,1 members
/team/bmkgaming,/theme/images/avatar.png,BMKGaming,1 members
/team/gbtp,/theme/images/avatar.png,Gaming By The People,1 members
/team/onemanshow,https://static-cdn.jtvnw.net/jtv_user_pictures/team-onemanshow-team_logo_image-206966b4586a261d-300x300.png,One Man Show,1 members
/team/nitkrow,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nitkrow-team_logo_image-50549c3fababf2ad-300x300.png,NitKROW,1 members
/team/teamhots,/theme/images/avatar.png,Team hots,1 members
/team/rangersgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rangersgaming-team_logo_image-c464d3603b4da18b-300x300.png,Avail,1 members
