title,clue,date,year,answer,day
 ,"Went off, as a bomb", March 2, 2015,EXPLODED, Monday
 ,Dish for Oliver Twist, March 2, 2015,GRUEL, Monday
 ,"Cut into planks, say", March 18, 2015,SAWN, Wednesday
 ,"""... or ___ thought""", March 18, 2015,SOI, Wednesday
 ,Former conductance unit, March 18, 2015,MHO, Wednesday
 ,Aircraft in modern airstrikes, March 18, 2015,PREDATORDRONES, Wednesday
 ,"Speech opener, often", March 13, 2015,ANECDOTE, Friday
 ,"To know, in Nantes", March 13, 2015,SAVOIR, Friday
 ,Lower, March 13, 2015,LESS, Friday
NOTED ANNIVERSARY,12 points, March 1, 2015,PICA, Sunday
 ,Charged, March 17, 2015,RANAT, Tuesday
 ,"Strike out, as a batter", March 17, 2015,RETIRE, Tuesday
 ,"Gorbachev's land, for short", March 17, 2015,USSR, Tuesday
 ,"Vacation time, informally", March 17, 2015,RANDR, Tuesday
 ,Big winery container, March 2, 2015,VAT, Monday
 ,"Rick with the 1988 #1 hit ""Never Gonna Give You Up""", March 2, 2015,ASTLEY, Monday
 ,Cold cash, March 2, 2015,MOOLA, Monday
 ,Didn't honor a promise, March 18, 2015,RENEGED, Wednesday
 ,"""Get lost!""", March 18, 2015,AMSCRAY, Wednesday
 ,Unenlightened stretch, March 13, 2015,DARKAGES, Friday
 ,"Dawn's direction, in Dresden", March 13, 2015,OST, Friday
 ,Some firefighters' equipment, March 13, 2015,RADIOS, Friday
 ,"Hill people, for short", March 13, 2015,REPS, Friday
 ,Unexpectedly, March 13, 2015,OUTOFTHEBLUE, Friday
 ,"Sean of ""The Lord of the Rings""", March 13, 2015,ASTIN, Friday
NOTED ANNIVERSARY,Cuts off, March 1, 2015,ENDS, Sunday
NOTED ANNIVERSARY,Senator William who pioneered a type of I.R.A., March 1, 2015,ROTH, Sunday
NOTED ANNIVERSARY,Seminoles' sch., March 1, 2015,FSU, Sunday
 ,Part of U.S.D.A.: Abbr., March 17, 2015,DEPT, Tuesday
 ,Rescuing financially, March 17, 2015,BAILINGOUT, Tuesday
 ,Pioneering 1960s communications satellites, March 2, 2015,ECHOS, Monday
 ,San ___ Fault, March 18, 2015,ANDREAS, Wednesday
 ,"Where to find the ends of 19-, 36- and 51-Across", March 18, 2015,BEEHIVE, Wednesday
 ,"""___, me!""", March 18, 2015,YAY, Wednesday
 ,Conniving, March 18, 2015,SLY, Wednesday
 ,Pedal pusher, March 13, 2015,FOOT, Friday
 ,Face reddener, March 13, 2015,IRE, Friday
 ,"""Tell me what you know!""", March 13, 2015,SPILLIT, Friday
NOTED ANNIVERSARY,Part of the food pyramid, March 1, 2015,FATS, Sunday
NOTED ANNIVERSARY,Sicilian border?, March 1, 2015,CRUST, Sunday
NOTED ANNIVERSARY,Flight from danger, March 1, 2015,HEGIRA, Sunday
NOTED ANNIVERSARY,"Orbit, e.g.", March 1, 2015,PATH, Sunday
NOTED ANNIVERSARY,About, March 1, 2015,INRE, Sunday
 ,City plus suburbs, March 17, 2015,METROAREA, Tuesday
 ,Shake off, March 17, 2015,ELUDE, Tuesday
 ,"Yelp contributors, essentially", March 17, 2015,RATERS, Tuesday
 ,Kids' building toys, March 2, 2015,LEGOS, Monday
 ,Peruvian author Mario Vargas ___, March 2, 2015,LLOSA, Monday
 ,Person-to-person merchandiser, March 2, 2015,AMWAY, Monday
 ,Par number, March 18, 2015,STROKES, Wednesday
 ,"Put quarters in, as a meter", March 18, 2015,FED, Wednesday
 ,"""Ben-Hur,"" for one", March 18, 2015,EPIC, Wednesday
 ,Persnickety performer, March 18, 2015,DIVA, Wednesday
 ,Hades : Greeks :: ___ : Egyptians, March 18, 2015,OSIRIS, Wednesday
 ,Like many ties, March 13, 2015,STRIPED, Friday
 ,Establish, March 13, 2015,SET, Friday
 ,Monkey on one's back, March 13, 2015,ONUS, Friday
 ,"Quartet in a cathedral, maybe", March 13, 2015,APSES, Friday
NOTED ANNIVERSARY,"""Rats!""", March 1, 2015,OHDARN, Sunday
NOTED ANNIVERSARY,Smartphone capability, March 1, 2015,VIDEO, Sunday
NOTED ANNIVERSARY,Crown since 1952, March 1, 2015,MISSUSA, Sunday
NOTED ANNIVERSARY,Hookup in bed?, March 1, 2015,IVTUBE, Sunday
MAKING CONNECTIONS,Opportunity, March 15, 2015,PROSPECT, Sunday
 ,Sch. with an annual Mystery Hunt, March 17, 2015,MIT, Tuesday
 ,Soccer star Mia, March 17, 2015,HAMM, Tuesday
 ,"Conservatory and Study, in Clue", March 2, 2015,ROOMS, Monday
 ,Grip enhancer, March 18, 2015,ROSIN, Wednesday
 ,Brick house, March 18, 2015,ADOBE, Wednesday
 ,"Tennis's Ana Ivanovic, for one", March 18, 2015,SERB, Wednesday
 ,2008 crossover hit for the country duo Sugarland, March 13, 2015,ALLIWANTTODO, Friday
NOTED ANNIVERSARY,Annual awards in animation, March 1, 2015,ANNIES, Sunday
NOTED ANNIVERSARY,Site of Spaceship Earth, March 1, 2015,EPCOT, Sunday
MAKING CONNECTIONS,So-called Baghdad by the Bay, March 15, 2015,FRISCO, Sunday
MAKING CONNECTIONS,"""___ at the office""", March 15, 2015,IGAVE, Sunday
MAKING CONNECTIONS,Mayor's title, March 15, 2015,HISHONOR, Sunday
MAKING CONNECTIONS,Mr. Darcy's creator, March 15, 2015,AUSTEN, Sunday
MAKING CONNECTIONS,Circle, March 15, 2015,ORBIT, Sunday
 ,___ wave, March 17, 2015,SINE, Tuesday
 ,"Barbara Gordon's secret identity, in comics", March 17, 2015,BATGIRL, Tuesday
 ,"Shakespeare, for one", March 2, 2015,BARD, Monday
 ,French girlfriend, March 2, 2015,AMIE, Monday
 ,Scottish Highlander, March 2, 2015,GAEL, Monday
 ,QB stats, March 2, 2015,TDS, Monday
 ,Sign between Cancer and Virgo, March 2, 2015,LEO, Monday
 ,Inscription on a classic letter box, March 18, 2015,USMAIL, Wednesday
 ,Friend of Squidward on Nickelodeon, March 18, 2015,SPONGEBOB, Wednesday
 ,Deux + trois, March 18, 2015,CINQ, Wednesday
 ,Matter in the Big Bang theory, March 13, 2015,YLEM, Friday
 ,"""The Second Sex"" author ___ de Beauvoir", March 13, 2015,SIMONE, Friday
 ,Paraguayan pronoun, March 13, 2015,ESA, Friday
NOTED ANNIVERSARY,"Kevin of ""House of Cards""", March 1, 2015,SPACEY, Sunday
NOTED ANNIVERSARY,Unlike much Schoenberg music, March 1, 2015,TONAL, Sunday
MAKING CONNECTIONS,"""You can never moor a boat here""?", March 15, 2015,INLETLIE, Sunday
MAKING CONNECTIONS,Provide sufficient coverage from risk?, March 15, 2015,INSUREENOUGH, Sunday
MAKING CONNECTIONS,Fashion portmanteau, March 15, 2015,SKORT, Sunday
MAKING CONNECTIONS,Gets close to, March 15, 2015,NEARS, Sunday
MAKING CONNECTIONS,"""Have some!""", March 15, 2015,TRYIT, Sunday
MAKING CONNECTIONS,Feature of Hawaii's Molokini Crater, March 15, 2015,REEF, Sunday
 ,"Dewy, e.g.", March 17, 2015,MOIST, Tuesday
 ,Puzzle out, March 17, 2015,SOLVE, Tuesday
 ,Played charades, March 17, 2015,MIMED, Tuesday
 ,Shade of green, March 17, 2015,OLIVE, Tuesday
 ,"Darth ___ of ""Star Wars""", March 17, 2015,VADER, Tuesday
 ,See 19-Across, March 17, 2015,BRIE, Tuesday
 ,Twin Mary-Kate or Ashley, March 18, 2015,OLSEN, Wednesday
 ,Indy front-runners?, March 13, 2015,PACECARS, Friday
 ,A little off?, March 13, 2015,TRIM, Friday
 ,Chinese zodiac figure, March 13, 2015,DRAGON, Friday
NOTED ANNIVERSARY,Formula One driver ___ Fabi, March 1, 2015,TEO, Sunday
NOTED ANNIVERSARY,Haven, March 1, 2015,OASIS, Sunday
NOTED ANNIVERSARY,Pitfall, March 1, 2015,SNARE, Sunday
MAKING CONNECTIONS,Some miracle drug pushers, March 15, 2015,QUACKS, Sunday
MAKING CONNECTIONS,Bothers, March 15, 2015,EATSAT, Sunday
MAKING CONNECTIONS,Atheistic Cuban leader?, March 15, 2015,INFIDELCASTRO, Sunday
 ,"Actress Stone of ""Birdman""", March 17, 2015,EMMA, Tuesday
 ,Disney/Hearst-owned channel, March 17, 2015,ESPN, Tuesday
 ,Arg. neighbor, March 17, 2015,BOL, Tuesday
 ,___ Peak, March 18, 2015,PIKES, Wednesday
 ,"Room in back, say", March 13, 2015,REARAREA, Friday
NOTED ANNIVERSARY,"""Comin' ___ the Rye""", March 1, 2015,THRO, Sunday
MAKING CONNECTIONS,Like Columbus, March 15, 2015,GENOESE, Sunday
MAKING CONNECTIONS,Low, March 15, 2015,MOO, Sunday
 ,Marshal at the Battle of Waterloo, March 17, 2015,NEY, Tuesday
 ,"""Gross!""", March 17, 2015,EWW, Tuesday
 ,"Streisand, familiarly", March 16, 2015,BABS, Monday
 ,Be economical, March 18, 2015,STINT, Wednesday
 ,"Comic who said ""The meal is not over when I'm full. The meal is over when I hate myself""", March 18, 2015,LOUISCK, Wednesday
 ,Sit back and enjoy it, March 18, 2015,EASYCHAIR, Wednesday
 ,Wood borers, March 13, 2015,AUGERS, Friday
 ,Holiday cakes with swirls, March 13, 2015,YULELOGS, Friday
NOTED ANNIVERSARY,"Prince, e.g.", March 1, 2015,HEIR, Sunday
NOTED ANNIVERSARY,Lies, March 1, 2015,RESTS, Sunday
NOTED ANNIVERSARY,Year that Cambridge's St. John's College was founded, March 1, 2015,MDXI, Sunday
MAKING CONNECTIONS,Legendary weeper, March 15, 2015,NIOBE, Sunday
MAKING CONNECTIONS,Desk chairs?, March 15, 2015,INBOXSEATS, Sunday
 ,"""Planet of the ___""", March 16, 2015,APES, Monday
 ,Banana split or fudge brownie, March 16, 2015,TREAT, Monday
 ,Pac-12 hoops giant, March 16, 2015,UCLA, Monday
 ,Depend (on), March 16, 2015,RELY, Monday
 ,Grand Canyon pack animal, March 16, 2015,BURRO, Monday
 ,Toy in a water fight, March 16, 2015,SQUIRTGUN, Monday
 ,Urban renewal areas, March 16, 2015,SLUMS, Monday
 ,"Versatile, electrically", March 18, 2015,ACDC, Wednesday
 ,"""That's super crazy!""", March 18, 2015,WHOA, Wednesday
 ,Illustrate, March 18, 2015,LIMN, Wednesday
 ,Tyrannical Amin, March 18, 2015,IDI, Wednesday
 ,Myers of the Clinton White House, March 13, 2015,DEEDEE, Friday
 ,Pointillism features, March 13, 2015,SPECKLES, Friday
 ,___-Abyssinian War, March 13, 2015,ITALO, Friday
 ,Ninth-century invaders of East Anglia, March 13, 2015,DANES, Friday
 ,Home to the marine megapark Ocanopolis, March 13, 2015,BREST, Friday
NOTED ANNIVERSARY,Stately trees, March 1, 2015,ELMS, Sunday
NOTED ANNIVERSARY,Kind of list, March 1, 2015,TODO, Sunday
NOTED ANNIVERSARY,To's partner, March 1, 2015,FRO, Sunday
MAKING CONNECTIONS,Most common key of Chopin's piano pieces, March 15, 2015,AFLAT, Sunday
MAKING CONNECTIONS,Tour grp., March 15, 2015,PGA, Sunday
MAKING CONNECTIONS,Side in the Peloponnesian War, March 15, 2015,SPARTA, Sunday
 ,High-end leather variety, March 16, 2015,SUEDE, Monday
 ,___ good job, March 16, 2015,DOA, Monday
 ,Breyers rival, March 16, 2015,EDYS, Monday
 ,"""Shop ___ you drop""", March 16, 2015,TIL, Monday
 ,Crispy seafood dish, March 16, 2015,FRIEDSHRIMP, Monday
 ,___ pro nobis, March 16, 2015,ORA, Monday
 ,Root used to make poi, March 18, 2015,TARO, Wednesday
 ,February Revolution target, March 18, 2015,TSAR, Wednesday
 ,They're elementary, March 13, 2015,ABCS, Friday
 ,"Pentagon outfit, briefly", March 13, 2015,DOD, Friday
 ,Adept in, March 13, 2015,GOODAT, Friday
 ,Luisiana or Misisip, March 13, 2015,ESTADO, Friday
 ,Star role in many old films?, March 13, 2015,SHERIFF, Friday
 ,Isn't out of the running, March 13, 2015,HASASHOT, Friday
NOTED ANNIVERSARY,Joe, March 1, 2015,MUD, Sunday
NOTED ANNIVERSARY,Civil War inits., March 1, 2015,CSA, Sunday
MAKING CONNECTIONS,Hit hard, March 15, 2015,SWAT, Sunday
MAKING CONNECTIONS,Unsalvageable, March 15, 2015,RUINED, Sunday
MAKING CONNECTIONS,Valentine and others: Abbr., March 15, 2015,STS, Sunday
 ,"Actor David of ""Dark Shadows""", March 19, 2015,SELBY, Thursday
 ,"III, to Jr.", March 16, 2015,SON, Monday
 ,That woman, March 16, 2015,SHE, Monday
 ,Chinese path of enlightenment, March 16, 2015,TAO, Monday
 ,Worshipers' seats, March 16, 2015,PEWS, Monday
 ,"""You can't beat that price!""", March 18, 2015,ITSASTEAL, Wednesday
 ,What a ship's ribs are connected to, March 18, 2015,KEEL, Wednesday
 ,Connect-the-dots bear?, March 18, 2015,URSA, Wednesday
 ,Subtle attention-getter, March 18, 2015,PSST, Wednesday
 ,Boxer Holyfield, March 18, 2015,EVANDER, Wednesday
 ,Stir-fry vessel, March 18, 2015,WOK, Wednesday
 ,Limp as ___, March 13, 2015,ARAG, Friday
 ,Addition to the mix, March 13, 2015,REVERB, Friday
 ,Tendency to be indiscreet, March 13, 2015,LOOSELIPS, Friday
MAKING CONNECTIONS,Pvt. Pyle's outfit, March 15, 2015,USMC, Sunday
MAKING CONNECTIONS,Get on, March 15, 2015,AGE, Sunday
MAKING CONNECTIONS,"Quechuan ""hello""?", March 15, 2015,INCANOPENER, Sunday
MAKING CONNECTIONS,___-Caps, March 15, 2015,SNO, Sunday
MAKING CONNECTIONS,Moved a shell, March 15, 2015,OARED, Sunday
MAKING CONNECTIONS,Removing a Band-Aid too early?, March 15, 2015,INJURYTAMPERING, Sunday
 ,Move slowly, March 19, 2015,INCH, Thursday
 ,Carry-___ (airplane totes), March 16, 2015,ONS, Monday
 ,"Singing, juggling or performing magic", March 16, 2015,TALENT, Monday
 ,1995 crime caper based on an Elmore Leonard novel, March 16, 2015,GETSHORTY, Monday
 ,PC key combo, March 16, 2015,ALTTAB, Monday
 ,Garden tool, March 16, 2015,HOE, Monday
 ,"""Grade A"" purchase", March 16, 2015,EGGS, Monday
 ,Forestlike, March 18, 2015,WOODSY, Wednesday
 ,Something to put on before a shower, March 18, 2015,PONCHO, Wednesday
 ,Output from a showerhead, March 18, 2015,SPRAY, Wednesday
 ,Olympics venue, March 18, 2015,ARENA, Wednesday
 ,Visitor to Neverland, March 18, 2015,WENDY, Wednesday
 ,Rival mascot of the Phillie Phanatic, March 18, 2015,MRMET, Wednesday
 ,Reuner in New Haven, March 13, 2015,ELI, Friday
 ,Sully, March 13, 2015,MAR, Friday
 ,Japanese zithers, March 13, 2015,KOTOS, Friday
 ,Be almost out, March 13, 2015,RUNLOW, Friday
 ,Strain to make?, March 13, 2015,PUREE, Friday
MAKING CONNECTIONS,"2:1, e.g., in the Bible", March 15, 2015,VERSE, Sunday
MAKING CONNECTIONS,On, March 15, 2015,LIT, Sunday
MAKING CONNECTIONS,"Covering first, second and third base?", March 15, 2015,INFIELDGOAL, Sunday
MAKING CONNECTIONS,"""Hello, Hadrian!""", March 15, 2015,AVE, Sunday
 ,Get stuck, March 19, 2015,JAM, Thursday
 ,Millennium starter, March 19, 2015,ONEAD, Thursday
 ,"Ward of ""CSI: NY""", March 19, 2015,SELA, Thursday
 ,Laundry detergent with Oxi Booster, March 19, 2015,ERA, Thursday
 ,Reason to play overtime, March 16, 2015,TIE, Monday
 ,"One thanked in the statement ""Thank you for your service""", March 16, 2015,VET, Monday
 ,Japanese path of enlightenment, March 16, 2015,ZEN, Monday
 ,Canadian bozo, March 18, 2015,HOSER, Wednesday
 ,"A long, long time", March 18, 2015,AGES, Wednesday
 ,Applies gingerly, March 18, 2015,DABS, Wednesday
 ,Beginnings, March 13, 2015,SEEDS, Friday
 ,"""The Starry Night,"" e.g.", March 13, 2015,OIL, Friday
 ,Fidelity alternative, March 13, 2015,ETRADE, Friday
 ,Rock analysis, March 13, 2015,ASSAY, Friday
 ,One cast in a Harry Potter film, March 13, 2015,SPELL, Friday
MAKING CONNECTIONS,"Tear down, in Tottenham", March 15, 2015,RASE, Sunday
MAKING CONNECTIONS,A year in Brazil, March 15, 2015,ANO, Sunday
MAKING CONNECTIONS,Aristocratic, March 15, 2015,LORDLY, Sunday
MAKING CONNECTIONS,Certain tide, March 15, 2015,NEAP, Sunday
MAKING CONNECTIONS,Green deli stock, March 15, 2015,CAPERS, Sunday
MAKING CONNECTIONS,"With 115-Down, 1983 Lionel Richie hit", March 15, 2015,YOU, Sunday
 ,Brand of colorful footwear, March 19, 2015,CROCS, Thursday
 ,"Used up, with ""out""", March 19, 2015,MAXED, Thursday
 ,"Showed cowardice, say", March 19, 2015,RAN, Thursday
 ,First word of many bumper stickers, March 19, 2015,HONK, Thursday
 ,Where to watch some boxing matches, March 19, 2015,PAYTV, Thursday
THE IN CROWD,"Theoretically, at least", June 14, 2015,ONPAPER, Sunday
 ,"Over there, to a poet", March 16, 2015,YON, Monday
 ,"Hall-of-Fame Dodger nicknamed ""The Little Colonel""", March 16, 2015,PEEWEEREESE, Monday
 ,Hosp. body scan, March 16, 2015,MRI, Monday
 ,This: Sp., March 16, 2015,ESTA, Monday
 ,N.B.A. coach Spoelstra, March 18, 2015,ERIK, Wednesday
 ,With the exception of, March 18, 2015,SAVE, Wednesday
 ,Response from a rubber stamp, March 18, 2015,YES, Wednesday
 ,Place for an imprint, March 13, 2015,TITLEPAGE, Friday
 ,Kind of, March 13, 2015,INASENSE, Friday
 ,Viking garment, March 13, 2015,TUNIC, Friday
 ,"Big business news, for short", March 13, 2015,IPO, Friday
 ,River draining Lake Superior, March 13, 2015,STMARYS, Friday
 ,Got a mental picture of, March 13, 2015,IMAGED, Friday
MAKING CONNECTIONS,Subjects of some modern school bans, March 15, 2015,SODAS, Sunday
MAKING CONNECTIONS,Add to the Video Clip Hall of Fame?, March 15, 2015,INDUCTTAPE, Sunday
MAKING CONNECTIONS,"Is forbidden to, quaintly", March 15, 2015,MAYNT, Sunday
 ,Deep red, March 19, 2015,RUBY, Thursday
 ,Alternatively, March 19, 2015,INSTEAD, Thursday
 ,Republic founded in 1836, March 19, 2015,TEXAS, Thursday
THE IN CROWD,Social exchanges, June 14, 2015,CHATS, Sunday
THE IN CROWD,Creator of Stupefyin' Jones, June 14, 2015,ALCAPP, Sunday
 ,Basketball net holder, March 16, 2015,RIM, Monday
 ,Rent, March 13, 2015,TOREUP, Friday
 ,Discounted, March 13, 2015,ONSALE, Friday
MAKING CONNECTIONS,Genre for Panic! at the Disco, March 15, 2015,EMO, Sunday
MAKING CONNECTIONS,Drink that might cause brain freeze, March 15, 2015,SLUSHIE, Sunday
MAKING CONNECTIONS,Diet?, March 15, 2015,INTAKECONTROL, Sunday
 ,Comics character who once solved a sudoku, March 19, 2015,ODIE, Thursday
 ,Paperwork?, March 19, 2015,ORIGAMI, Thursday
 ,"""Alice in Wonderland"" director, 2010", March 19, 2015,TIMBURTON, Thursday
THE IN CROWD,"It's said to be ""the mother of success""", June 14, 2015,FAILURE, Sunday
THE IN CROWD,Offshore sight, June 14, 2015,OILRIG, Sunday
 ,Greek column variety, March 16, 2015,IONIC, Monday
 ,"Morris who directed ""The Unknown Known,"" 2013", March 13, 2015,ERROL, Friday
 ,Lengthy bout, March 13, 2015,SIEGE, Friday
 ,Opposite of deplete, March 13, 2015,AMASS, Friday
MAKING CONNECTIONS,Jack-in-the-box part, March 15, 2015,HYPHEN, Sunday
MAKING CONNECTIONS,"""Lucy"" star, in tabloids", March 15, 2015,SCARJO, Sunday
 ,Yusuf ___ a.k.a. Cat Stevens, March 19, 2015,ISLAM, Thursday
 ,"""Dragonwyck"" author Seton", March 19, 2015,ANYA, Thursday
 ,What no two people can do?, March 19, 2015,SOLOS, Thursday
 ,Prefix with -graph, March 19, 2015,TELE, Thursday
 ,___ nova, March 19, 2015,BOSSA, Thursday
THE IN CROWD,Painted amateurishly, June 14, 2015,DAUBED, Sunday
THE IN CROWD,Dispute between Loretta Lynch and her co-workers?, June 14, 2015,FIGHTINJUSTICE, Sunday
THE IN CROWD,"1994 movie based on an ""S.N.L."" character", June 14, 2015,ITSPAT, Sunday
 ,Still kicking, March 16, 2015,ALIVE, Monday
 ,Chitchat ... or an apt title for this puzzle?, March 16, 2015,SMALLTALK, Monday
 ,Heavenly body with a tail, March 16, 2015,COMET, Monday
 ,Overly promote, March 16, 2015,HYPE, Monday
 ,Compulsory courses, March 13, 2015,CORE, Friday
MAKING CONNECTIONS,Bygone Chevrolet, March 15, 2015,AVEO, Sunday
MAKING CONNECTIONS,"Madonna's ""Into the Groove,"" originally", March 15, 2015,BSIDE, Sunday
MAKING CONNECTIONS,"""Do ___!""", March 15, 2015,IEVER, Sunday
MAKING CONNECTIONS,"Cameron who directed ""Jerry Maguire""", March 15, 2015,CROWE, Sunday
 ,Indian chief called King Philip, March 19, 2015,METACOMET, Thursday
 ,Drive crazy, March 19, 2015,UNHINGE, Thursday
 ,Yves's yesterday, March 19, 2015,HIER, Thursday
 ,West African capital, March 19, 2015,ACCRA, Thursday
THE IN CROWD,Nike competitor, June 14, 2015,AVIA, Sunday
THE IN CROWD,Naval bases?, June 14, 2015,KEELS, Sunday
THE IN CROWD,B'way buy, June 14, 2015,TKT, Sunday
THE IN CROWD,Manila moolah, June 14, 2015,PESOS, Sunday
THE IN CROWD,"Words before ""Be"" and ""Go"" in two hit songs", June 14, 2015,LETIT, Sunday
THE IN CROWD,Option for a non-grad, June 14, 2015,GED, Sunday
 ,"Tahiti, for one", March 16, 2015,ISLE, Monday
 ,Big-mouthed pitchers, March 16, 2015,EWERS, Monday
 ,Venomous Nile dwellers, March 16, 2015,ASPS, Monday
 ,*, March 16, 2015,STAR, Monday
 ,Spot about every two blocks on a major city street, March 16, 2015,BUSSTOP, Monday
 ,"""Tell me what you know!""", March 13, 2015,TALK, Friday
 ,Many a scoutmaster, March 13, 2015,DAD, Friday
 ,"Cry over, say", March 13, 2015,RUE, Friday
 ,"Sport, for short", March 13, 2015,REC, Friday
MAKING CONNECTIONS,Diapers?, March 15, 2015,INFANCYPANTS, Sunday
MAKING CONNECTIONS,Popular website whose name is a hint to this puzzle's theme, March 15, 2015,LINKEDIN, Sunday
MAKING CONNECTIONS,"Shakespeare's ""The Comedy of Errors,"" e.g.", March 15, 2015,FARCE, Sunday
 ,Prohibited, March 19, 2015,ILLICIT, Thursday
THE IN CROWD,Fowl pole?, June 14, 2015,ROOST, Sunday
 ,Obtain, March 16, 2015,ACQUIRE, Monday
MAKING CONNECTIONS,"How to make money ""the old-fashioned way""", March 15, 2015,EARNIT, Sunday
MAKING CONNECTIONS,"Disrespectful, in a way", March 15, 2015,SNEERING, Sunday
MAKING CONNECTIONS,___ Mountains, March 15, 2015,SMOKY, Sunday
MAKING CONNECTIONS,Heavy-lidded, March 15, 2015,SLEEPY, Sunday
MAKING CONNECTIONS,Visitor to a fertility clinic, March 15, 2015,EGGDONOR, Sunday
 ,Train parts, March 19, 2015,CARS, Thursday
 ,Some convention organizers: Abbr., March 19, 2015,ASSNS, Thursday
THE IN CROWD,Rank above bey, June 14, 2015,PASHA, Sunday
THE IN CROWD,Army V.I.P. at a military parade?, June 14, 2015,GENERALINFORMATION, Sunday
THE IN CROWD,Chemistry unit: Abbr., June 14, 2015,MOL, Sunday
THE IN CROWD,System starter?, June 14, 2015,ECO, Sunday
THE IN CROWD,"Early times, for short", June 14, 2015,AMS, Sunday
 ,Sunday liquor prohibition, March 16, 2015,BLUELAW, Monday
 ,"""You ___ it, brother!""", March 16, 2015,SAID, Monday
 ,Field for Robert Indiana or Georgia O'Keeffe, March 16, 2015,ART, Monday
