title,clue,date,year,answer,day
AS IT WERE,Drink with spices, August 16, 2015,NOG, Sunday
AS IT WERE,On the ___ (at large), August 16, 2015,LAM, Sunday
AS IT WERE,"___ Hall, shortest Harlem Globetrotter", August 16, 2015,TOOTALL, Sunday
AS IT WERE,Irving protagonist, August 16, 2015,GARP, Sunday
AS IT WERE,Pit bull biter, August 16, 2015,FLEA, Sunday
AS IT WERE,Dirt pie ingredient, August 16, 2015,OREO, Sunday
AS IT WERE,___ shake, August 16, 2015,PROTEIN, Sunday
AS IT WERE,*Deep Throat's identity, August 16, 2015,MARKFELT, Sunday
AS IT WERE,Rogen and Green, August 16, 2015,SETHS, Sunday
AS IT WERE,"""Show me"" type", August 16, 2015,SKEPTIC, Sunday
AS IT WERE,Hunger, August 16, 2015,YEN, Sunday
AS IT WERE,Budgetary excess, August 16, 2015,FAT, Sunday
AS IT WERE,"N., E., W. and S.", August 16, 2015,PTS, Sunday
AS IT WERE,Thumbs-up vote, August 16, 2015,YEA, Sunday
AS IT WERE,Lean-___, August 16, 2015,TOS, Sunday
AS IT WERE,With understatedness, August 16, 2015,SUBTLY, Sunday
AS IT WERE,"""Two New Sciences"" author", August 16, 2015,GALILEO, Sunday
AS IT WERE,"Hedge clippings, grass cuttings, etc.", August 16, 2015,YARDWASTE, Sunday
AS IT WERE,Ideal setting for a fan, August 16, 2015,HOMECOURT, Sunday
AS IT WERE,Features of green rooms, August 16, 2015,SOFAS, Sunday
AS IT WERE,"""That's the way the cookie crumbles""", August 16, 2015,ALAS, Sunday
AS IT WERE,*Start a construction project, August 16, 2015,BREAKGROUND, Sunday
AS IT WERE,Back then ... or a hint to the ends of the answers to the starred clues, August 16, 2015,INTHEPAST, Sunday
AS IT WERE,Save up, August 16, 2015,AMASS, Sunday
AS IT WERE,Bone: Prefix, August 16, 2015,OSTEO, Sunday
AS IT WERE,"Giovanni, in ""Don Giovanni""", August 16, 2015,SERENADER, Sunday
AS IT WERE,"Russo of ""30-Down""", August 16, 2015,RENE, Sunday
AS IT WERE,"Morales of ""La Bamba""", August 16, 2015,ESAI, Sunday
AS IT WERE,Very cold, August 16, 2015,HEARTLESS, Sunday
AS IT WERE,Ones holding hands?, August 16, 2015,ARMS, Sunday
AS IT WERE,French act, August 16, 2015,FAIT, Sunday
AS IT WERE,"Comment before ""Be that way!""", August 16, 2015,FINE, Sunday
AS IT WERE,Stamping need, August 16, 2015,INKPAD, Sunday
AS IT WERE,Some campaign purchases, August 16, 2015,ADS, Sunday
AS IT WERE,D.C. ballplayer, August 16, 2015,NAT, Sunday
AS IT WERE,It's worth 100 smackers, August 16, 2015,CNOTE, Sunday
AS IT WERE,Patisserie buy, August 16, 2015,ECLAIR, Sunday
AS IT WERE,"Sunken, as eyes", August 16, 2015,DEEPSET, Sunday
AS IT WERE,Low voices, August 16, 2015,BASSI, Sunday
AS IT WERE,It may be lined with mailboxes: Abbr., August 16, 2015,RTE, Sunday
AS IT WERE,"Different rooms in a museum, maybe", August 16, 2015,ERAS, Sunday
AS IT WERE,*Smidgen, August 16, 2015,LITTLEBIT, Sunday
AS IT WERE,Cooker with a dial, August 16, 2015,GASGRILL, Sunday
AS IT WERE,Having no head, August 16, 2015,UNLED, Sunday
AS IT WERE,Luxury Hyundai, August 16, 2015,AZERA, Sunday
AS IT WERE,Gaping things, August 16, 2015,MAWS, Sunday
AS IT WERE,Relative of the Contour Plus, August 16, 2015,ATRA, Sunday
AS IT WERE,Poe poem, August 16, 2015,LENORE, Sunday
AS IT WERE,"Like ""Annabel Lee"" among all Poe poems", August 16, 2015,LAST, Sunday
AS IT WERE,See 89-Down, August 16, 2015,ATLAW, Sunday
AS IT WERE,Wielder of the hammer Mjlnir, August 16, 2015,THOR, Sunday
AS IT WERE,Lower chamber, August 16, 2015,HOUSE, Sunday
AS IT WERE,Some stadium noise, August 16, 2015,CHEERING, Sunday
AS IT WERE,"Slimming surgery, informally", August 16, 2015,LIPO, Sunday
AS IT WERE,River through Bristol, August 16, 2015,AVON, Sunday
AS IT WERE,"*Tom Seaver, e.g.", August 16, 2015,NEWYORKMET, Sunday
AS IT WERE,"At 3,000 feet above sea level, the highest provincial capital in Italy", August 16, 2015,ENNA, Sunday
AS IT WERE,___ cake (dim sum staple), August 16, 2015,TARO, Sunday
AS IT WERE,*Dr. Seuss' genre, August 16, 2015,KIDDIELIT, Sunday
AS IT WERE,Mysterious sighting, August 16, 2015,YETI, Sunday
AS IT WERE,*Challenge for a right-handed golfer, August 16, 2015,DOGLEGLEFT, Sunday
AS IT WERE,Newsman David, August 16, 2015,ENSOR, Sunday
AS IT WERE,Brings up, August 16, 2015,REARS, Sunday
AS IT WERE,"John McCain, for one", August 16, 2015,EXPOW, Sunday
AS IT WERE,Sports org. with the teams Sun and Sky, August 16, 2015,WNBA, Sunday
AS IT WERE,In the mail, August 16, 2015,SENT, Sunday
AS IT WERE,Wing, August 16, 2015,ELL, Sunday
AS IT WERE,Household brand name with a lowercase first letter, August 16, 2015,DCON, Sunday
AS IT WERE,Crib strip, August 16, 2015,SLAT, Sunday
AS IT WERE,Google Wallet alternative, August 16, 2015,APPLEPAY, Sunday
AS IT WERE,Kind of switch, August 16, 2015,ONOFF, Sunday
AS IT WERE,They hover over some icons, August 16, 2015,HALOS, Sunday
AS IT WERE,In the know, August 16, 2015,AWARE, Sunday
AS IT WERE,"Release to the public, informally", August 16, 2015,DROP, Sunday
AS IT WERE,Pad thai ingredient, August 16, 2015,EGG, Sunday
AS IT WERE,Coal locale, August 16, 2015,SEAM, Sunday
AS IT WERE,"Actress Diana nicknamed the ""Blonde Bombshell""", August 16, 2015,DORS, Sunday
AS IT WERE,Strong sideless wagon, August 16, 2015,DRAY, Sunday
AS IT WERE,*W.W. II propagandist, August 16, 2015,TOKYOROSE, Sunday
AS IT WERE,Suit to ___, August 16, 2015,ATEE, Sunday
AS IT WERE,Directive in some automated messages, August 16, 2015,PRESS, Sunday
AS IT WERE,Holy Land line, August 16, 2015,ELAL, Sunday
AS IT WERE,"With 27-Down, firm figure: Abbr.", August 16, 2015,ATTY, Sunday
AS IT WERE,"""Stop your nonsense!""", August 16, 2015,OHPLEASE, Sunday
AS IT WERE,"Funny-car fuel, informally", August 16, 2015,NITRO, Sunday
AS IT WERE,Danish king who conquered England, August 16, 2015,KNUT, Sunday
AS IT WERE,Boondocks, August 16, 2015,STICKS, Sunday
AS IT WERE,Catch in the North Atlantic, August 16, 2015,CODFISH, Sunday
AS IT WERE,Tough going, August 16, 2015,SLOG, Sunday
AS IT WERE,Al Jolson standard, August 16, 2015,SWANEE, Sunday
AS IT WERE,"""Aw, c'mon""", August 16, 2015,BEAPAL, Sunday
AS IT WERE,Songstress Eydie, August 16, 2015,GORME, Sunday
AS IT WERE,"""You're ___ One, Mr. Grinch""", August 16, 2015,AMEAN, Sunday
AS IT WERE,Kln coin, August 16, 2015,EURO, Sunday
AS IT WERE,"""Same here""", August 16, 2015,ASDOI, Sunday
AS IT WERE,"Stars, at the Forum", August 16, 2015,ASTRA, Sunday
AS IT WERE,Letter-shaped girder, August 16, 2015,HBAR, Sunday
AS IT WERE,Sounds of scolding, August 16, 2015,TUTS, Sunday
AS IT WERE,Put on board, August 16, 2015,LADE, Sunday
AS IT WERE,"Grieg's ""___ Death""", August 16, 2015,ASES, Sunday
AS IT WERE,Violins and violas: Abbr., August 16, 2015,STRS, Sunday
AS IT WERE,"U.S.'s largest labor union, in brief", August 16, 2015,NEA, Sunday
AS IT WERE,Oscar-nominated Joaquin Phoenix film, August 16, 2015,HER, Sunday
AS IT WERE,"""The Two Towers"" denizen", August 16, 2015,ENT, Sunday
 ,As expected, August 8, 2015,ACCORDINGTOPLAN, Saturday
 ,Game with an oxymoronic name, August 8, 2015,DOUBLESOLITAIRE, Saturday
 ,"Within a stone's throw, perhaps", August 8, 2015,ACROSSTHESTREET, Saturday
 ,Spread out on a table, August 8, 2015,PATE, Saturday
 ,Cookie or pumpkin, August 8, 2015,HON, Saturday
 ,Hot star, August 8, 2015,IDOL, Saturday
 ,Keeps busy, August 8, 2015,TIESUP, Saturday
 ,Become helpless?, August 8, 2015,GOSOLO, Saturday
 ,Nation's boundaries?, August 8, 2015,ENS, Saturday
 ,Dry, August 8, 2015,SAHARAN, Saturday
 ,"""Never ___""", August 8, 2015,WAS, Saturday
 ,"""The Shield"" fig.", August 8, 2015,DET, Saturday
 ,Light cotton fabric, August 8, 2015,ETAMINE, Saturday
 ,"Old Tetris runner, briefly", August 8, 2015,NES, Saturday
 ,Fashion show collection, August 8, 2015,DESIGNS, Saturday
 ,What factoring is a factor in: Abbr., August 8, 2015,ALG, Saturday
 ,Do some fancywork, August 8, 2015,CROCHET, Saturday
 ,"It's often preceded by ""&amp;"" in Fr.", August 8, 2015,CIE, Saturday
 ,"Cutting class, for short?", August 8, 2015,BIO, Saturday
 ,"O'Toole of TV's ""Smallville""", August 8, 2015,ANNETTE, Saturday
 ,"The Golden Eagles of the Summit League, in brief", August 8, 2015,ORU, Saturday
 ,Italian food court staple, August 8, 2015,SBARRO, Saturday
 ,Fire up, August 8, 2015,SPURON, Saturday
 ,Heraldic border, August 8, 2015,ORLE, Saturday
 ,Response to an overly personal comment, August 8, 2015,TMI, Saturday
 ,"Lower-class, to Brits", August 8, 2015,NONU, Saturday
 ,1976 novel featuring adventurer Dirk Pitt, August 8, 2015,RAISETHETITANIC, Saturday
 ,Get bad marks?, August 8, 2015,BREAKOUTINARASH, Saturday
 ,Some techies, August 8, 2015,SYSTEMSANALYSTS, Saturday
 ,Like many screenplays, August 8, 2015,ADAPTED, Saturday
 ,Ingredient in a Brompton cocktail, August 8, 2015,COCAINE, Saturday
 ,Maximally short, August 8, 2015,CURTEST, Saturday
 ,Woods in a pit, August 8, 2015,OBOES, Saturday
 ,"Creator of Jim Hawkins and Ben Gunn, briefly", August 8, 2015,RLS, Saturday
 ,Some Parisian?, August 8, 2015,DES, Saturday
 ,Neck: Abbr., August 8, 2015,ISTH, Saturday
 ,Big Apple neighborhood, August 8, 2015,NOHO, Saturday
 ,Secluded stream site, August 8, 2015,GLEN, Saturday
 ,"Sole word in the last chapter of ""Angela's Ashes""", August 8, 2015,TIS, Saturday
 ,He hit 35 in '34, August 8, 2015,OTT, Saturday
 ,"""Do not deny to him that you love me"" speaker, in literature", August 8, 2015,PARIS, Saturday
 ,Prepare for a time out?, August 8, 2015,LIEDOWN, Saturday
 ,Eye parts bordering on pupils, August 8, 2015,AREOLAE, Saturday
 ,What might be shown for a quarter, August 8, 2015,NETLOSS, Saturday
 ,"Any Olds, now", August 8, 2015,USEDCAR, Saturday
 ,Winningest coach in college football history, August 8, 2015,PATERNO, Saturday
 ,Plunge-diving seabirds, August 8, 2015,GANNETS, Saturday
 ,Simple in the extreme, August 8, 2015,ONESTEP, Saturday
 ,Sports, August 8, 2015,HASON, Saturday
 ,Garment worn partly under an alb, August 8, 2015,AMICE, Saturday
 ,"""Bingo!""", August 8, 2015,RIGHT, Saturday
 ,Doesn't merely listen to, August 8, 2015,ABSORBS, Saturday
 ,Where many spines are visible, August 8, 2015,LIBRARY, Saturday
 ,Players with saving accounts?, August 8, 2015,GOALIES, Saturday
 ,Heavenly rings, August 8, 2015,CORONAS, Saturday
 ,One who's full of surprises?, August 8, 2015,IRONIST, Saturday
 ,Ineffectual sorts, August 8, 2015,EUNUCHS, Saturday
 ,Convened anew, August 8, 2015,RESAT, Saturday
 ,"Involving a single element, as a math operation", August 8, 2015,UNARY, Saturday
 ,As follows, August 8, 2015,THUS, Saturday
 ,"Like the ""Scream"" horror films", August 8, 2015,META, Saturday
 ,Mail or phone follower, August 8, 2015,ITIN, Saturday
 ,Stretch (out), August 8, 2015,EKE, Saturday
 ,Waits on a CD, August 8, 2015,TOM, Saturday
 ,Concert closing?, August 8, 2015,INA, Saturday
 ,Chess champion of the early 1960s, August 8, 2015,TAL, Saturday
HELP WANTED,"Debate, with ""out""", August 9, 2015,HASH, Sunday
HELP WANTED,How some TV series are sold, August 9, 2015,ONDVD, Sunday
HELP WANTED,Use a witching rod, August 9, 2015,DOWSE, Sunday
HELP WANTED,"Travel with Sinbad, say", August 9, 2015,SAIL, Sunday
HELP WANTED,"""Come ___ me, all ye that labor ...""", August 9, 2015,UNTO, Sunday
HELP WANTED,Port of Puerto Rico, August 9, 2015,PONCE, Sunday
HELP WANTED,Tony-winning Andrew Lloyd Webber musical, August 9, 2015,EVITA, Sunday
HELP WANTED,Children's TV character who refers to himself in the third person, August 9, 2015,ELMO, Sunday
HELP WANTED,Need rural real estate investor to ..., August 9, 2015,BUYTHEFARM, Sunday
HELP WANTED,Need retail marketer to ..., August 9, 2015,FILLTHEGAP, Sunday
HELP WANTED,Where to begin, August 9, 2015,STEPONE, Sunday
HELP WANTED,Peaceful, August 9, 2015,SERENE, Sunday
HELP WANTED,Kind of oil, August 9, 2015,SESAME, Sunday
HELP WANTED,Projector unit, August 9, 2015,LUMEN, Sunday
HELP WANTED,"Characters in ""The Hobbit""", August 9, 2015,RUNES, Sunday
HELP WANTED,Militant grp. in a 1994 peace agreement, August 9, 2015,IRA, Sunday
HELP WANTED,Chrome alternative, August 9, 2015,SAFARI, Sunday
HELP WANTED,"Newspaper section, for short", August 9, 2015,OBITS, Sunday
HELP WANTED,See 44-Across, August 9, 2015,SNOWCAP, Sunday
HELP WANTED,What a 40-Across produces in the summer, August 9, 2015,MELT, Sunday
HELP WANTED,Need cocktail waitress to ..., August 9, 2015,CALLTHESHOTS, Sunday
HELP WANTED,Photocopier option: Abbr., August 9, 2015,LTR, Sunday
HELP WANTED,Constellation between Perseus and Pisces, August 9, 2015,ARIES, Sunday
HELP WANTED,Starting or ending point for a commuter: Abbr., August 9, 2015,STA, Sunday
HELP WANTED,Luxury rental, August 9, 2015,LIMO, Sunday
HELP WANTED,"Polo of ""Meet the Parents""", August 9, 2015,TERI, Sunday
HELP WANTED,Bit of sauce, August 9, 2015,LIP, Sunday
HELP WANTED,Need bakery assistant to ..., August 9, 2015,TAKETHECAKE, Sunday
HELP WANTED,Track runner, August 9, 2015,TRAIN, Sunday
HELP WANTED,"""Get lost!""", August 9, 2015,LETMEBE, Sunday
HELP WANTED,Vicious, August 9, 2015,SAVAGE, Sunday
HELP WANTED,Biblical mount that can be seen from three countries, August 9, 2015,ARARAT, Sunday
HELP WANTED,Stockpiles, August 9, 2015,HOARDS, Sunday
HELP WANTED,Be that as it may, August 9, 2015,YET, Sunday
HELP WANTED,Acting monarch, August 9, 2015,REGENT, Sunday
HELP WANTED,What a chair might provide, August 9, 2015,AGENDA, Sunday
HELP WANTED,Sudden twist, August 9, 2015,WRENCH, Sunday
HELP WANTED,Entered uninvited, August 9, 2015,CRASHED, Sunday
HELP WANTED,"Maguire of ""The Great Gatsby""", August 9, 2015,TOBEY, Sunday
HELP WANTED,Need cruise ship band to ..., August 9, 2015,ROCKTHEBOAT, Sunday
HELP WANTED,Prefix with -graph, August 9, 2015,EPI, Sunday
HELP WANTED,"Take orders, say", August 9, 2015,WAIT, Sunday
HELP WANTED,"Complain, complain, complain", August 9, 2015,CARP, Sunday
HELP WANTED,___ Aviv, August 9, 2015,TEL, Sunday
HELP WANTED,Something rolling in the dough?, August 9, 2015,YEAST, Sunday
HELP WANTED,Letters of interest, August 9, 2015,APR, Sunday
HELP WANTED,Need orchestra conductor to ..., August 9, 2015,FACETHEMUSIC, Sunday
HELP WANTED,___ gear, August 9, 2015,RIOT, Sunday
HELP WANTED,"Chianti, e.g.", August 9, 2015,REDWINE, Sunday
HELP WANTED,Stage of the Tour de France, August 9, 2015,ETAPE, Sunday
HELP WANTED,"Onetime ""Be all you can be"" sloganeer", August 9, 2015,USARMY, Sunday
HELP WANTED,Onetime, August 9, 2015,OLD, Sunday
HELP WANTED,"Benjamin of ""Law &amp; Order""", August 9, 2015,BRATT, Sunday
HELP WANTED,Diamond protectors, August 9, 2015,TARPS, Sunday
HELP WANTED,Crude house, August 9, 2015,SHANTY, Sunday
HELP WANTED,Go over again, August 9, 2015,REREAD, Sunday
HELP WANTED,They can leave scars, August 9, 2015,TRAUMAS, Sunday
HELP WANTED,Need blackjack dealer to ..., August 9, 2015,HITTHEDECK, Sunday
HELP WANTED,Need magician to ..., August 9, 2015,DOTHETRICK, Sunday
HELP WANTED,"Member of the 3,000-hit club, informally", August 9, 2015,AROD, Sunday
HELP WANTED,"P. C. Wren's ""Beau ___""", August 9, 2015,GESTE, Sunday
HELP WANTED,Classical Greek theater, August 9, 2015,ODEON, Sunday
HELP WANTED,Like certain educational publishing, August 9, 2015,ELHI, Sunday
HELP WANTED,Musical pitch?, August 9, 2015,DEMO, Sunday
HELP WANTED,Board, August 9, 2015,GETON, Sunday
HELP WANTED,Homage with humor, August 9, 2015,ROAST, Sunday
HELP WANTED,Flow slowly, August 9, 2015,SEEP, Sunday
HELP WANTED,O'Hare and Dallas/Fort Worth, August 9, 2015,HUBS, Sunday
HELP WANTED,"""What are you, some kind of ___?""", August 9, 2015,ANUT, Sunday
HELP WANTED,Bad eye sight, August 9, 2015,STYE, Sunday
HELP WANTED,Tabletop cooker, August 9, 2015,HOTPLATE, Sunday
HELP WANTED,Budding comic's opportunity, August 9, 2015,OPENMIC, Sunday
HELP WANTED,"Free, as a bank account", August 9, 2015,NOFEE, Sunday
HELP WANTED,Part of a forensic database, August 9, 2015,DNA, Sunday
HELP WANTED,Obsolescent tape holders, August 9, 2015,VCRS, Sunday
HELP WANTED,Mark off?, August 9, 2015,DEMERIT, Sunday
HELP WANTED,One side in football, August 9, 2015,DEFENSE, Sunday
HELP WANTED,Like ones welcomed to the fold?, August 9, 2015,OVINE, Sunday
HELP WANTED,Foxiness, August 9, 2015,WILES, Sunday
HELP WANTED,"The Rams, on scoreboards", August 9, 2015,STL, Sunday
HELP WANTED,Erodes, August 9, 2015,EATSINTO, Sunday
HELP WANTED,It takes two to do this, August 9, 2015,SEESAW, Sunday
HELP WANTED,Bit of marine life, August 9, 2015,ALGA, Sunday
HELP WANTED,Man of Allah, August 9, 2015,IMAM, Sunday
HELP WANTED,Less than a full run, August 9, 2015,LOPE, Sunday
HELP WANTED,"The ""xx"" of xx:yy", August 9, 2015,HOUR, Sunday
HELP WANTED,___ welcome, August 9, 2015,HEROS, Sunday
HELP WANTED,First name on the Supreme Court, August 9, 2015,RUTH, Sunday
HELP WANTED,"""Warrior"" actor Nick", August 9, 2015,NOLTE, Sunday
HELP WANTED,Lowercase, August 9, 2015,SMALL, Sunday
HELP WANTED,Cliffside home, August 9, 2015,AERIE, Sunday
HELP WANTED,Need stunt pilot to ..., August 9, 2015,FLIPTHEBIRD, Sunday
HELP WANTED,Calf cries, August 9, 2015,BLATS, Sunday
HELP WANTED,Body opening?, August 9, 2015,SOME, Sunday
HELP WANTED,Need control tower operator to ..., August 9, 2015,CLEARTHEAIR, Sunday
HELP WANTED,Parts of Roman homes, August 9, 2015,ATRIA, Sunday
HELP WANTED,Part of a forensic database, August 9, 2015,PRINT, Sunday
HELP WANTED,Pumped, August 9, 2015,ASKED, Sunday
HELP WANTED,Coal-mining waste, August 9, 2015,SLAG, Sunday
HELP WANTED,One who walks on the wild side?, August 9, 2015,HIKER, Sunday
HELP WANTED,"""Easy there""", August 9, 2015,STEADY, Sunday
HELP WANTED,"Part of L.G.B.T., informally", August 9, 2015,TRANS, Sunday
HELP WANTED,Magical start?, August 9, 2015,ABRA, Sunday
HELP WANTED,"Actress Salma of ""Grown Ups""", August 9, 2015,HAYEK, Sunday
HELP WANTED,"Wedding or concert, e.g.", August 9, 2015,EVENT, Sunday
HELP WANTED,Overhear, August 9, 2015,CATCH, Sunday
HELP WANTED,Accord, August 9, 2015,TREATY, Sunday
HELP WANTED,Pioneer in Impressionism, August 9, 2015,MONET, Sunday
HELP WANTED,Indian tourist mecca, August 9, 2015,AGRA, Sunday
HELP WANTED,Promised, August 9, 2015,SWORE, Sunday
HELP WANTED,Source of a gut reaction?, August 9, 2015,ECOLI, Sunday
HELP WANTED,"Like feudal states, often", August 9, 2015,ATWAR, Sunday
HELP WANTED,Freak out, August 9, 2015,GOAPE, Sunday
HELP WANTED,"Tkt. stub, e.g.", August 9, 2015,RCPT, Sunday
HELP WANTED,"Highly emotional, in dated lingo", August 9, 2015,HETUP, Sunday
HELP WANTED,___ salts, August 9, 2015,EPSOM, Sunday
HELP WANTED,"Jingle, e.g.", August 9, 2015,DITTY, Sunday
HELP WANTED,Campaign, August 9, 2015,RACE, Sunday
HELP WANTED,Under attack, August 9, 2015,BESET, Sunday
HELP WANTED,Easter treat, August 9, 2015,CANDYEGG, Sunday
HELP WANTED,Marks taken off?, August 9, 2015,ERASURES, Sunday
HELP WANTED,Muck, August 9, 2015,FILTH, Sunday
HELP WANTED,Listen, August 9, 2015,HEARKEN, Sunday
HELP WANTED,Suffix with cigar, August 9, 2015,ETTE, Sunday
HELP WANTED,Bull run target, August 9, 2015,MATADOR, Sunday
HELP WANTED,It's up in the air, August 9, 2015,CURRENT, Sunday
HELP WANTED,Is unsatisfactory, August 9, 2015,WONTDO, Sunday
HELP WANTED,Lovers' row, August 9, 2015,SPAT, Sunday
HELP WANTED,Port in western France, August 9, 2015,BREST, Sunday
HELP WANTED,Page opposite verso, August 9, 2015,RECTO, Sunday
HELP WANTED,D'Artagnan mentor, August 9, 2015,ATHOS, Sunday
HELP WANTED,Deep-bodied herring, August 9, 2015,SHAD, Sunday
HELP WANTED,Fill a position, August 9, 2015,HIRE, Sunday
HELP WANTED,"Half of a two-volume encyclopedia, say", August 9, 2015,ATOM, Sunday
