"timestamp","full_sq","life_sq","floor","max_floor","material","build_year","num_room","kitch_sq","state","product_type","sub_area","kremlin_km"
"242","2015-07-17",52.21,46.19,11,17,1,2016,2,9.8,1,"OwnerOccupier","Poselenie Filimonkovskoe",27.76988468
"243","2015-07-17",61.09,38,15,24,6,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"244","2015-07-17",39.6,20.5,10,12,1,1997,1,10.4,2,"Investment","Butyrskoe",8.562357558
"245","2015-07-17",77.8,39.3,14,27,6,2011,2,14,1,"Investment","Horoshevo-Mnevniki",10.24417318
"246","2015-07-18",96.5,96.5,23,23,4,2015,3,10,1,"OwnerOccupier","Krylatskoe",15.0846942
"247","2015-07-18",48.7,31.7,11,12,5,1966,2,8.7,2,"Investment","Preobrazhenskoe",8.481575236
"248","2015-07-18",15.9,15.9,5,5,2,1957,1,8.9,2,"Investment","Donskoe",4.429746495
"249","2015-07-18",79.2,39,16,20,1,2015,3,10,1,"OwnerOccupier","Krjukovo",35.41637616
"250","2015-07-20",69.3,27.1,9,15,6,2017,2,17.96,1,"OwnerOccupier","Poselenie Sosenskoe",21.06347842
"251","2015-07-20",71.79,59.38,6,18,4,2016,3,12.4,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"252","2015-07-20",46.4,17.4,13,24,1,2004,1,8.9,3,"Investment","Ljublino",13.16377004
"253","2015-07-20",77.5,46,9,17,1,1985,3,10.1,2,"Investment","Juzhnoe Tushino",15.45763295
"254","2015-07-20",56.08,41.7,17,17,4,2016,2,10.6,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"255","2015-07-20",74.61,50.22,3,16,1,2015,2,10,1,"OwnerOccupier","Sviblovo",11.0178752
"256","2015-07-20",67.12,67.12,1,3,1,2015,3,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"257","2015-07-20",38.3,19.2,9,17,1,1987,1,8.5,3,"Investment","Chertanovo Severnoe",13.58591652
"258","2015-07-20",64,56,8,17,4,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"259","2015-07-20",35,20.1,2,5,1,1962,1,5.3,2,"Investment","Nizhegorodskoe",6.50381315
"260","2015-07-20",76.8,44.2,14,16,1,1979,3,10.3,2,"Investment","Juzhnoe Medvedkovo",13.18615835
"261","2015-07-20",37.23,40.54,12,18,4,2017,1,10,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"262","2015-07-20",57.69,57.69,2,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"263","2015-07-20",65.4,38.8,2,4,1,2015,3,9.3,1,"OwnerOccupier","Tverskoe",0.072896553
"264","2015-07-20",38.9,19,5,17,1,1989,1,8.4,3,"Investment","Savelovskoe",5.989905509
"265","2015-07-20",36.7,14.7,1,12,2,1981,1,10.9,2,"Investment","Nagatinskij Zaton",7.942566112
"266","2015-07-21",67.12,67.12,3,3,1,2016,3,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",55.99834195
"267","2015-07-21",61.5,59.1,6,22,1,2015,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",22.32714056
"268","2015-07-21",76.65,50.22,3,16,1,2015,2,10,1,"OwnerOccupier","Krylatskoe",15.0846942
"269","2015-07-21",38.5,38.5,3,17,4,1988,1,8,1,"OwnerOccupier","Solncevo",16.95715522
"270","2015-07-21",38.8,38.8,14,17,4,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",22.2224338
"271","2015-07-21",65.65,40.51,7,25,1,2015,2,10,1,"OwnerOccupier","Mitino",18.7528432
"272","2015-07-21",59,39,9,9,1,1974,3,6.1,2,"Investment","Pechatniki",9.683356154
"273","2015-07-21",57.69,57.69,6,17,1,2015,2,10.3,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"274","2015-07-21",64.4,46.3,7,7,2,1932,4,4.4,3,"Investment","Hamovniki",2.053882418
"275","2015-07-21",109.1,66.4,6,17,1,2015,3,15.9,1,"OwnerOccupier","Levoberezhnoe",15.48281443
"276","2015-07-21",33.1,16.7,3,5,2,1960,1,6.1,2,"Investment","Marfino",7.636543851
"277","2015-07-22",59.32,59.32,9,9,1,2015,2,10,1,"OwnerOccupier","Poselenie Sosenskoe",22.56765524
"278","2015-07-22",45.9,19.1,6,25,1,2011,1,12.2,3,"Investment","Poselenie Moskovskij",23.14656327
"279","2015-07-22",51.95,51.95,20,21,6,2016,1,11.3,1,"OwnerOccupier","Krylatskoe",15.0846942
"280","2015-07-22",64.67,64.67,3,17,4,2015,2,10,1,"OwnerOccupier","Sviblovo",10.51446841
"281","2015-07-22",35.9,19.9,5,12,5,1965,1,10.1,2,"Investment","Horoshevo-Mnevniki",10.29578836
"282","2015-07-22",73.95,69.4,3,17,1,2016,3,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"283","2015-07-22",90.9,67.12,1,1,1,2015,3,10,1,"OwnerOccupier","Tverskoe",0.072896553
"284","2015-07-22",41.2,20.8,7,14,1,1985,1,8.6,2,"Investment","Brateevo",14.96097438
"285","2015-07-22",53,34.9,1,8,2,1958,3,6.4,3,"Investment","Gagarinskoe",6.0794303
"286","2015-07-22",41.7,26.8,3,5,1,1967,2,6,3,"Investment","Severnoe Tushino",16.94136906
"287","2015-07-22",73.95,73.95,3,3,1,2016,2,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"288","2015-07-22",56.1,35.8,5,9,5,1970,3,6.4,2,"Investment","Obruchevskoe",10.65786319
"289","2015-07-22",73.6,60.7,10,17,1,2016,2,11,1,"OwnerOccupier","Poselenie Sosenskoe",20.34154585
"290","2015-07-23",59.1,59.1,21,25,4,2015,2,10,1,"OwnerOccupier","Nagornoe",8.626075639
"291","2015-07-23",69.3,69.3,9,9,4,2017,2,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"292","2015-07-23",33.9,14.7,6,12,1,1999,1,10.7,3,"Investment","Juzhnoe Butovo",22.22217232
"293","2015-07-23",52.33,38.5,7,9,4,2016,1,10,1,"OwnerOccupier","Poselenie Pervomajskoe",37.39881404
"294","2015-07-23",60.5,34,6,17,1,1983,2,10.1,2,"Investment","Cheremushki",10.19589883
"295","2015-07-23",31.2,17.5,5,5,5,1961,1,5.9,2,"Investment","Preobrazhenskoe",9.002121142
"296","2015-07-23",53.2,29.2,10,14,1,2003,2,8.6,3,"Investment","Juzhnoe Butovo",23.84340146
"297","2015-07-23",69.3,46.77,14,15,6,2015,2,10.2,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"298","2015-07-23",31.5,31.5,1,15,4,2016,1,10,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"299","2015-07-23",59.1,34,16,18,1,1998,2,10.2,3,"Investment","Mar'ino",13.65799623
"300","2015-07-23",84.6,64,9,17,1,2016,3,10,1,"OwnerOccupier","Solncevo",16.95715522
"301","2015-07-23",51.7,51,7,17,4,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"302","2015-07-24",64.5,30.5,24,24,1,2004,2,11,2,"Investment","Fili Davydkovo",9.30279009
"303","2015-07-24",37.7,19,14,16,5,1987,1,9.8,2,"Investment","Altuf'evskoe",14.03689102
"304","2015-07-24",69.3,38.78,12,17,1,2015,2,12.8,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"305","2015-07-24",59.8,43.1,10,12,1,1970,3,5.9,3,"Investment","Pokrovskoe Streshnevo",12.98368443
"306","2015-07-24",45.3,27.5,12,12,1,1971,2,6.4,3,"Investment","Chertanovo Juzhnoe",16.81546801
"307","2015-07-24",47.7,29.9,5,9,1,1973,2,7.3,2,"Investment","Nagatinskij Zaton",8.215013039
"308","2015-07-24",37.26,57.16,9,17,4,2016,1,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"309","2015-07-24",54,32.1,10,17,1,1996,2,9.2,3,"Investment","Vnukovo",27.07895254
"310","2015-07-24",57,46.8,13,17,1,2016,2,10.1,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"311","2015-07-24",36.5,62.1,5,17,1,2017,1,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"312","2015-07-24",35.2,19.5,6,12,1,1967,1,9.8,2,"Investment","Zapadnoe Degunino",13.03466354
"313","2015-07-24",39.2,39.2,5,17,1,2016,1,9.1,1,"OwnerOccupier","Solncevo",16.95715522
"314","2015-07-24",63.4,63.4,15,17,1,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"315","2015-07-25",58,58,10,10,1,2016,2,11,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"316","2015-07-25",54.2,32.2,4,17,1,1989,2,9.2,3,"Investment","Novo-Peredelkino",20.25287815
"317","2015-07-25",41.9,25.5,2,5,2,1963,2,5.8,2,"Investment","Ajeroport",8.24003437
"318","2015-07-25",61.9,55,13,18,4,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"319","2015-07-25",37.88,40.54,12,18,4,2017,1,10,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"320","2015-07-27",67.67,38.78,21,22,1,2016,1,10.3,1,"OwnerOccupier","Filevskij Park",6.756765917
"321","2015-07-27",73.6,35.8,6,22,4,2009,2,15.6,1,"Investment","Horoshevskoe",5.492420647
"322","2015-07-27",58.4,31.8,9,27,4,2000,2,9.5,2,"Investment","Prospekt Vernadskogo",11.33632547
"323","2015-07-27",94,61.7,5,12,1,2001,4,10.1,2,"Investment","Juzhnoe Butovo",22.71535183
"324","2015-07-27",78.1,78.1,21,21,1,2015,3,10.3,1,"OwnerOccupier","Nagornoe",8.626075639
"325","2015-07-27",37.4,19.23,3,4,6,2016,1,9.8,1,"OwnerOccupier","Poselenie Filimonkovskoe",28.73814133
"326","2015-07-27",68.7,34.4,3,16,1,1973,2,9.7,2,"Investment","Ochakovo-Matveevskoe",10.26191173
"327","2015-07-27",85.5,58,3,8,2,1963,4,9.3,4,"Investment","Timirjazevskoe",6.631895382
"328","2015-07-27",64,64,4,17,1,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"329","2015-07-27",86.2,45.3,16,22,6,2006,5,12.9,4,"Investment","Gagarinskoe",6.368069349
"330","2015-07-27",28.05,28.05,4,17,1,2017,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",26.33803491
"331","2015-07-27",32.24,15.45,17,17,4,2017,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"332","2015-07-27",66.4,35.5,9,10,2,1955,2,7.9,2,"Investment","Dorogomilovo",3.629868072
"333","2015-07-27",37.23,39.3,15,18,4,2017,1,9.8,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"334","2015-07-27",46.7,29.3,5,9,1,1971,2,6,2,"Investment","Veshnjaki",12.42223946
"335","2015-07-27",53.3,53.3,20,22,1,2015,1,10,1,"OwnerOccupier","Nagornoe",8.315961321
"336","2015-07-27",54.09,54.09,10,17,1,2015,2,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"337","2015-07-27",75.6,43.8,3,17,1,1983,3,10.2,2,"Investment","Otradnoe",11.63407805
"338","2015-07-27",42.9,42.9,6,12,4,2017,1,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.52526418
"339","2015-07-27",38.9,24.2,7,12,5,1969,1,5.9,2,"Investment","Gol'janovo",13.36119738
"340","2015-07-27",33.5,20.8,1,9,2,1971,2,5.7,2,"Investment","Golovinskoe",13.36407162
"341","2015-07-28",40.08,40.68,1,4,6,2015,1,8.8,1,"OwnerOccupier","Poselenie Filimonkovskoe",27.00081593
"342","2015-07-28",38.1,19,9,17,1,2013,1,6.9,3,"Investment","Nekrasovka",20.22917049
"343","2015-07-28",65.6,45.5,1,9,1,1979,3,6,3,"Investment","Jasenevo",15.42302711
"344","2015-07-28",34.8,51.2,1,3,1,2015,1,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"345","2015-07-28",51.3,31,17,17,1,1987,2,8.5,2,"Investment","Chertanovo Severnoe",13.54283834
"346","2015-07-28",61.4,23.6,15,25,6,2014,1,17.1,1,"Investment","Mitino",18.20669035
"347","2015-07-28",44.1,28.1,2,9,1,1973,2,5.8,3,"Investment","Birjulevo Zapadnoe",18.08775442
"348","2015-07-28",105.5,57,14,17,4,2001,3,16.7,4,"Investment","Rostokino",8.761596138
"349","2015-07-28",45.5,27.3,7,14,5,1973,2,5.8,2,"Investment","Donskoe",4.549846342
"350","2015-07-28",41.4,37.7,23,24,1,2015,1,10.1,1,"OwnerOccupier","Golovinskoe",12.27286654
"351","2015-07-28",37,20,12,17,4,2016,1,10,1,"OwnerOccupier","Poselenie Sosenskoe",19.52527113
"352","2015-07-28",54.05,54.05,6,15,4,2017,2,10,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"353","2015-07-28",60.4,33.4,10,16,1,1998,2,11.8,2,"Investment","Fili Davydkovo",8.61868958
"354","2015-07-28",60.2,50.22,3,16,1,2015,2,10,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"355","2015-07-28",39.1,20.8,2,14,1,1989,1,8.6,3,"Investment","Mar'ino",13.18719744
"356","2015-07-28",45.5,28.9,2,5,1,1964,2,5.4,2,"Investment","Rjazanskij",10.34991862
"357","2015-07-28",62.54,58.19,2,25,6,2015,2,9,1,"OwnerOccupier","Mitino",18.7528432
"358","2015-07-28",33.2,43.2,7,17,1,2016,1,8.36,1,"OwnerOccupier","Sviblovo",10.51446841
"359","2015-07-29",40.3,20.7,12,14,1,2001,1,8.5,3,"Investment","Juzhnoe Butovo",22.87982875
"360","2015-07-29",39.2,21,1,14,1,1976,1,8.8,2,"Investment","Orehovo-Borisovo Severnoe",15.09815161
"361","2015-07-29",42.5,31.1,6,16,1,2015,1,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"362","2015-07-29",57.3,32.1,10,14,1,1978,2,10.1,2,"Investment","Beskudnikovskoe",11.61326164
"363","2015-07-29",71.9,68,12,12,6,2017,2,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.52526418
"364","2015-07-29",46.2,46.2,1,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Moskovskij",15.75024402
"365","2015-07-29",30.4,18.4,5,5,2,1965,1,5.6,3,"Investment","Perovo",9.140378014
"366","2015-07-29",33.1,21.7,4,9,5,1962,1,5.4,3,"Investment","Cheremushki",8.802736427
"367","2015-07-29",79.3,46.2,22,22,1,1994,3,10.3,2,"Investment","Mitino",20.01032646
"368","2015-07-29",55.4,31.6,14,14,2,1973,2,8.7,2,"Investment","Akademicheskoe",6.657445741
"369","2015-07-29",41.5,20.8,11,12,1,1990,1,8.6,3,"Investment","Pokrovskoe Streshnevo",12.79902725
"370","2015-07-29",32.1,19.9,6,9,2,1969,1,6.7,3,"Investment","Mozhajskoe",11.28631435
"371","2015-07-29",90.9,38.8,2,2,1,2015,3,10,1,"OwnerOccupier","Tverskoe",0.072896553
"372","2015-07-29",64.3,42,7,9,2,1973,3,7.9,2,"Investment","Izmajlovo",10.29879462
"373","2015-07-29",39.2,39.2,11,17,1,2015,1,8.6,1,"OwnerOccupier","Solncevo",16.95715522
"374","2015-07-30",45.3,29.6,3,9,1,1971,2,6.1,3,"Investment","Veshnjaki",13.31004353
"375","2015-07-30",79.2,64,14,17,1,2016,3,10.6,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"376","2015-07-30",41.7,18.6,4,12,1,2016,1,10,1,"OwnerOccupier","Poselenie Voskresenskoe",25.59597356
"377","2015-07-30",41.1,41.1,2,17,1,2015,1,8.6,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"378","2015-07-30",49.15,65.26,6,17,1,2016,2,9.6,1,"OwnerOccupier","Poselenie Vnukovskoe",25.53803968
"379","2015-07-30",79.3,44.8,8,17,1,2013,3,12.8,2,"Investment","Nekrasovka",19.8494535
"380","2015-07-30",31.4,42.3,16,17,1,2015,2,9.4,1,"OwnerOccupier","Poselenie Sosenskoe",20.41717739
"381","2015-07-30",38.6,19,8,17,1,2006,1,7.4,3,"Investment","Beskudnikovskoe",11.68456693
"382","2015-07-30",48.19,34.8,4,16,1,2017,1,10,1,"OwnerOccupier","Sviblovo",11.0178752
"383","2015-07-30",50.8,30.4,4,17,1,2003,2,9.6,3,"Investment","Nagornoe",11.00633454
"384","2015-07-30",26.53,17.81,12,24,6,2015,1,8,1,"OwnerOccupier","Poselenie Filimonkovskoe",28.73814133
"385","2015-07-31",40,40,8,17,1,2016,1,10,1,"OwnerOccupier","Solncevo",16.95715522
"386","2015-07-31",66.4,46.8,3,17,1,2015,2,9.2,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"387","2015-07-31",37.4,19.1,13,16,1,1979,1,8.2,2,"Investment","Lianozovo",15.92275938
"388","2015-07-31",47.39,31.1,8,10,4,2016,1,9,1,"OwnerOccupier","Filevskij Park",6.514713376
"389","2015-07-31",42.1,25.7,4,5,2,1960,2,5.5,3,"Investment","Lefortovo",5.945488754
"390","2015-07-31",49,49,8,8,1,2017,3,10,1,"OwnerOccupier","Tverskoe",0.072896553
"391","2015-07-31",45.5,30.4,3,5,1,1962,2,5.4,2,"Investment","Kuz'minki",10.33758343
"392","2015-07-31",58.14,46.2,10,17,4,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.928470233
"393","2015-07-31",84.1,52.3,10,17,1,2016,1,11,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"394","2015-07-31",32.1,17.3,9,9,5,1973,1,7.5,3,"Investment","Nagatinskij Zaton",8.087044842
"395","2015-07-31",52.7,34.3,5,9,1,1979,3,6.1,3,"Investment","Strogino",15.54323659
"396","2015-07-31",35.3,19.8,9,9,1,1973,1,6.5,2,"Investment","Juzhnoe Tushino",15.77303306
"397","2015-08-01",50.3,32.5,2,5,1,1960,3,5.9,2,"Investment","Nizhegorodskoe",8.101316785
"398","2015-08-01",53,32.5,2,5,2,1958,2,7.3,1,"Investment","Shhukino",8.681346425
"399","2015-08-01",46.19,46.8,10,14,1,2015,2,10.8,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"400","2015-08-01",35.15,39.2,9,9,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"401","2015-08-01",38.4,20,21,22,1,1998,1,10.1,2,"Investment","Solncevo",16.87418193
"402","2015-08-01",37.6,19,9,17,1,1986,1,8.4,3,"Investment","Kon'kovo",14.66228292
"403","2015-08-01",39.2,39.2,9,17,1,2016,1,8.5,1,"OwnerOccupier","Poselenie Vnukovskoe",22.32714056
"404","2015-08-01",57.2,35.6,12,12,2,1957,2,9.7,2,"Investment","Danilovskoe",5.199528505
"405","2015-08-03",57.69,62.1,5,17,1,2016,2,9.6,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"406","2015-08-03",83,64,16,17,1,2016,3,10.2,1,"OwnerOccupier","Izmajlovo",8.22065906
"407","2015-08-03",64,64,6,17,1,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"408","2015-08-03",34.8,51.2,1,3,1,2015,1,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"409","2015-08-03",66.3,46.3,5,17,1,2016,1,9.6,1,"OwnerOccupier","Jasenevo",16.26974103
"410","2015-08-03",17.2,13.1,4,5,2,1962,1,5.8,2,"Investment","Izmajlovo",11.75172657
"411","2015-08-03",57.69,64,13,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"412","2015-08-03",38.5,19,13,17,1,2006,1,7.4,3,"Investment","Solncevo",16.98983788
"413","2015-08-03",89.5,89.5,9,9,4,2017,3,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"414","2015-08-03",46.1,29.4,4,9,1,1972,2,6,2,"Investment","Veshnjaki",13.27394346
"415","2015-08-03",39.2,39.2,9,17,1,2016,1,8.5,1,"OwnerOccupier","Tverskoe",0.072896553
"416","2015-08-03",39.6,19.8,7,14,5,1972,1,9.9,3,"Investment","Altuf'evskoe",13.70880208
"417","2015-08-03",58.1,37.7,8,9,1,1967,3,5.9,2,"Investment","Gol'janovo",13.20271041
"418","2015-08-03",52.33,41.4,3,6,4,2016,1,10,1,"OwnerOccupier","Poselenie Pervomajskoe",37.39881404
"419","2015-08-03",52.33,44.41,8,9,1,2016,1,10,1,"OwnerOccupier","Poselenie Pervomajskoe",37.39881404
"420","2015-08-03",39.2,40,13,17,1,2016,1,8.36,1,"OwnerOccupier","Solncevo",16.95715522
"421","2015-08-03",44.5,28.5,10,12,5,1972,2,7.2,2,"Investment","Birjulevo Vostochnoe",17.80684881
"422","2015-08-04",41.82,38.28,21,25,1,2016,1,10.1,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"423","2015-08-04",37.9,17,3,10,1,2015,1,10,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.51527856
"424","2015-08-04",59.3,42.2,9,9,1,1974,3,5.8,3,"Investment","Bibirevo",14.75226304
"425","2015-08-04",43.34,38.8,17,25,1,2016,1,10,1,"OwnerOccupier","Mitino",18.7528432
"426","2015-08-04",35.69,53.73,2,18,4,2017,1,10,1,"OwnerOccupier","Nagatinskij Zaton",9.009338879
"427","2015-08-04",27.86,27.86,14,17,4,2017,1,8,2,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"428","2015-08-04",41.5,20.8,7,12,1,1982,1,8.5,2,"Investment","Juzhnoe Tushino",14.82769549
"429","2015-08-04",34.8,34.8,2,3,4,2015,1,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"430","2015-08-04",36.9,36.9,6,17,6,2017,1,10,1,"OwnerOccupier","Horoshevo-Mnevniki",8.158155869
"431","2015-08-04",54.1,32.2,13,17,1,1996,2,9,2,"Investment","Jasenevo",17.77478667
"432","2015-08-04",57.97,62.1,8,17,1,2016,2,10.8,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"433","2015-08-04",54.1,22.7,3,25,1,2008,1,14.2,2,"Investment","Solncevo",16.5948551
"434","2015-08-04",69.7,45.9,22,26,4,2008,2,11.3,3,"Investment","Shhukino",11.74097125
"435","2015-08-04",41.7,18.6,2,10,1,2015,1,10,1,"OwnerOccupier","Poselenie Voskresenskoe",26.96046256
"436","2015-08-04",85.2,51.76,16,17,1,2017,3,10.1,1,"OwnerOccupier","Sviblovo",11.0178752
"437","2015-08-04",77.7,77.7,5,17,1,2016,3,12,1,"OwnerOccupier","Nekrasovka",19.9766576
"438","2015-08-04",43.6,20,9,10,1,2008,1,8.4,2,"Investment","Juzhnoe Butovo",27.0456314
"439","2015-08-04",39,19,8,17,1,1994,1,8.5,2,"Investment","Mitino",18.79237437
"440","2015-08-04",73.1,23.6,2,8,4,2008,1,15.7,1,"Investment","Hamovniki",2.35206803
"441","2015-08-04",36.8,18.9,10,16,5,1975,1,9.7,2,"Investment","Sokolinaja Gora",8.389892555
"442","2015-08-04",46.5,30.8,3,5,1,1963,2,5.6,2,"Investment","Jakimanka",2.223068958
"443","2015-08-05",58.78,46.19,4,13,1,2016,2,9.1,1,"OwnerOccupier","Poselenie Vnukovskoe",25.53803968
"444","2015-08-05",44.2,29.4,5,9,2,1965,2,5.4,2,"Investment","Donskoe",3.932916157
"445","2015-08-05",37.7,19.1,11,17,1,2002,1,7,3,"Investment","Mitino",18.37397054
"446","2015-08-05",73.95,64,3,3,1,2015,3,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"447","2015-08-05",40.9,20.9,6,9,1,2004,1,8.3,2,"Investment","Kosino-Uhtomskoe",17.71299087
"448","2015-08-05",45.5,41.84,3,3,1,2015,1,8.6,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"449","2015-08-05",43.2,26.8,3,5,2,1964,2,5.6,2,"Investment","Juzhnoe Tushino",15.86706603
"450","2015-08-05",30.31,40,4,17,6,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"451","2015-08-05",60.2,52.45,2,3,6,2015,2,8,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"452","2015-08-05",87.8,54,6,7,2,1937,3,10.1,3,"Investment","Juzhnoportovoe",4.855785331
"453","2015-08-05",39.6,17,19,19,1,2013,1,10.3,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.51527856
"454","2015-08-05",56.8,40.6,9,9,1,1968,3,5.9,3,"Investment","Novogireevo",11.76789158
"455","2015-08-05",33.6,17.1,7,12,5,1973,1,7.9,2,"Investment","Jaroslavskoe",14.87049524
"456","2015-08-05",60.2,52.45,2,2,6,2016,2,9.3,1,"OwnerOccupier","Zapadnoe Degunino",15.86904434
"457","2015-08-05",75.4,45,2,17,1,1983,3,9.4,2,"Investment","Otradnoe",12.02614664
"458","2015-08-05",57.8,43.59,2,3,1,2015,2,9.3,1,"OwnerOccupier","Nagornoe",8.672832386
"459","2015-08-05",29.9,17.7,3,9,2,1971,1,5.9,2,"Investment","Preobrazhenskoe",8.531280814
"460","2015-08-05",35.1,16.8,19,25,4,2012,1,9.8,1,"Investment","Juzhnoe Butovo",24.4888556
"461","2015-08-05",83.5,39.2,6,10,4,2004,2,12.2,3,"Investment","Kurkino",21.32932674
"462","2015-08-05",43.06,40.1,6,25,1,2016,1,10,1,"OwnerOccupier","Mitino",18.7528432
"463","2015-08-05",37.23,40,6,18,4,2017,1,10,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"464","2015-08-05",82.6,82.6,9,20,1,2016,3,10.1,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"465","2015-08-05",39.2,37.8,7,19,1,2016,1,10,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"466","2015-08-06",123,39.49,12,15,6,2016,3,10.1,1,"OwnerOccupier","Poselenie Sosenskoe",20.34154585
"467","2015-08-06",39.59,39.3,3,18,1,2015,1,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"468","2015-08-06",45.9,27.7,9,12,1,1974,2,6.3,2,"Investment","Teplyj Stan",15.77378295
"469","2015-08-06",32.24,15.45,9,12,6,2015,1,8,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"470","2015-08-06",73.54,54.2,8,12,1,2015,2,10.8,1,"OwnerOccupier","Poselenie Filimonkovskoe",26.09730228
"471","2015-08-06",54.09,62.1,11,17,1,2016,2,9.8,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"472","2015-08-06",38.5,19.1,4,17,1,2008,1,7.4,3,"Investment","Poselenie Moskovskij",23.15044023
"473","2015-08-06",87.7,50.1,20,20,1,2007,3,10.4,2,"Investment","Nagatinskij Zaton",7.800626778
"474","2015-08-06",40.21,43.59,2,9,1,2015,1,8,1,"OwnerOccupier","Sviblovo",10.51446841
"475","2015-08-06",55.2,30.3,3,12,1,2002,2,11.9,3,"Investment","Juzhnoe Butovo",22.12360239
"476","2015-08-06",51.7,51.7,5,17,6,2015,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",22.2224338
"477","2015-08-06",46.9,29.2,8,9,1,1972,2,6,2,"Investment","Beskudnikovskoe",13.77185429
"478","2015-08-06",98.7,53.7,19,21,1,2015,3,10,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.15522847
"479","2015-08-06",79.2,64,14,17,1,2016,3,10.1,1,"OwnerOccupier","Solncevo",16.95715522
"480","2015-08-07",52.3,30.7,7,10,1,1988,2,8.3,3,"Investment","Akademicheskoe",7.61746182
"481","2015-08-07",51.4,52.3,15,17,1,2015,2,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"482","2015-08-07",35.9,19.8,8,12,5,1969,1,9.8,2,"Investment","Kotlovka",7.124013968
