price_doc,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
5220000,11/3/11,43,29,1,17,1,2014,1,7,2,Investment,Nagornoe,8.927901339
4650000,11/5/11,31,19,4,12,4,1967,1,5,2,Investment,Nagornoe,9.010471977
7100000,11/5/11,44,27,5,9,1,2014,1,6,3,Investment,Horoshevo-Mnevniki,10.37272595
5550000,11/5/11,39,20,4,4,1,2010,1,9,3,Investment,Mar'ino,13.78840376
4000000,11/5/11,20,12,2,4,4,2012,1,3,2,Investment,Nagornoe,9.289596466
4430000,11/5/11,37,19,1,17,1,2014,1,8,3,Investment,Kosino-Uhtomskoe,16.71829075
1115000,11/5/11,75,48,10,17,1,2014,3,10,3,Investment,Horoshevskoe,7.067103354
1000000,11/5/11,33,20,9,17,1,2013,1,8,3,Investment,Novogireevo,12.40824481
6150000,11/5/11,44,27,9,12,1,2014,1,6,3,Investment,Otradnoe,11.03180155
7400000,11/5/11,44,28,6,9,4,2006,1,5,2,Investment,Nagatinskij Zaton,8.608324828
23300000,11/7/11,154,101,16,21,1,2014,3,10,1,Investment,Kuncevo,13.20179138
8750000,11/7/11,43,28,5,17,1,2015,1,5,3,Investment,Ajeroport,7.517079916
5200000,11/7/11,32,18,3,4,4,2012,1,6,2,Investment,Zjuzino,10.16468023
1000000,11/7/11,36,22,1,4,1,2014,1,7,3,Investment,Kuz'minki,10.07467262
5500000,11/7/11,38,20,3,12,1,2014,1,8,2,Investment,Kuz'minki,9.298884413
1000000,11/7/11,54,28,10,12,1,2013,1,9,2,Investment,Beskudnikovskoe,11.61326164
4650000,11/7/11,30,18,2,4,1,1973,1,5,2,Investment,Koptevo,10.38925611
7150000,11/7/11,45,28,2,16,1,1974,1,6,2,Investment,Preobrazhenskoe,8.481575236
5850000,11/7/11,40,27,2,17,1,2014,1,8,2,Investment,Nagornoe,9.583537142
8700000,11/7/11,77,47,9,17,1,2014,3,10,3,Investment,Krjukovo,37.50413331
8000000,11/7/11,55,34,5,12,1,2014,2,10,3,Investment,Izmajlovo,11.11315885
6000000,11/7/11,77,47,17,17,1,2014,3,10,2,Investment,Ostankinskoe,7.843684814
6000000,11/7/11,35,19,11,17,1,1980,1,8,3,Investment,Kuncevo,13.19013673
4118916,11/7/11,38,23,6,17,1,2014,1,7,3,Investment,Severnoe Medvedkovo,15.28914217
10600000,11/7/11,79,47,6,17,1,2014,2,10,2,Investment,Danilovskoe,3.573943539
2000000,11/7/11,46,30,5,17,1,2014,1,6,3,Investment,Chertanovo Central'noe,15.00886455
6300000,11/8/11,38,19,5,16,1,2013,1,8,3,Investment,Tverskoe,0.072896553
6100000,11/8/11,38,38,8,17,1,2014,1,8,1,Investment,Severnoe Izmajlovo,13.64911901
5300000,11/8/11,36,35,7,15,1,2014,1,9,1,Investment,Rjazanskij,10.79255334
3000000,11/8/11,56,55,7,10,1,2014,2,10,1,Investment,Sokol,8.602199535
1000000,11/8/11,48,31,4,10,1,2013,1,8,2,Investment,Ochakovo-Matveevskoe,11.87530826
1000000,11/8/11,55,18,5,12,1,2007,2,8,2,Investment,Shhukino,11.55239128
6400000,11/8/11,34,19,6,12,1,2014,1,8,3,Investment,Horoshevskoe,7.52960281
4400000,11/8/11,33,18,1,9,1,2012,1,7,2,Investment,Severnoe Izmajlovo,10.77388631
5870000,11/9/11,50,32,9,13,4,2013,1,10,1,Investment,Orehovo-Borisovo Juzhnoe,16.74253587
990000,11/9/11,51,30,4,12,1,2014,1,9,3,Investment,Pechatniki,8.830599983
6300000,11/9/11,43,26,2,17,1,2015,1,8,2,Investment,Babushkinskoe,13.1785793
5800000,11/9/11,46,28,8,24,1,1968,1,6,3,Investment,Severnoe Izmajlovo,14.45583669
12500000,11/9/11,74,45,12,12,1,2001,2,10,3,Investment,Chertanovo Severnoe,12.06117083
7500000,11/9/11,49,33,8,15,1,2014,1,11,3,Investment,Jasenevo,15.62499711
7245900,11/9/11,74,45,24,17,1,2002,2,10,3,Investment,Otradnoe,13.34173469
20500000,11/10/11,71,41,2,18,1,2014,2,8,3,Investment,Tverskoe,3.120580924
2000000,11/10/11,41,21,10,25,1,2013,1,8,2,Investment,Ivanovskoe,12.91920844
6500000,11/10/11,45,28,8,17,1,1974,1,5,2,Investment,Ochakovo-Matveevskoe,9.551023808
2000000,11/10/11,58,42,8,9,1,2013,1,8,3,Investment,Preobrazhenskoe,8.421213314
2000000,11/10/11,45,29,3,16,1,2013,1,6,2,Investment,Severnoe Izmajlovo,12.03429972
5800000,11/10/11,38,23,3,12,1,2014,1,7,2,Investment,Losinoostrovskoe,14.28102934
2200000,11/10/11,72,46,4,19,1,2014,1,10,2,Investment,Preobrazhenskoe,8.970822884
7538000,11/11/11,61,38,5,12,1,2014,2,10,2,Investment,Novo-Peredelkino,18.93333859
5100000,11/11/11,44,28,1,9,4,2006,1,5,2,Investment,Perovo,10.18809038
8750000,11/11/11,42,27,3,12,1,2014,1,6,2,Investment,Akademicheskoe,7.602671276
5928000,11/11/11,54,28,3,4,2,2014,2,6,3,Investment,Staroe Krjukovo,36.67581982
6400000,11/11/11,47,30,12,11,2,2013,1,6,2,Investment,Orehovo-Borisovo Severnoe,15.38584192
6500000,11/11/11,50,29,7,13,1,2013,1,8,2,Investment,Kosino-Uhtomskoe,15.47167186
5300000,11/11/11,35,20,8,12,1,1977,1,6,3,Investment,Butyrskoe,6.570976463
6000000,11/11/11,36,19,15,17,1,2002,1,8,3,Investment,Perovo,9.711222263
3750000,11/11/11,34,14,5,12,1,2015,1,10,3,Investment,Krjukovo,38.03219078
5600000,11/11/11,37,21,3,17,1,2014,1,10,2,Investment,Rjazanskij,9.079348478
4600000,11/11/11,32,18,9,12,1,1978,1,6,2,Investment,Losinoostrovskoe,14.95761371
7950000,11/11/11,76,43,7,17,1,2014,1,12,3,Investment,Matushkino,38.0523665
5156678,11/12/11,54,32,11,12,1,1994,1,9,3,Investment,Novo-Peredelkino,20.25088505
990000,11/12/11,52,30,9,12,1,2014,1,9,3,Investment,Mar'ino,12.54427119
6500000,11/12/11,52,30,2,12,1,2014,1,8,2,Investment,Lianozovo,16.36853592
5216843,11/12/11,80,43,14,17,1,2015,1,10,1,Investment,Mitino,17.94890404
10500000,11/12/11,75,51,2,12,1,2014,2,10,2,Investment,Sokol,9.784548702
900000,11/14/11,27,12,1,4,1,2014,1,6,2,Investment,Kon'kovo,13.18454149
5500000,11/14/11,38,20,12,16,1,2013,1,8,2,Investment,Babushkinskoe,13.46079508
7500000,11/14/11,39,18,23,17,1,2013,1,9,2,Investment,Fili Davydkovo,9.187339789
8400000,11/14/11,37,19,7,17,1,2014,1,7,2,Investment,Troparevo-Nikulino,12.83678675
9150000,11/14/11,50,33,5,12,1,2014,2,10,2,Investment,Danilovskoe,3.355976485
5700000,11/14/11,38,20,14,17,1,2014,1,8,3,Investment,Severnoe Butovo,19.16046913
8500000,11/14/11,57,33,3,17,1,2014,2,10,3,Investment,Mitino,19.87131084
1000000,11/14/11,40,20,9,17,1,2006,1,8,3,Investment,Gol'janovo,14.41942418
4650000,11/14/11,35,20,1,4,1,1977,1,6,2,Investment,Gol'janovo,13.12888565
1000000,11/14/11,44,27,8,9,1,2014,1,6,2,Investment,Gol'janovo,10.45978994
11500000,11/14/11,99,63,16,22,1,2014,3,10,2,Investment,Perovo,9.137184966
5000000,11/14/11,50,29,1,4,1,2013,1,8,3,Investment,Kapotnja,16.73086326
700000,11/15/11,76,44,10,12,1,2014,2,10,2,Investment,Horoshevo-Mnevniki,10.62124492
1000000,11/15/11,72,49,5,12,1,2014,2,8,2,Investment,Koptevo,9.086466196
7600000,11/15/11,63,45,2,17,1,2014,2,10,2,Investment,Bibirevo,15.51047488
7200000,11/15/11,38,19,19,17,1,2014,1,7,3,Investment,Krylatskoe,12.51594113
5500000,11/15/11,39,20,10,12,1,2014,1,8,3,Investment,Severnoe Butovo,19.16046913
4500000,11/15/11,31,20,1,12,4,2006,1,6,2,Investment,Severnoe Izmajlovo,12.48732875
1000000,11/15/11,35,19,3,9,1,1970,1,9,2,Investment,Horoshevo-Mnevniki,9.027906676
8300000,11/15/11,58,34,2,12,1,2014,2,10,3,Investment,Juzhnoe Butovo,23.16866512
10000000,11/16/11,63,34,2,16,1,2014,2,10,3,Investment,Sokolinaja Gora,6.495142657
999000,11/16/11,54,36,1,4,1,2014,1,9,2,Investment,Ivanovskoe,12.94891947
1000000,11/16/11,28,17,4,4,2,2006,1,5,3,Investment,Pokrovskoe Streshnevo,12.00296489
5250000,11/16/11,34,19,8,12,1,2014,1,8,2,Investment,Ljublino,11.1111242
4300000,11/16/11,31,19,5,12,4,1967,1,5,3,Investment,Metrogorodok,11.76967204
11500000,11/16/11,80,45,22,23,1,2014,3,10,3,Investment,Losinoostrovskoe,13.47975193
11413900,11/16/11,76,44,22,17,1,2014,2,10,3,Investment,Severnoe Tushino,15.79775257
5700000,11/16/11,38,20,7,17,1,2014,1,8,3,Investment,Mar'ino,13.14469699
4200000,11/17/11,30,18,1,4,1,1973,1,5,2,Investment,Perovo,10.22366752
8000000,11/17/11,53,30,7,4,1,2013,2,8,2,Investment,Lianozovo,16.64515765
6730000,11/17/11,39,18,9,12,1,2013,1,9,3,Investment,Izmajlovo,11.37146528
4700000,11/17/11,36,19,1,4,1,2014,1,7,3,Investment,Severnoe Butovo,20.32797575
1000000,11/17/11,72,43,11,17,1,2015,1,10,3,Investment,Krjukovo,36.98297332
1000000,11/17/11,36,18,7,12,1,2006,1,7,2,Investment,Bogorodskoe,8.417979686
5900000,11/17/11,46,28,5,24,1,1968,1,5,3,Investment,Hovrino,14.5292077
9300000,11/17/11,76,44,16,17,1,2014,2,10,3,Investment,Juzhnoe Butovo,24.37188729
5200000,11/17/11,38,19,6,17,1,2014,1,7,3,Investment,Chertanovo Juzhnoe,16.85832428
5900000,11/17/11,38,20,2,12,1,2014,1,8,3,Investment,Strogino,15.49323963
5650000,11/17/11,43,27,2,17,1,2015,1,5,2,Investment,Kuncevo,16.48563386
5500000,11/17/11,37,19,2,17,1,2014,1,7,2,Investment,Ochakovo-Matveevskoe,12.43190502
5500000,11/17/11,36,14,8,12,1,2013,1,8,2,Investment,Mar'ino,14.1175912
12100000,11/17/11,75,44,5,16,1,1989,2,10,2,Investment,Severnoe Medvedkovo,14.20234033
11500000,11/17/11,54,28,12,15,1,2014,1,9,3,Investment,Alekseevskoe,6.241313977
5500000,11/17/11,37,19,6,17,1,2014,1,7,3,Investment,Juzhnoe Medvedkovo,12.52661599
7400000,11/18/11,63,38,4,12,1,2014,2,10,2,Investment,Juzhnoe Medvedkovo,13.37053009
4500000,11/18/11,40,17,8,17,1,2013,1,9,3,Investment,Krjukovo,37.69630575
5150000,11/18/11,34,19,7,12,1,2014,1,8,2,Investment,Veshnjaki,13.6151506
7000000,11/18/11,70,45,12,20,1,2014,2,10,2,Investment,Veshnjaki,13.5708389
7200000,11/18/11,38,19,3,12,1,2014,1,7,3,Investment,Krylatskoe,12.99151802
3900000,11/18/11,31,20,1,12,4,2006,1,7,2,Investment,Perovo,10.02282572
5100000,11/18/11,34,21,4,12,1,2014,1,8,3,Investment,Ivanovskoe,13.8125838
3700000,11/18/11,32,17,4,9,4,2015,1,8,2,Investment,Matushkino,36.76464565
3000000,11/19/11,38,23,12,17,1,2014,1,7,3,Investment,Tekstil'shhiki,8.491454473
2000000,11/19/11,44,28,1,9,2,2014,1,5,2,Investment,Orehovo-Borisovo Juzhnoe,17.56417115
5500000,11/19/11,79,44,3,17,1,2014,3,10,3,Investment,Kosino-Uhtomskoe,17.28416713
5800000,11/19/11,55,26,2,4,1,2014,2,5,3,Investment,Kosino-Uhtomskoe,17.26200639
5700000,11/19/11,37,23,2,17,1,2014,1,7,3,Investment,Juzhnoportovoe,6.027611344
10900000,11/19/11,32,15,6,4,4,2014,1,6,3,Investment,Hamovniki,2.260133587
5000000,11/19/11,43,27,7,17,1,2015,1,5,3,Investment,Birjulevo Zapadnoe,18.08775442
8600000,11/19/11,59,40,4,17,1,2014,1,11,2,Investment,Babushkinskoe,12.28845165
10200000,11/19/11,67,46,12,12,1,2014,2,10,2,Investment,Losinoostrovskoe,14.72627864
5300000,11/19/11,37,22,4,17,1,2014,1,7,3,Investment,Bogorodskoe,9.13322902
1000000,11/19/11,55,37,4,17,1,2014,1,8,2,Investment,Perovo,8.650906181
4900000,11/19/11,38,18,11,17,1,2014,1,8,2,Investment,Kosino-Uhtomskoe,17.06679632
4400000,11/21/11,34,18,8,12,1,2013,1,10,1,Investment,Matushkino,37.98895771
6300000,11/21/11,41,25,2,25,1,2014,1,8,2,Investment,Moskvorech'e-Saburovo,11.96005586
3000000,11/21/11,43,29,3,12,1,2013,1,5,2,Investment,Zjuzino,10.40638764
10400000,11/21/11,41,22,3,25,1,2014,1,8,2,Investment,Krasnosel'skoe,2.025224686
4800000,11/21/11,34,21,8,12,1,2013,1,7,3,Investment,Orehovo-Borisovo Juzhnoe,17.01795664
990000,11/21/11,23,16,4,9,1,2014,1,7,2,Investment,Jaroslavskoe,15.12615574
9000000,11/21/11,63,33,13,17,1,2014,2,12,3,Investment,Beskudnikovskoe,11.74158663
7150000,11/22/11,37,19,9,17,1,2014,1,7,3,Investment,Chertanovo Juzhnoe,17.27048218
11800000,11/22/11,90,55,8,15,1,2014,3,10,3,Investment,Juzhnoe Butovo,23.05048525
6000000,11/22/11,35,18,7,9,1,1982,1,6,3,Investment,Horoshevo-Mnevniki,10.4170729
4170000,11/22/11,39,20,2,4,1,2013,1,9,2,Investment,Krjukovo,37.55212239
2500000,11/22/11,57,56,8,12,1,2014,2,10,1,Investment,Presnenskoe,2.532246116
4480000,11/22/11,34,19,7,12,1,2014,1,8,2,Investment,Izmajlovo,10.82869828
1000000,11/22/11,59,37,4,17,1,2014,1,10,3,Investment,Ivanovskoe,13.61435956
12000000,11/22/11,66,39,9,17,1,2014,2,8,3,Investment,Lianozovo,15.9395694
6800000,11/22/11,53,28,2,4,1,2014,2,8,2,Investment,Ljublino,10.65699902
3900000,11/22/11,30,17,1,4,1,2014,1,5,3,Investment,Bogorodskoe,9.013268996
2000000,11/22/11,35,14,5,12,1,1997,1,10,3,Investment,Novo-Peredelkino,20.09295671
8800000,11/22/11,74,45,1,16,1,2013,2,10,3,Investment,Donskoe,5.048867488
14000000,11/23/11,100,72,3,18,1,2014,3,10,2,Investment,Izmajlovo,11.85408783
4900000,11/23/11,34,20,9,12,2,2014,1,8,2,Investment,Otradnoe,12.89475294
10500000,11/23/11,79,44,2,17,1,2014,3,10,3,Investment,Hovrino,15.451093
11500000,11/23/11,60,34,17,25,1,2014,2,10,3,Investment,Cheremushki,11.2632748
9344000,11/23/11,63,43,7,17,1,2014,2,10,2,Investment,Kon'kovo,13.30903487
5800000,11/23/11,34,20,3,7,1,2014,1,7,2,Investment,Caricyno,14.12532864
25500000,11/23/11,129,80,3,17,1,2014,4,10,1,Investment,Lomonosovskoe,8.793717489
4950000,11/23/11,34,22,4,12,1,2014,1,7,2,Investment,Juzhnoe Medvedkovo,13.58244252
6000000,11/23/11,44,27,1,7,1,2014,1,6,2,Investment,Severnoe Medvedkovo,14.90243674
5300000,11/24/11,40,21,6,17,1,2013,1,9,2,Investment,Jaroslavskoe,14.42199517
5500000,11/24/11,36,19,2,9,1,1980,1,6,2,Investment,Kotlovka,8.079792432
998000,11/24/11,43,27,2,12,1,2015,1,5,2,Investment,Savelovskoe,4.952178308
5344000,11/24/11,39,21,12,12,1,2013,1,8,3,Investment,Ljublino,12.22779559
2000000,11/24/11,34,19,16,12,1,2014,1,8,3,Investment,Teplyj Stan,15.49931644
1000000,11/24/11,35,14,4,9,1,1997,1,9,2,Investment,Donskoe,5.120646122
7700000,11/24/11,54,33,6,4,1,2014,1,9,3,Investment,Nagatino-Sadovniki,8.863793079
5380000,11/24/11,43,28,2,17,1,2015,1,5,2,Investment,Ljublino,11.97538268
2000000,11/24/11,30,18,5,8,1,1973,1,5,2,Investment,Perovo,10.58440779
6000000,11/24/11,46,30,1,17,1,2014,1,7,2,Investment,Orehovo-Borisovo Severnoe,15.38584192
20792832,11/24/11,130,114,2,24,1,2014,3,10,1,Investment,Hamovniki,4.487645211
5500000,11/24/11,45,27,2,16,1,2013,1,6,2,Investment,Donskoe,4.212744234
5890000,11/24/11,38,19,10,17,1,2014,1,7,3,Investment,Ljublino,12.09148812
4700000,11/24/11,31,18,6,12,4,1968,1,6,2,Investment,Nagatinskij Zaton,8.114979237
5500000,11/25/11,41,27,3,25,1,2014,1,8,2,Investment,Gol'janovo,13.16832905
5850000,11/25/11,45,28,1,16,1,1974,1,6,3,Investment,Orehovo-Borisovo Severnoe,15.38584192
10700000,11/25/11,74,45,5,16,1,1992,3,10,3,Investment,Jakimanka,2.394746437
8500000,11/25/11,51,30,9,17,1,2013,1,9,3,Investment,Hovrino,15.03574804
4950000,11/25/11,35,19,4,9,1,1972,1,9,2,Investment,Novogireevo,10.26551638
5750000,11/25/11,34,20,8,12,1,2014,1,8,2,Investment,Pokrovskoe Streshnevo,11.50880981
5600000,11/25/11,44,27,2,9,1,2014,1,6,3,Investment,Vostochnoe Degunino,13.51195975
6300000,11/25/11,38,24,1,12,1,2014,1,8,2,Investment,Mozhajskoe,12.46860068
14200000,11/25/11,74,45,15,17,1,2002,2,10,3,Investment,Troparevo-Nikulino,12.82182167
990000,11/25/11,54,32,7,12,1,1995,1,9,2,Investment,Vnukovo,27.09238076
5050000,11/25/11,45,30,6,16,1,2013,1,5,3,Investment,Birjulevo Zapadnoe,17.44122363
2000000,11/25/11,52,30,2,12,1,2014,1,9,2,Investment,Birjulevo Vostochnoe,18.78726905
7700000,11/25/11,58,42,2,4,2,2014,1,7,3,Investment,Jasenevo,16.53847404
5400000,11/25/11,45,30,4,16,1,2013,1,5,2,Investment,Metrogorodok,11.53054636
3500000,11/25/11,22,14,9,15,1,2013,1,10,2,Investment,Dmitrovskoe,14.96447148
6900000,11/25/11,40,20,3,17,1,2005,1,8,2,Investment,Kotlovka,7.289790417
1000000,11/25/11,52,32,9,12,1,2013,1,9,2,Investment,Orehovo-Borisovo Severnoe,16.31222952
6300000,11/26/11,41,21,7,25,1,2014,1,8,2,Investment,Nagatinskij Zaton,9.268935695
7250000,11/26/11,51,50,8,12,1,2014,2,9,1,Investment,Novokosino,15.05245391
6000000,11/26/11,38,23,5,17,1,2014,1,7,2,Investment,Tekstil'shhiki,7.573724143
3000000,11/26/11,31,19,7,12,4,1969,1,5,3,Investment,Dorogomilovo,6.627619713
5700000,11/26/11,32,18,4,4,4,2002,1,5,3,Investment,Horoshevo-Mnevniki,10.5749102
14300000,11/26/11,95,61,3,12,1,2014,2,10,1,Investment,Rjazanskij,9.079348478
5650000,11/28/11,42,28,7,17,1,2014,1,8,2,Investment,Juzhnoe Medvedkovo,13.71795678
5500000,11/28/11,37,19,14,17,1,2014,1,7,3,Investment,Beskudnikovskoe,13.34104778
4645109,11/28/11,32,18,8,12,4,2002,1,6,2,Investment,Jaroslavskoe,11.25118383
6202000,11/28/11,45,29,2,16,1,2013,1,7,3,Investment,Ivanovskoe,12.77224013
5120000,11/28/11,30,18,2,4,1,1971,1,6,2,Investment,Preobrazhenskoe,8.124354522
990000,11/28/11,50,29,12,13,1,2013,1,8,2,Investment,Nagatino-Sadovniki,9.737553879
13186113,11/28/11,68,30,7,16,1,2014,2,9,3,Investment,Nagatino-Sadovniki,7.605563028
5401514,11/28/11,42,27,5,12,1,2014,1,6,2,Investment,Bogorodskoe,8.733202033
10500000,11/28/11,77,46,12,15,1,2003,2,10,2,Investment,Jaroslavskoe,12.65710515
5700000,11/28/11,47,27,1,9,1,2014,1,6,2,Investment,Tekstil'shhiki,8.999519653
13200000,11/28/11,99,63,4,22,1,2014,2,10,1,Investment,Vostochnoe Izmajlovo,13.60833426
5000000,11/29/11,31,21,2,12,4,2002,1,5,3,Investment,Levoberezhnoe,14.76394979
6391772,11/29/11,36,16,17,17,1,2013,1,9,3,Investment,Juzhnoe Medvedkovo,13.76029904
1933333,11/29/11,38,17,4,17,1,2014,1,8,2,Investment,Koptevo,10.51872567
8500000,11/29/11,60,34,17,25,1,2014,2,10,3,Investment,Brateevo,14.71393969
5200000,11/29/11,38,38,7,17,1,2014,1,8,1,Investment,Solncevo,17.14694948
10600000,11/29/11,52,30,8,12,1,2014,2,8,3,Investment,Taganskoe,2.89877266
999000,11/29/11,111,72,9,21,1,2014,3,11,1,Investment,Zjuzino,10.01353454
6800000,11/29/11,34,19,6,12,1,2014,1,9,2,Investment,Mar'ina Roshha,4.563302509
5700000,11/29/11,57,42,9,9,1,2014,2,8,2,Investment,Birjulevo Zapadnoe,19.21924249
5300000,11/29/11,32,18,1,4,4,1978,1,6,2,Investment,Akademicheskoe,6.435092958
12400000,11/30/11,131,69,17,17,1,2014,3,10,3,Investment,Solncevo,16.15831151
2000000,11/30/11,55,34,3,4,1,2014,2,8,3,Investment,Beskudnikovskoe,13.5025975
5625000,11/30/11,36,16,15,17,1,2013,1,9,3,Investment,Levoberezhnoe,15.61953437
2000000,11/30/11,34,21,9,12,1,2014,1,8,2,Investment,Taganskoe,2.717958476
990000,11/30/11,54,53,17,12,6,2014,2,9,2,Investment,Marfino,8.132014569
6500000,11/30/11,49,34,9,12,1,2014,1,6,2,Investment,Jaroslavskoe,14.42865809
5700000,11/30/11,45,29,3,16,1,2013,1,6,3,Investment,Chertanovo Severnoe,12.74476633
11000000,11/30/11,47,26,2,9,1,2014,1,6,2,Investment,Hamovniki,3.392266007
14200000,11/30/11,108,57,4,17,1,2014,2,12,1,Investment,Mar'ino,12.67706315
5850000,11/30/11,53,30,10,4,2,2013,2,8,2,Investment,Silino,37.43165247
15000000,11/30/11,80,46,16,15,1,2014,2,10,3,Investment,Severnoe Butovo,20.39214169
12300000,11/30/11,50,30,17,17,1,2013,2,8,2,Investment,Shhukino,11.98514508
5490400,12/1/11,36,36,22,17,1,2014,1,10,1,Investment,Otradnoe,13.37974753
9800000,12/1/11,53,32,4,4,1,1994,2,9,2,Investment,Alekseevskoe,7.494143863
2000000,12/1/11,60,39,7,25,1,2014,1,9,3,Investment,Juzhnoe Medvedkovo,13.57377331
6300000,12/1/11,28,11,1,4,2,2014,1,6,2,Investment,Basmannoe,2.578670647
2000000,12/1/11,37,18,4,17,1,2014,1,9,2,Investment,Brateevo,15.60795519
4000000,12/1/11,32,15,1,4,4,2014,1,6,3,Investment,Nizhegorodskoe,6.187219824
5400000,12/1/11,30,18,2,8,1,1971,1,5,2,Investment,Filevskij Park,7.535988199
6700000,12/2/11,47,30,3,11,2,2013,2,6,2,Investment,Orehovo-Borisovo Severnoe,16.31222952
5900000,12/2/11,31,21,7,10,4,2002,1,5,2,Investment,Cheremushki,9.007845301
1000000,12/2/11,34,14,2,7,1,2006,1,8,3,Investment,Vostochnoe Degunino,12.03859259
6500000,12/2/11,51,30,11,17,1,2014,1,9,3,Investment,Vyhino-Zhulebino,15.75987567
6450000,12/2/11,35,19,4,9,1,1972,1,9,2,Investment,Nagatinskij Zaton,8.830087231
7800000,12/2/11,52,30,5,12,1,2014,1,8,3,Investment,Severnoe Tushino,16.40548058
1000000,12/2/11,32,18,5,4,4,2006,1,5,2,Investment,Otradnoe,12.7125203
4320000,12/2/11,32,18,3,4,4,2002,1,6,2,Investment,Pechatniki,10.47521895
7600000,12/3/11,32,13,2,4,4,2006,1,6,2,Investment,Fili Davydkovo,9.825248401
4950000,12/3/11,38,23,1,12,1,2014,1,8,3,Investment,Losinoostrovskoe,15.11842236
5300000,12/3/11,34,18,1,7,1,2013,1,7,2,Investment,Sviblovo,11.15185885
8100000,12/3/11,62,44,7,15,1,2015,2,11,2,Investment,Chertanovo Juzhnoe,16.32245833
7175000,12/5/11,42,21,1,5,1,2014,1,7,2,Investment,Taganskoe,3.554958536
4800000,12/5/11,35,21,1,4,1,2014,1,6,3,Investment,Sviblovo,11.87905369
11200000,12/5/11,59,36,11,17,1,2014,2,10,2,Investment,Krasnosel'skoe,2.496076437
5200000,12/5/11,35,19,2,4,1,1974,1,9,2,Investment,Mar'ina Roshha,5.449523246
4700000,12/5/11,30,19,5,8,1,2014,1,6,2,Investment,Izmajlovo,10.65412168
1000000,12/5/11,39,17,8,12,1,2008,1,8,2,Investment,Severnoe Medvedkovo,13.76341282
4950000,12/6/11,32,18,9,12,1,1978,1,6,2,Investment,Orehovo-Borisovo Severnoe,15.14603003
7200000,12/6/11,38,20,10,17,1,2014,1,8,3,Investment,Obruchevskoe,11.80229157
2000000,12/6/11,82,44,16,15,1,2014,3,10,2,Investment,Akademicheskoe,7.08077913
4500000,12/6/11,31,17,5,12,4,2002,1,6,2,Investment,Sokolinaja Gora,6.979008314
2990000,12/6/11,44,28,6,9,1,2014,1,6,3,Investment,Chertanovo Juzhnoe,16.99424433
8400000,12/6/11,54,37,1,4,1,2014,1,8,2,Investment,Ajeroport,6.405837151
8800000,12/6/11,55,30,3,12,1,2013,2,9,3,Investment,Mozhajskoe,12.63254744
7650000,12/6/11,38,19,2,12,1,2014,1,9,3,Investment,Presnenskoe,3.85473121
5500000,12/6/11,44,27,1,7,1,2014,1,6,3,Investment,Severnoe Medvedkovo,14.9780349
4900000,12/6/11,35,35,12,17,1,2014,1,9,1,Investment,Veshnjaki,13.032952
5850000,12/6/11,53,30,7,4,1,2013,2,8,2,Investment,Kapotnja,17.1477747
5050000,12/6/11,42,27,3,9,1,2014,1,8,3,Investment,Juzhnoe Tushino,16.74816347
5500000,12/6/11,39,20,9,12,1,2014,1,8,3,Investment,Mar'ino,14.34138137
6900000,12/6/11,57,33,6,17,1,2014,2,10,3,Investment,Zapadnoe Degunino,15.89679412
5450000,12/6/11,32,18,5,4,4,2002,1,5,2,Investment,Severnoe Medvedkovo,15.06317773
6600000,12/7/11,40,24,3,17,1,2014,1,8,2,Investment,Horoshevo-Mnevniki,8.36622142
990000,12/7/11,34,13,10,12,2,2014,1,8,2,Investment,Jakimanka,2.223068958
4300000,12/7/11,39,21,9,12,1,2013,1,8,3,Investment,Savelki,36.43707024
7800000,12/7/11,51,30,12,16,1,2014,1,9,3,Investment,Vostochnoe Degunino,11.85139434
1000000,12/7/11,32,15,9,12,1,2013,1,6,2,Investment,Gol'janovo,12.92139276
10100958,12/7/11,73,45,14,17,1,2014,2,10,2,OwnerOccupier,Bogorodskoe,8.995736375
7250000,12/7/11,53,30,10,15,1,2013,2,8,2,Investment,Teplyj Stan,15.95980721
9672200,12/7/11,70,36,9,15,1,2014,1,10,1,OwnerOccupier,Bogorodskoe,9.050959541
8400000,12/7/11,59,38,4,12,1,2014,1,9,2,Investment,Orehovo-Borisovo Severnoe,15.15667426
7300000,12/7/11,43,28,7,17,1,2015,1,5,3,Investment,Izmajlovo,11.45277952
2000000,12/8/11,57,33,10,17,1,2000,2,10,3,Investment,Brateevo,15.25889471
5400000,12/8/11,35,19,5,9,1,1973,1,9,2,Investment,Ochakovo-Matveevskoe,13.40773349
6400000,12/8/11,54,28,6,4,1,2014,1,6,2,Investment,Perovo,8.809237334
9100000,12/8/11,77,45,11,17,1,2008,3,10,3,Investment,Novogireevo,11.72897709
4400000,12/8/11,31,19,2,12,4,1967,1,5,2,Investment,Caricyno,13.72509474
8400000,12/8/11,60,36,1,15,1,2014,2,11,2,Investment,Troparevo-Nikulino,12.28714947
5100000,12/8/11,36,19,11,15,1,1991,1,8,2,Investment,Kosino-Uhtomskoe,16.58359494
6000000,12/8/11,38,23,7,17,1,2014,1,7,2,Investment,Kuz'minki,11.06129157
11200000,12/8/11,75,44,16,17,1,2000,2,10,3,Investment,Perovo,10.60991489
1000000,12/8/11,34,20,8,12,1,2014,1,8,3,Investment,Timirjazevskoe,9.068959817
